D,eta,g_proxy_canonical,g_grad_box,s_part,s_schur
4.0,3.24,1.4960428207241794,0.41624235536429516,0.33100324081179705,0.612901853099346
4.8,3.24,1.4692235882428,0.3844794171812538,0.32695210435894345,0.5720427637823293
5.6,3.24,1.5608776692359465,0.5105035452374778,0.31779047836622476,0.7237979924033541
6.4,3.24,1.5090291320524967,0.42702958327920837,0.3427138390475567,0.6250842430718253
7.2,3.24,1.3600856048874874,0.26533721017452244,0.38212672701832223,0.3252921674512546
8.0,3.24,1.3537138233822157,0.2640693579258537,0.39297176735754946,0.30096685026744696
8.8,3.24,1.4594919022923942,0.34715127894917736,0.39831749137716,0.4951838136622444
9.6,3.24,1.5153351352337818,0.40758247762989164,0.4030529889869114,0.5877057674763309
10.4,3.24,1.5067351193119303,0.39658388169600933,0.4055918245395943,0.5710138019749998
11.2,3.24,1.4928987115392494,0.3805298188475895,0.4067245603088239,0.5463025267050593
12.0,3.24,1.471289425059327,0.35710340731031714,0.40717561094728705,0.5080966770253049
12.8,3.24,1.496138232452697,0.3787763430209313,0.4239359601533332,0.5367657723101145
13.6,3.24,1.463966428595065,0.34674349357854967,0.42634319617308924,0.47719729514350134
14.4,3.24,1.4528070705564382,0.3369908582970449,0.42449907972571105,0.45857859613633
15.2,3.24,1.4746491920765865,0.35723021472259403,0.42268653155143443,0.49988664413732004
16.0,3.24,1.4552048732969294,0.33943707558288183,0.4207845956021149,0.46653830364105725
16.8,3.24,1.4447347420620726,0.33035473768629,0.4195924526863959,0.4484716359287099
17.6,3.24,1.4383350625261184,0.3248205391028609,0.4323544684554992,0.4239116136333439
18.4,3.24,1.4027572566578366,0.30004618428696017,0.43211885655718146,0.35572129065108377
19.200000000000003,3.24,1.3951644783540211,0.2953764822368683,0.43002415447440784,0.3430145503800088
4.0,3.43,1.4960712316735738,0.41641612839941056,0.33072813790585204,0.6131553721045881
4.8,3.43,1.46921760191196,0.3844658447576696,0.32696553203994894,0.572022326984706
5.6,3.43,1.5608770425040435,0.5105004556755856,0.3177941979227058,0.7237945653109032
6.4,3.43,1.509029100848277,0.42702933672237825,0.34271425088985,0.6250838821403184
7.2,3.43,1.360085610718811,0.2653372182891588,0.38212675871166507,0.32529214536198714
8.0,3.43,1.35371382428833,0.2640693590464533,0.39297176985382626,0.30096684934625106
8.8,3.43,1.4594919021664716,0.34715127876211593,0.39831749160067065,0.49518381323535227
9.6,3.43,1.515335135295692,0.4075824777490055,0.4030529888701427,0.5877057676776588
10.4,3.43,1.5067351196580607,0.39658388256165633,0.4055918232676633,0.5710138036422827
11.2,3.43,1.4928987117921504,0.3805298206888912,0.40672455554838166,0.546302531282611
12.0,3.43,1.471289419974119,0.3571033941442635,0.407175640790445,0.5080966410442492
12.8,3.43,1.4961382933113945,0.37877645959289874,0.4239357807364085,0.536766039049445
13.6,3.43,1.4639675411891169,0.3467445906518843,0.42634241177233245,0.4772000620548933
14.4,3.43,1.4528072023720877,0.33699067062642873,0.4245030697802988,0.4585749818846797
15.2,3.43,1.4746470806291274,0.35722931610696024,0.4226797095649404,0.49988918178984953
16.0,3.43,1.4550648603360445,0.33929554438650317,0.42094689133311175,0.4661276130950677
16.8,3.43,1.445382100627996,0.33097959002546395,0.41860774725277067,0.4506203195345574
17.6,3.43,1.4382794761011128,0.32473657353727653,0.42745169286002205,0.42872758961253354
18.4,3.43,1.4027572566578366,0.30004618428696017,0.43211885655718146,0.35572129065108377
19.200000000000003,3.43,1.3951644783540211,0.2953764822368683,0.43002415447440784,0.3430145503800088
4.0,3.62,1.4960971540924832,0.4165820035321919,0.33046274634454603,0.6133974204518627
4.8,3.62,1.4692116178889436,0.38445225216797213,0.3269790112143165,0.572001853192942
5.6,3.62,1.5608764157631094,0.5104973660490487,0.3177979175940528,0.7237911381076625
6.4,3.62,1.5090290696435762,0.4270290901659225,0.3427146627307856,0.6250835212088008
7.2,3.62,1.360085616550151,0.2653372264038175,0.38212679040506964,0.32529212327268475
8.0,3.62,1.3537138251933558,0.26406936016532706,0.39297177234565833,0.30096684842774746
8.8,3.62,1.4594919020285102,0.34715127855104105,0.3983174918695818,0.49518381274583395
9.6,3.62,1.5153351352264297,0.40758247760874555,0.40305298901853936,0.5877057674376558
10.4,3.62,1.5067351195598333,0.3965838823520111,0.4055918235304997,0.5710138032522908
11.2,3.62,1.4928987129185225,0.3805298220194221,0.40672455530664525,0.5463025334403936
12.0,3.62,1.4712894298416122,0.35710340893210635,0.40717562373957095,0.5080966739274478
12.8,3.62,1.4961381856835145,0.37877627162010774,0.4239360345169843,0.5367656240631883
13.6,3.62,1.4639661488267979,0.3467431070959412,0.4263443857473749,0.47719565625501714
14.4,3.62,1.4528080940348818,0.3369915891550276,0.4245011998820316,0.4585784270178249
15.2,3.62,1.4746451908110232,0.35722851190289995,0.42267360360244877,0.49989145308495303
16.0,3.62,1.4552350716804894,0.3394545263395722,0.4208796087994251,0.4665026570513804
16.8,3.62,1.4453332683026896,0.3308815674079378,0.4194094776707449,0.4497532089355963
17.6,3.62,1.438279476101113,0.32473657353727653,0.42745169286002216,0.42872758961253354
18.4,3.62,1.4027572566578366,0.30004618428696017,0.43211885655718146,0.35572129065108377
19.200000000000003,3.62,1.3951644783540211,0.2953764822368683,0.43002415447440784,0.3430145503800088
4.0,3.81,1.4961206390060235,0.4167400393817219,0.33020704520780025,0.613628110499059
4.8,3.81,1.4692056361766415,0.38443863944613815,0.3269925418278262,0.5719813424503278
5.6,3.81,1.5608757890131408,0.5104942763578745,0.31780163738024775,0.723787710793636
6.4,3.81,1.5090290384384257,0.4270288436098075,0.34271507457051176,0.6250831602772123
7.2,3.81,1.360085622381483,0.2653372345184819,0.3821268220985258,0.32529210118331126
8.0,3.81,1.3537138260996768,0.2640693612864335,0.3929717748434612,0.30096684750529273
8.8,3.81,1.459491901887842,0.3471512783348089,0.39831749214775436,0.4951838122430945
9.6,3.81,1.5153351352302886,0.40758247761248423,0.40305298902061204,0.5877057674424304
10.4,3.81,1.5067351194714032,0.39658388216327534,0.4055918237671219,0.5710138029011955
11.2,3.81,1.4928987099122917,0.3805298187285955,0.4067245551577027,0.5463025283720501
12.0,3.81,1.471289425025105,0.3571033969983267,0.40717564996831346,0.5080966416895393
12.8,3.81,1.4961382428047805,0.3787763801262207,0.42393586928621774,0.5367658715918022
13.6,3.81,1.4639661980923167,0.346743199560694,0.42634395731169494,0.47719615295640566
14.4,3.81,1.4528088967653936,0.33699241610273495,0.4244995164290809,0.4585815285815663
15.2,3.81,1.4746193880935305,0.35719896021644465,0.42270248116082165,0.4998185570161413
16.0,3.81,1.4552397637089023,0.33946195462162776,0.4208475525681886,0.46654184733347204
16.8,3.81,1.4452196823015964,0.33078495067465125,0.4193914554141219,0.4495612721709339
17.6,3.81,1.438279476101113,0.32473657353727653,0.42745169286002216,0.42872758961253354
18.4,3.81,1.4027572566578366,0.30004618428696017,0.43211885655718146,0.35572129065108377
19.200000000000003,3.81,1.3951644783540211,0.2953764822368683,0.43002415447440784,0.3430145503800088
4.0,4.0,1.4961417363609921,0.41689029602576183,0.3299610097188371,0.6138475550650412
4.8,4.0,1.469199656777916,0.38442500662614537,0.3270061238261951,0.5719607948001522
5.6,4.0,1.5608751622541364,0.5104911866020987,0.31780535728123055,0.7237842833688596
6.4,4.0,1.509029007232804,0.4270285970541128,0.3427154864088137,0.6250827993456792
7.2,4.0,1.3600856282128262,0.2653372426331403,0.38212685379186273,0.32529207909408403
8.0,4.0,1.3537138270052536,0.2640693624059181,0.3929717773365426,0.30096684658652295
8.8,4.0,1.4594919017456933,0.34715127811803465,0.39831749242205605,0.4951838117412344
9.6,4.0,1.5153351351707125,0.4075824774920336,0.40305298914776344,0.587705767236401
10.4,4.0,1.5067351193913736,0.3965838819924694,0.40559182398126464,0.5710138025834542
11.2,4.0,1.492898711020952,0.38052982002584007,0.4067245549574886,0.5463025304630951
12.0,4.0,1.4712894296751555,0.3571034118634776,0.4071756119489762,0.5080966842915071
12.8,4.0,1.4961382930267217,0.37877643308392045,0.4239358722695429,0.5367659567846759
13.6,4.0,1.4639662426774824,0.3467432832418103,0.42634356957890734,0.47719660246914003
14.4,4.0,1.452808923056238,0.3369921811623603,0.4245029171491296,0.4585782900941404
15.2,4.0,1.4746189934676728,0.35719967399075253,0.42269587165354444,0.4998239699104798
16.0,4.0,1.4552440042928445,0.3394686750277626,0.4208185601553724,0.4665772843349794
16.8,4.0,1.4450263911733825,0.3306680573035318,0.41866660065388095,0.44990789689783245
17.6,4.0,1.4421247648934588,0.32784230427793,0.42732062029339457,0.43604584590126105
18.4,4.0,1.4027572566578366,0.30004618428696017,0.43211885655718146,0.35572129065108377
19.200000000000003,4.0,1.3951644783540211,0.2953764822368683,0.43002415447440784,0.3430145503800088
