peak,center_D,sigma_D,D,eta,target_mu,cur_mu,mu_new,delta_mu,beta
0.75,5.92,0.1,5.627118644067797,1.15,57.56825970407602,58.31026004958234,58.350791116656104,0.7825314125800844,0.010289240873478543
0.75,5.92,0.1,5.627118644067797,1.34,57.57095914964238,58.313259774335215,58.35379292649737,0.7828337768549929,0.010289240873478543
0.75,5.92,0.1,5.627118644067797,1.53,57.573658543291614,58.31625977029414,58.35679500773316,0.7831364644415473,0.010289240873478543
0.75,5.92,0.1,5.627118644067797,1.72,57.57635788499197,58.31926003752456,58.359797360429056,0.7834394754370848,0.010289240873478543
0.75,5.92,0.1,5.627118644067797,1.91,57.579057174740214,58.322260576081106,58.36279998463963,0.7837428098994152,0.010289240873478543
0.75,5.92,0.1,5.627118644067797,2.1,57.58175641250567,58.3252600663488,58.36580155983271,0.784045147327042,0.010289240873478543
0.75,5.92,0.1,5.627118644067797,2.29,57.584455598278616,58.32825863993406,58.36880221770617,0.7843466194275521,0.010289240873478543
0.75,5.92,0.1,5.627118644067797,2.4800000000000004,57.58715473203782,58.33125748446414,58.37180314671278,0.7846484146749617,0.010289240873478543
0.75,5.92,0.1,5.627118644067797,2.6700000000000004,57.589853813768215,58.33425660000641,58.37480434691991,0.7849505331516937,0.010289240873478543
0.75,5.92,0.1,5.627118644067797,2.8600000000000003,57.59255284344607,58.33725598661293,58.377805818379805,0.7852529749337336,0.010289240873478543
0.75,5.92,0.1,5.627118644067797,3.0500000000000003,57.595251821059506,58.34025564434683,58.38080756115549,0.7855557400959867,0.010289240873478543
0.75,5.92,0.1,5.627118644067797,3.24,57.5979507465871,58.343255573259334,58.38380957529827,0.7858588287111701,0.010289240873478543
0.75,5.92,0.1,5.627118644067797,3.43,57.60064962001352,58.34625577341555,58.38681186087332,0.7861622408598024,0.010289240873478543
0.75,5.92,0.1,5.627118644067797,3.62,57.603348441315504,58.34925624487031,58.38981441793549,0.7864659766199864,0.010289240873478543
0.75,5.92,0.1,5.627118644067797,3.81,57.60604721047624,58.3522569876809,58.39281724654207,0.7867700360658318,0.010289240873478543
0.75,5.92,0.1,5.627118644067797,4.0,57.608745927483945,58.35525800191087,58.39582034675675,0.7870744192728054,0.010289240873478543
0.75,5.92,0.1,5.898305084745763,0.2,90.79702562735869,60.251653720638146,66.0773581974424,-24.7196674299163,0.7325559638519911
0.75,5.92,0.1,5.898305084745763,0.39,90.79862216474444,60.25448559082204,66.08046387984209,-24.71815828490236,0.7325559638519911
0.75,5.92,0.1,5.898305084745763,0.5800000000000001,90.80021867571749,60.257317741395916,66.08356986974249,-24.716648805974998,0.7325559638519911
0.75,5.92,0.1,5.898305084745763,0.77,90.80181516046262,60.26014963122751,66.08667557368952,-24.715139586773105,0.7325559638519911
0.75,5.92,0.1,5.898305084745763,0.96,90.80341161896216,60.26298173779924,66.08978151533323,-24.71363010362893,0.7325559638519911
0.75,5.92,0.1,5.898305084745763,1.15,90.80500805110192,60.26581328900283,66.09288684791049,-24.71212120319143,0.7325559638519911
0.75,5.92,0.1,5.898305084745763,1.34,90.8066044569945,60.268644897635,66.09599224346917,-24.710612213525337,0.7325559638519911
0.75,5.92,0.1,5.898305084745763,1.53,90.80820083658355,60.27147678658714,66.09909794645164,-24.709102890131916,0.7325559638519911
0.75,5.92,0.1,5.898305084745763,1.72,90.80979718986694,60.27430895591068,66.10220395691469,-24.70759323295225,0.7325559638519911
0.75,5.92,0.1,5.898305084745763,1.91,90.81139351683984,60.27714140564782,66.10531027490435,-24.706083241935488,0.7325559638519911
0.75,5.92,0.1,5.898305084745763,2.1,90.81298981754493,60.27997294177464,66.1084155909471,-24.704574226597828,0.7325559638519911
0.75,5.92,0.1,5.898305084745763,2.29,90.81458609192988,60.28280368338697,66.11152003565402,-24.70306605627586,0.7325559638519911
0.75,5.92,0.1,5.898305084745763,2.4800000000000004,90.81618234001765,60.28563470510325,66.1146247875481,-24.701557552469552,0.7325559638519911
0.75,5.92,0.1,5.898305084745763,2.6700000000000004,90.81777856178608,60.288466006961094,66.11772984667063,-24.700048715115457,0.7325559638519911
0.75,5.92,0.1,5.898305084745763,2.8600000000000003,90.8193747572609,60.291297589012885,66.12083521307876,-24.69853954418214,0.7325559638519911
0.75,5.92,0.1,5.898305084745763,3.0500000000000003,90.82097092640565,60.29412945129645,66.12394088681421,-24.69703003959144,0.7325559638519911
0.75,5.92,0.1,5.898305084745763,3.24,90.82256706925467,60.29696159386269,66.12704686793269,-24.695520201321983,0.7325559638519911
0.75,5.92,0.1,5.898305084745763,3.43,90.8241631857692,60.29979401674245,66.13015315646815,-24.69401002930104,0.7325559638519911
0.75,5.92,0.1,5.898305084745763,3.62,90.82575927598117,60.30262671999676,66.13325975248735,-24.692499523493822,0.7325559638519911
0.75,5.92,0.1,5.898305084745763,3.81,90.82735533987562,60.30545970366357,66.1363666560321,-24.69098868384353,0.7325559638519911
0.75,5.92,0.1,5.898305084745763,4.0,90.82895137743073,60.30829296778385,66.13947386714726,-24.689477510283467,0.7325559638519911
0.75,5.92,0.1,6.169491525423729,0.2,86.94702113806258,72.06646393780726,71.83273018548937,-15.114290952573214,0.033373832793097045
0.75,5.92,0.1,6.169491525423729,0.39,86.94756859275853,72.06898766877671,71.83524573122148,-15.112322861537052,0.033373832793097045
0.75,5.92,0.1,6.169491525423729,0.5800000000000001,86.94811604148249,72.07151158782115,71.83776146441863,-15.110354577063859,0.033373832793097045
0.75,5.92,0.1,6.169491525423729,0.77,86.94866348396428,72.07403523754775,71.84027692917135,-15.10838655479293,0.033373832793097045
0.75,5.92,0.1,6.169491525423729,0.96,86.9492109206282,72.07655902161699,71.84279252783115,-15.106418392797053,0.033373832793097045
0.75,5.92,0.1,6.169491525423729,1.15,86.94975835121514,72.07908228759027,71.84530761007524,-15.1044507411399,0.033373832793097045
0.75,5.92,0.1,6.169491525423729,1.34,86.95030577588408,72.08160555328314,71.84782269203984,-15.102483083844234,0.033373832793097045
0.75,5.92,0.1,6.169491525423729,1.53,86.95085319449171,72.08412900692889,71.85033796134773,-15.10051523314398,0.033373832793097045
0.75,5.92,0.1,6.169491525423729,1.72,86.95140060719876,72.08665264862424,71.8528534180953,-15.09854718910347,0.033373832793097045
0.75,5.92,0.1,6.169491525423729,1.91,86.95194801392257,72.08917647833813,71.85536906225161,-15.096578951670963,0.033373832793097045
0.75,5.92,0.1,6.169491525423729,2.1,86.952495414569,72.09169948741895,71.85788388843642,-15.094611526132582,0.033373832793097045
0.75,5.92,0.1,6.169491525423729,2.29,86.95304280930395,72.0942217766158,71.86039799707207,-15.092644812231882,0.033373832793097045
0.75,5.92,0.1,6.169491525423729,2.4800000000000004,86.9535901979959,72.09674425360394,71.86291229288993,-15.090677905105963,0.033373832793097045
0.75,5.92,0.1,6.169491525423729,2.6700000000000004,86.95413758073872,72.09926691843275,71.86542677593927,-15.088710804799447,0.033373832793097045
0.75,5.92,0.1,6.169491525423729,2.8600000000000003,86.95468495748898,72.10178977111475,71.86794144623258,-15.086743511256401,0.033373832793097045
0.75,5.92,0.1,6.169491525423729,3.0500000000000003,86.9552323282378,72.10431281166733,71.87045630378704,-15.084776024450761,0.033373832793097045
0.75,5.92,0.1,6.169491525423729,3.24,86.9557796930088,72.10683604012569,71.87297134863789,-15.082808344370903,0.033373832793097045
0.75,5.92,0.1,6.169491525423729,3.43,86.95632705178399,72.10935945649784,71.875486580793,-15.080840470990992,0.033373832793097045
0.75,5.92,0.1,6.169491525423729,3.62,86.95687440455882,72.11188306081768,71.87800200028636,-15.07887240427246,0.033373832793097045
0.75,5.92,0.1,6.169491525423729,3.81,86.95742175137232,72.11440685309975,71.88051760713219,-15.076904144240132,0.033373832793097045
0.75,5.92,0.1,6.169491525423729,4.0,86.95796909219014,72.11693083336483,71.88303340135151,-15.074935690838629,0.033373832793097045
0.75,5.92,0.1,6.4406779661016955,0.2,53.17603232822576,58.121276937101605,58.12125828819491,4.94522595996915,9.729245595392437e-07
0.75,5.92,0.1,6.4406779661016955,0.39,53.1761539878905,58.12143315039051,58.12141450143372,4.945260513543218,9.729245595392437e-07
0.75,5.92,0.1,6.4406779661016955,0.5800000000000001,53.17627564694484,58.121589364558325,58.12157071555139,4.945295068606555,9.729245595392437e-07
0.75,5.92,0.1,6.4406779661016955,0.77,53.176397305291836,58.1217455764471,58.121726927390036,4.9453296220982,9.729245595392437e-07
0.75,5.92,0.1,6.4406779661016955,0.96,53.17651896289371,58.121901788668005,58.12188313956087,4.945364176667162,9.729245595392437e-07
0.75,5.92,0.1,6.4406779661016955,1.15,53.17664061967282,58.122057996842834,58.12203934768557,4.945398728012755,9.729245595392437e-07
0.75,5.92,0.1,6.4406779661016955,1.34,53.17676227557025,58.12221420443112,58.122195555223676,4.945433279653429,9.729245595392437e-07
0.75,5.92,0.1,6.4406779661016955,1.53,53.1768839308222,58.122370412752076,58.12235176349451,4.945467832672307,9.729245595392437e-07
0.75,5.92,0.1,6.4406779661016955,1.72,53.17700558523319,58.12252662179833,58.12250797249071,4.94550238725752,9.729245595392437e-07
0.75,5.92,0.1,6.4406779661016955,1.91,53.17712723881674,58.122682831552225,58.122664182194484,4.945536943377746,9.729245595392437e-07
0.75,5.92,0.1,6.4406779661016955,2.1,53.17724889163355,58.1228390351841,58.12282038577619,4.945571494142634,9.729245595392437e-07
0.75,5.92,0.1,6.4406779661016955,2.29,53.17737054371819,58.122995233471165,58.12297658401313,4.94560604029494,9.729245595392437e-07
0.75,5.92,0.1,6.4406779661016955,2.4800000000000004,53.1774921949914,58.123151432434526,58.12313278292645,4.945640587935046,9.729245595392437e-07
0.75,5.92,0.1,6.4406779661016955,2.6700000000000004,53.17761384546962,58.12330763212621,58.12328898256799,4.94567513709837,9.729245595392437e-07
0.75,5.92,0.1,6.4406779661016955,2.8600000000000003,53.177735495178766,58.12346383255956,58.12344518295119,4.945709687772421,9.729245595392437e-07
0.75,5.92,0.1,6.4406779661016955,3.0500000000000003,53.177857144103946,58.12362003370544,58.12360138404694,4.9457442399429965,9.729245595392437e-07
0.75,5.92,0.1,6.4406779661016955,3.24,53.17797879225753,58.123776235591045,58.123757585882416,4.945778793624889,9.729245595392437e-07
0.75,5.92,0.1,6.4406779661016955,3.43,53.178100439580184,58.12393243818266,58.12391378842396,4.945813348843778,9.729245595392437e-07
0.75,5.92,0.1,6.4406779661016955,3.62,53.1782220861386,58.124088641509616,58.12406999170081,4.945847905562211,9.729245595392437e-07
0.75,5.92,0.1,6.4406779661016955,3.81,53.17834373193131,58.12424484555507,58.124226195696075,4.945882463764768,9.729245595392437e-07
0.75,5.92,0.1,6.4406779661016955,4.0,53.178465376946676,58.12440105035036,58.12438240044126,4.945917023494587,9.729245595392437e-07
0.75,5.92,0.1,6.711864406779661,0.2,24.022491636014024,21.419281039655687,21.419281039655743,-2.603210596358281,1.8149307146464045e-14
0.75,5.92,0.1,6.711864406779661,0.39,24.022510691807305,21.41931630433541,21.419316304335478,-2.6031943874718273,1.8149307146464045e-14
0.75,5.92,0.1,6.711864406779661,0.5800000000000001,24.02252974733178,21.419351569161954,21.419351569162018,-2.603178178169763,1.8149307146464045e-14
0.75,5.92,0.1,6.711864406779661,0.77,24.022548802487066,21.419386833152384,21.41938683315244,-2.603161969334625,1.8149307146464045e-14
0.75,5.92,0.1,6.711864406779661,0.96,24.022567857789728,21.419422097201007,21.419422097201064,-2.6031457605886636,1.8149307146464045e-14
0.75,5.92,0.1,6.711864406779661,1.15,24.022586912972304,21.419457360064094,21.419457360064147,-2.6031295529081575,1.8149307146464045e-14
0.75,5.92,0.1,6.711864406779661,1.34,24.02260596800885,21.419492622670344,21.4194926226704,-2.60311334533845,1.8149307146464045e-14
0.75,5.92,0.1,6.711864406779661,1.53,24.022625023057742,21.41952788542647,21.419527885426525,-2.6030971376312166,1.8149307146464045e-14
0.75,5.92,0.1,6.711864406779661,1.72,24.0226440780572,21.419563148331342,21.4195631483314,-2.6030809297258024,1.8149307146464045e-14
0.75,5.92,0.1,6.711864406779661,1.91,24.022663132903386,21.41959841134778,21.419598411347838,-2.6030647215555476,1.8149307146464045e-14
0.75,5.92,0.1,6.711864406779661,2.1,24.02268218768798,21.419633672593505,21.41963367259356,-2.6030485150944216,1.8149307146464045e-14
0.75,5.92,0.1,6.711864406779661,2.29,24.02270124244546,21.419668932300887,21.419668932300947,-2.6030323101445134,1.8149307146464045e-14
0.75,5.92,0.1,6.711864406779661,2.4800000000000004,24.022720297033377,21.419704192103506,21.41970419210356,-2.603016104929818,1.8149307146464045e-14
0.75,5.92,0.1,6.711864406779661,2.6700000000000004,24.0227393516132,21.41973945205817,21.419739452058234,-2.602999899554966,1.8149307146464045e-14
0.75,5.92,0.1,6.711864406779661,2.8600000000000003,24.022758406111414,21.419774712151366,21.419774712151423,-2.6029836939599917,1.8149307146464045e-14
0.75,5.92,0.1,6.711864406779661,3.0500000000000003,24.022777460554764,21.41980997237992,21.41980997237998,-2.6029674881747837,1.8149307146464045e-14
0.75,5.92,0.1,6.711864406779661,3.24,24.022796514904933,21.419845232740684,21.419845232740744,-2.602951282164188,1.8149307146464045e-14
0.75,5.92,0.1,6.711864406779661,3.43,24.022815569163555,21.419880493234228,21.419880493234288,-2.602935075929267,1.8149307146464045e-14
0.75,5.92,0.1,6.711864406779661,3.62,24.022834623332585,21.419915753857577,21.419915753857634,-2.6029188694749514,1.8149307146464045e-14
0.75,5.92,0.1,6.711864406779661,3.81,24.022853677482853,21.41995101462513,21.419951014625184,-2.6029026628576695,1.8149307146464045e-14
0.75,5.92,0.1,6.711864406779661,4.0,24.02287273152609,21.41998627553064,21.4199862755307,-2.602886455995389,1.8149307146464045e-14
0.75,5.92,0.12,5.627118644067797,0.2,57.5547616979981,58.29525916150112,58.44565527376385,0.8908935757657446,0.03815354741649786
0.75,5.92,0.12,5.627118644067797,0.39,57.55746140292994,58.29825936823605,58.44866322074105,0.8912018178111083,0.03815354741649786
0.75,5.92,0.12,5.627118644067797,0.5800000000000001,57.56016105602808,58.301259846275244,58.451671439722496,0.8915103836944169,0.03815354741649786
0.75,5.92,0.12,5.627118644067797,0.77,57.562860657245224,58.304259997515594,58.45467933106188,0.8918186738166582,0.03815354741649786
0.75,5.92,0.12,5.627118644067797,0.96,57.56556020661473,58.30726034970606,58.45768742386994,0.892127217255215,0.03815354741649786
0.75,5.92,0.12,5.627118644067797,1.15,57.56825970407602,58.31026004958234,58.46069486268082,0.8924351586047976,0.03815354741649786
0.75,5.92,0.12,5.627118644067797,1.34,57.57095914964238,58.313259774335215,58.463702326432454,0.8927431767900771,0.03815354741649786
0.75,5.92,0.12,5.627118644067797,1.53,57.573658543291614,58.31625977029414,58.46671006208991,0.8930515187982948,0.03815354741649786
0.75,5.92,0.12,5.627118644067797,1.72,57.57635788499197,58.31926003752456,58.46971806971869,0.893360184726717,0.03815354741649786
0.75,5.92,0.12,5.627118644067797,1.91,57.579057174740214,58.322260576081106,58.47272634937351,0.8936691746332954,0.03815354741649786
0.75,5.92,0.12,5.627118644067797,2.1,57.58175641250567,58.3252600663488,58.47573357803511,0.8939771655294422,0.03815354741649786
0.75,5.92,0.12,5.627118644067797,2.29,57.584455598278616,58.32825863993406,58.47873988764926,0.8942842893706455,0.03815354741649786
0.75,5.92,0.12,5.627118644067797,2.4800000000000004,57.58715473203782,58.33125748446414,58.481746468907204,0.894591736869387,0.03815354741649786
0.75,5.92,0.12,5.627118644067797,2.6700000000000004,57.589853813768215,58.33425660000641,58.484753321876624,0.8948995081084092,0.03815354741649786
0.75,5.92,0.12,5.627118644067797,2.8600000000000003,57.59255284344607,58.33725598661293,58.48776044660955,0.8952076031634775,0.03815354741649786
0.75,5.92,0.12,5.627118644067797,3.0500000000000003,57.595251821059506,58.34025564434683,58.49076784316929,0.8955160221097813,0.03815354741649786
0.75,5.92,0.12,5.627118644067797,3.24,57.5979507465871,58.343255573259334,58.4937755116073,0.8958247650202011,0.03815354741649786
0.75,5.92,0.12,5.627118644067797,3.43,57.60064962001352,58.34625577341555,58.496783451988826,0.8961338319753054,0.03815354741649786
0.75,5.92,0.12,5.627118644067797,3.62,57.603348441315504,58.34925624487031,58.49979166436882,0.8964432230533177,0.03815354741649786
0.75,5.92,0.12,5.627118644067797,3.81,57.60604721047624,58.3522569876809,58.502800148804674,0.896752938328433,0.03815354741649786
0.75,5.92,0.12,5.627118644067797,4.0,57.608745927483945,58.35525800191087,58.50580890536019,0.8970629778762458,0.03815354741649786
0.75,5.92,0.12,5.898305084745763,0.2,90.79702562735869,60.251653720638146,66.12138521888437,-24.675640408474322,0.7378425986123615
0.75,5.92,0.12,5.898305084745763,0.39,90.79862216474444,60.25448559082204,66.12449297058504,-24.674129194159406,0.7378425986123615
0.75,5.92,0.12,5.898305084745763,0.5800000000000001,90.80021867571749,60.257317741395916,66.12760102999135,-24.672617645726135,0.7378425986123615
0.75,5.92,0.12,5.898305084745763,0.77,90.80181516046262,60.26014963122751,66.13070880325391,-24.671106357208714,0.7378425986123615
0.75,5.92,0.12,5.898305084745763,0.96,90.80341161896216,60.26298173779924,66.13381681437137,-24.669594804590787,0.7378425986123615
0.75,5.92,0.12,5.898305084745763,1.15,90.80500805110192,60.26581328900283,66.13692421601652,-24.668083835085397,0.7378425986123615
0.75,5.92,0.12,5.898305084745763,1.34,90.8066044569945,60.268644897635,66.14003168068506,-24.66657277630945,0.7378425986123615
0.75,5.92,0.12,5.898305084745763,1.53,90.80820083658355,60.27147678658714,66.1431394529824,-24.665061383601156,0.7378425986123615
0.75,5.92,0.12,5.898305084745763,1.72,90.80979718986694,60.27430895591068,66.146247532965,-24.663549656901935,0.7378425986123615
0.75,5.92,0.12,5.898305084745763,1.91,90.81139351683984,60.27714140564782,66.14935592067918,-24.66203759616066,0.7378425986123615
0.75,5.92,0.12,5.898305084745763,2.1,90.81298981754493,60.27997294177464,66.15246330577882,-24.660526511766108,0.7378425986123615
0.75,5.92,0.12,5.898305084745763,2.29,90.81458609192988,60.28280368338697,66.15556981896222,-24.659016272967662,0.7378425986123615
0.75,5.92,0.12,5.898305084745763,2.4800000000000004,90.81618234001765,60.28563470510325,66.15867663953735,-24.6575057004803,0.7378425986123615
0.75,5.92,0.12,5.898305084745763,2.6700000000000004,90.81777856178608,60.288466006961094,66.1617837675455,-24.655994794240584,0.7378425986123615
0.75,5.92,0.12,5.898305084745763,2.8600000000000003,90.8193747572609,60.291297589012885,66.16489120304418,-24.654483554216725,0.7378425986123615
0.75,5.92,0.12,5.898305084745763,3.0500000000000003,90.82097092640565,60.29412945129645,66.16799894607489,-24.65297198033076,0.7378425986123615
0.75,5.92,0.12,5.898305084745763,3.24,90.82256706925467,60.29696159386269,66.17110699669348,-24.651460072561193,0.7378425986123615
0.75,5.92,0.12,5.898305084745763,3.43,90.8241631857692,60.29979401674245,66.17421535493386,-24.64994783083533,0.7378425986123615
0.75,5.92,0.12,5.898305084745763,3.62,90.82575927598117,60.30262671999676,66.17732402086283,-24.648435255118343,0.7378425986123615
0.75,5.92,0.12,5.898305084745763,3.81,90.82735533987562,60.30545970366357,66.18043299452218,-24.646922345353445,0.7378425986123615
0.75,5.92,0.12,5.898305084745763,4.0,90.82895137743073,60.30829296778385,66.18354227595697,-24.64540910147376,0.7378425986123615
0.75,5.92,0.12,6.169491525423729,0.2,86.94702113806258,72.06646393780726,71.46306035164837,-15.483960786414215,0.08637972845793028
0.75,5.92,0.12,6.169491525423729,0.39,86.94756859275853,72.06898766877671,71.46556295173062,-15.48200564102791,0.08637972845793028
0.75,5.92,0.12,6.169491525423729,0.5800000000000001,86.94811604148249,72.07151158782115,71.46806573831319,-15.480050303169307,0.08637972845793028
0.75,5.92,0.12,6.169491525423729,0.77,86.94866348396428,72.07403523754775,71.47056825783287,-15.478095226131416,0.08637972845793028
0.75,5.92,0.12,6.169491525423729,0.96,86.9492109206282,72.07655902161699,71.47307091057036,-15.476140010057847,0.08637972845793028
0.75,5.92,0.12,6.169491525423729,1.15,86.94975835121514,72.07908228759027,71.47557304954982,-15.474185301665315,0.08637972845793028
0.75,5.92,0.12,6.169491525423729,1.34,86.95030577588408,72.08160555328314,71.47807518825125,-15.472230587632822,0.08637972845793028
0.75,5.92,0.12,6.169491525423729,1.53,86.95085319449171,72.08412900692889,71.48057751333182,-15.47027568115989,0.08637972845793028
0.75,5.92,0.12,6.169491525423729,1.72,86.95140060719876,72.08665264862424,71.4830800248875,-15.468320582311264,0.08637972845793028
0.75,5.92,0.12,6.169491525423729,1.91,86.95194801392257,72.08917647833813,71.4855827228875,-15.466365291035075,0.08637972845793028
0.75,5.92,0.12,6.169491525423729,2.1,86.952495414569,72.09169948741895,71.4880846071254,-15.464410807443599,0.08637972845793028
0.75,5.92,0.12,6.169491525423729,2.29,86.95304280930395,72.0942217766158,71.49058577750685,-15.4624570317971,0.08637972845793028
0.75,5.92,0.12,6.169491525423729,2.4800000000000004,86.9535901979959,72.09674425360394,71.49308713410724,-15.460503063888652,0.08637972845793028
0.75,5.92,0.12,6.169491525423729,2.6700000000000004,86.95413758073872,72.09926691843275,71.49558867697559,-15.45854890376313,0.08637972845793028
0.75,5.92,0.12,6.169491525423729,2.8600000000000003,86.95468495748898,72.10178977111475,71.49809040612425,-15.45659455136473,0.08637972845793028
0.75,5.92,0.12,6.169491525423729,3.0500000000000003,86.9552323282378,72.10431281166733,71.50059232157041,-15.45464000666739,0.08637972845793028
0.75,5.92,0.12,6.169491525423729,3.24,86.9557796930088,72.10683604012569,71.50309442334908,-15.45268526965971,0.08637972845793028
0.75,5.92,0.12,6.169491525423729,3.43,86.95632705178399,72.10935945649784,71.50559671146814,-15.450730340315843,0.08637972845793028
0.75,5.92,0.12,6.169491525423729,3.62,86.95687440455882,72.11188306081768,71.50809918596124,-15.448775218597575,0.08637972845793028
0.75,5.92,0.12,6.169491525423729,3.81,86.95742175137232,72.11440685309975,71.5106018468428,-15.44681990452952,0.08637972845793028
0.75,5.92,0.12,6.169491525423729,4.0,86.95796909219014,72.11693083336483,71.51310469413342,-15.444864398056723,0.08637972845793028
0.75,5.92,0.12,6.4406779661016955,0.2,53.17603232822576,58.121276937101605,58.12010352882862,4.944071200602863,6.121801615056473e-05
0.75,5.92,0.12,6.4406779661016955,0.39,53.1761539878905,58.12143315039051,58.12025973896377,4.944105751073266,6.121801615056473e-05
0.75,5.92,0.12,6.4406779661016955,0.5800000000000001,53.17627564694484,58.121589364558325,58.120415949977755,4.944140303032917,6.121801615056473e-05
0.75,5.92,0.12,6.4406779661016955,0.77,53.176397305291836,58.1217455764471,58.120572158712754,4.944174853420918,6.121801615056473e-05
0.75,5.92,0.12,6.4406779661016955,0.96,53.17651896289371,58.121901788668005,58.120728367779954,4.944209404886244,6.121801615056473e-05
0.75,5.92,0.12,6.4406779661016955,1.15,53.17664061967282,58.122057996842834,58.12088457280105,4.944243953128236,6.121801615056473e-05
0.75,5.92,0.12,6.4406779661016955,1.34,53.17676227557025,58.12221420443112,58.121040777235656,4.9442785016654085,6.121801615056473e-05
0.75,5.92,0.12,6.4406779661016955,1.53,53.1768839308222,58.122370412752076,58.12119698240293,4.944313051580728,6.121801615056473e-05
0.75,5.92,0.12,6.4406779661016955,1.72,53.17700558523319,58.12252662179833,58.121353188295494,4.944347603062305,6.121801615056473e-05
0.75,5.92,0.12,6.4406779661016955,1.91,53.17712723881674,58.122682831552225,58.12150939489567,4.94438215607893,6.121801615056473e-05
0.75,5.92,0.12,6.4406779661016955,2.1,53.17724889163355,58.1228390351841,58.12166559537397,4.944416703740416,6.121801615056473e-05
0.75,5.92,0.12,6.4406779661016955,2.29,53.17737054371819,58.122995233471165,58.121821790507546,4.944451246789356,6.121801615056473e-05
0.75,5.92,0.12,6.4406779661016955,2.4800000000000004,53.1774921949914,58.123151432434526,58.12197798631743,4.944485791326031,6.121801615056473e-05
0.75,5.92,0.12,6.4406779661016955,2.6700000000000004,53.17761384546962,58.12330763212621,58.12213418285559,4.944520337385967,6.121801615056473e-05
0.75,5.92,0.12,6.4406779661016955,2.8600000000000003,53.177735495178766,58.12346383255956,58.12229038013543,4.944554884956666,6.121801615056473e-05
0.75,5.92,0.12,6.4406779661016955,3.0500000000000003,53.177857144103946,58.12362003370544,58.122446578127764,4.944589434023818,6.121801615056473e-05
0.75,5.92,0.12,6.4406779661016955,3.24,53.17797879225753,58.123776235591045,58.12260277685986,4.94462398460233,6.121801615056473e-05
0.75,5.92,0.12,6.4406779661016955,3.43,53.178100439580184,58.12393243818266,58.12275897629785,4.944658536717668,6.121801615056473e-05
0.75,5.92,0.12,6.4406779661016955,3.62,53.1782220861386,58.124088641509616,58.12291517647123,4.944693090332635,6.121801615056473e-05
0.75,5.92,0.12,6.4406779661016955,3.81,53.17834373193131,58.12424484555507,58.12307137736308,4.944727645431776,6.121801615056473e-05
0.75,5.92,0.12,6.4406779661016955,4.0,53.178465376946676,58.12440105035036,58.12322757900476,4.944762202058087,6.121801615056473e-05
0.75,5.92,0.12,6.711864406779661,0.2,24.022491636014024,21.419281039655687,21.41928104041848,-2.603210595595545,2.6264308840609895e-10
0.75,5.92,0.12,6.711864406779661,0.39,24.022510691807305,21.41931630433541,21.41931630509821,-2.603194386709095,2.6264308840609895e-10
0.75,5.92,0.12,6.711864406779661,0.5800000000000001,24.02252974733178,21.419351569161954,21.419351569924757,-2.603178177407024,2.6264308840609895e-10
0.75,5.92,0.12,6.711864406779661,0.77,24.022548802487066,21.419386833152384,21.41938683391518,-2.603161968571886,2.6264308840609895e-10
0.75,5.92,0.12,6.711864406779661,0.96,24.022567857789728,21.419422097201007,21.419422097963803,-2.6031457598259244,2.6264308840609895e-10
0.75,5.92,0.12,6.711864406779661,1.15,24.022586912972304,21.419457360064094,21.41945736082689,-2.6031295521454147,2.6264308840609895e-10
0.75,5.92,0.12,6.711864406779661,1.34,24.02260596800885,21.419492622670344,21.419492623433165,-2.6031133445756858,2.6264308840609895e-10
0.75,5.92,0.12,6.711864406779661,1.53,24.022625023057742,21.41952788542647,21.419527886189286,-2.603097136868456,2.6264308840609895e-10
0.75,5.92,0.12,6.711864406779661,1.72,24.0226440780572,21.419563148331342,21.419563149094145,-2.603080928963056,2.6264308840609895e-10
0.75,5.92,0.12,6.711864406779661,1.91,24.022663132903386,21.41959841134778,21.419598412110606,-2.60306472079278,2.6264308840609895e-10
0.75,5.92,0.12,6.711864406779661,2.1,24.02268218768798,21.419633672593505,21.419633673356326,-2.603048514331654,2.6264308840609895e-10
0.75,5.92,0.12,6.711864406779661,2.29,24.02270124244546,21.419668932300887,21.419668933063715,-2.603032309381746,2.6264308840609895e-10
0.75,5.92,0.12,6.711864406779661,2.4800000000000004,24.022720297033377,21.419704192103506,21.419704192866348,-2.603016104167029,2.6264308840609895e-10
0.75,5.92,0.12,6.711864406779661,2.6700000000000004,24.0227393516132,21.41973945205817,21.41973945282101,-2.6029998987921914,2.6264308840609895e-10
0.75,5.92,0.12,6.711864406779661,2.8600000000000003,24.022758406111414,21.419774712151366,21.419774712914194,-2.6029836931972206,2.6264308840609895e-10
0.75,5.92,0.12,6.711864406779661,3.0500000000000003,24.022777460554764,21.41980997237992,21.419809973142772,-2.6029674874119912,2.6264308840609895e-10
0.75,5.92,0.12,6.711864406779661,3.24,24.022796514904933,21.419845232740684,21.419845233503537,-2.6029512814013955,2.6264308840609895e-10
0.75,5.92,0.12,6.711864406779661,3.43,24.022815569163555,21.419880493234228,21.419880493997084,-2.602935075166471,2.6264308840609895e-10
0.75,5.92,0.12,6.711864406779661,3.62,24.022834623332585,21.419915753857577,21.41991575462043,-2.6029188687121554,2.6264308840609895e-10
0.75,5.92,0.12,6.711864406779661,3.81,24.022853677482853,21.41995101462513,21.419951015387984,-2.60290266209487,2.6264308840609895e-10
