beta_peak,center_D,sigma_D,D,slice_max_abs_delta_mu,slice_p95_abs_delta_mu,slice_acceptance_mismatch,slice_max_beta_eff
0.5,5.9,0.15,6.4406779661016955,1.997465846786561,1.997458989158679,0.0,0.0007545201443453972
0.5,5.9,0.15,6.711864406779661,20.694448312862242,20.694422796011427,0.0,2.176575089663883e-07
0.5,5.9,0.15,7.254237288135593,0.13179658489546675,0.1317965778945908,0.0,9.987489970048867e-19
0.5,5.9,0.2,4.813559322033898,1.3307494789754806,1.3279304909281913,0.0,1.9552765400705014e-07
0.5,5.9,0.2,5.627118644067797,7.922770566256453,7.922344247326289,0.0,0.1971185192173667
0.5,5.9,0.2,5.898305084745763,28.181390871379342,28.18127220156933,0.0,0.49998204571162014
0.5,5.9,0.2,6.169491525423728,25.279144608671537,25.278717890993583,0.0,0.20170113457011382
0.5,5.9,0.2,6.4406779661016955,1.831774065366936,1.8317671271477394,0.0,0.012941637291798546
0.5,5.9,0.2,6.711864406779661,20.6944574993867,20.6944319812957,0.0,0.0001320678347172219
0.5,5.9,0.2,7.254237288135593,0.13179658491044766,0.1317965779095716,0.0,5.533419258198937e-11
0.5,6.0,0.1,4.813559322033898,1.3307499165754795,1.3279309276456324,0.0,1.3565118456953372e-31
0.5,6.0,0.1,5.627118644067797,8.891823927343651,8.891380379205733,0.0,0.0004783478068603168
0.5,6.0,0.1,5.898305084745763,34.092227744956084,34.09206407008689,0.0,0.2981257296174883
0.5,6.0,0.1,6.169491525423728,28.01608382377126,28.015637332439567,0.0,0.11889482025838598
0.5,6.0,0.1,6.4406779661016955,2.0072946815648507,2.007287828728542,0.0,3.0341302011620678e-05
0.5,6.0,0.1,6.711864406779661,20.694448297697505,20.69442278084874,0.0,4.954653586251476e-12
0.5,6.0,0.1,7.254237288135593,0.13179658489546675,0.1317965778945908,0.0,3.461743371421781e-35
0.5,6.0,0.15,4.813559322033898,1.3307499165754386,1.327930927645592,0.0,1.2996854735117333e-14
0.5,6.0,0.15,5.627118644067797,8.782995799230825,8.78255427079794,0.0,0.022755777860644165
0.5,6.0,0.15,5.898305084745763,31.26023922011224,31.260095551222506,0.0,0.39733870608767113
0.5,6.0,0.15,6.169491525423728,23.13403012003839,23.133620458880102,0.0,0.2640720383956538
0.5,6.0,0.15,6.4406779661016955,1.9169720190493251,1.9169651222265032,0.0,0.006679997800318901
0.5,6.0,0.15,6.711864406779661,20.69444874581648,20.694423228907215,0.0,6.431652596906682e-06
0.5,6.0,0.15,7.254237288135593,0.13179658489546675,0.1317965778945908,0.0,3.287699885573295e-16
0.5,6.0,0.2,4.813559322033898,1.3307498910365538,1.3279309021582157,0.0,1.1411254750858279e-08
0.5,6.0,0.2,5.627118644067797,8.46318699691394,8.462751279073554,0.0,0.08793534059145862
0.5,6.0,0.2,5.898305084745763,30.018316305340335,30.018182322273766,0.0,0.4393669324900834
0.5,6.0,0.2,6.169491525423728,20.086955890783514,20.08657271552512,0.0,0.34915497690663777
0.5,6.0,0.2,6.4406779661016955,1.4052979400848358,1.4052907960203,0.0,0.04413021634991387
0.5,6.0,0.2,6.711864406779661,20.69451010615586,20.694484580962982,0.0,0.0008871168474138901
0.5,6.0,0.2,7.254237288135593,0.13179658528593974,0.13179657828506378,0.0,1.4422854442484984e-09
0.5,6.1,0.1,4.813559322033898,1.3307499165754795,1.3279309276456324,0.0,5.789351975119098e-37
0.5,6.1,0.1,5.627118644067797,8.894124049492603,8.893680458434407,0.0,6.969367941789259e-06
0.5,6.1,0.1,5.898305084745763,40.21783007080773,40.21763363430481,0.0,0.0654028709914532
0.5,6.1,0.1,6.169491525423728,18.470020216342448,18.469652135146074,0.0,0.3927426226535335
0.5,6.1,0.1,6.4406779661016955,1.9872219625592251,1.987215099938726,0.0,0.0015091314234417991
0.5,6.1,0.1,6.711864406779661,20.6944482979557,20.694422781106898,0.0,3.7106833172059755e-09
0.5,6.1,0.1,7.254237288135593,0.13179658489546675,0.1317965778945908,0.0,5.8780186634684946e-30
0.5,6.1,0.15,4.813559322033898,1.3307499165754795,1.3279309276456324,0.0,5.336583577078655e-17
0.5,6.1,0.15,5.627118644067797,8.877203233089276,8.87675995754779,0.0,0.0034741380046017104
0.5,6.1,0.15,5.898305084745763,36.695064135638255,36.6948847254064,0.0,0.20246954041850654
0.5,6.1,0.15,6.169491525423728,16.320407671676378,16.320060735843548,0.0,0.44912236792328714
0.5,6.1,0.15,6.4406779661016955,1.490506193361803,1.4904990902419228,0.0,0.037919450045512004
0.5,6.1,0.15,6.711864406779661,20.694456787982716,20.694431269987756,0.0,0.00012185735074487865
0.5,6.1,0.15,7.254237288135593,0.1317965848954854,0.13179657789460944,0.0,6.939180863869787e-14
0.5,6.1,0.2,4.813559322033898,1.3307499154146871,1.3279309264871817,0.0,5.18662670472008e-10
0.5,6.1,0.2,5.627118644067797,8.744857595935287,8.744416770190842,0.0,0.030551029642507086
0.5,6.1,0.2,5.898305084745763,34.020606862193354,34.02044365679567,0.0,0.3006953460825802
0.5,6.1,0.2,6.169491525423728,15.479529754246826,15.479191417680955,0.0,0.470711178642833
0.5,6.1,0.2,6.4406779661016955,0.3922796618628652,0.39227203793382587,0.0,0.11719505003823497
0.5,6.1,0.2,6.711864406779661,20.694771623973477,20.694746063477474,0.0,0.004640779950416601
0.5,6.1,0.2,7.254237288135593,0.13179659282184142,0.13179658582096598,0.0,2.9277584521913147e-08
