mode,D,eta,mu,base_mu,delta_mu,delta_log_mu,acceptance_mismatch
fullwidthrefamp_pointamp2_widthboost_base,5.627118644067797,1.53,58.31625977029414,57.573658543291614,0.742601227002524,0.012815806617516304,0.0
fullwidthrefamp_pointamp3_widthboost_candidate,5.627118644067797,1.53,58.315877832115405,57.573658543291614,0.7422192888237902,0.0128092571674835,0.0
full_direct,5.627118644067797,1.72,57.57635788499197,57.57635788499197,0.0,0.0,0.0
fullwidthrefamp_pointamp2_widthboost_base,5.627118644067797,1.72,58.31926003752456,57.57635788499197,0.7429021525325865,0.012820369591552803,0.0
fullwidthrefamp_pointamp3_widthboost_candidate,5.627118644067797,1.72,58.318878084075806,57.57635788499197,0.7425201990838346,0.012813820216624531,0.0
full_direct,5.627118644067797,1.91,57.579057174740214,57.579057174740214,0.0,0.0,0.0
fullwidthrefamp_pointamp2_widthboost_base,5.627118644067797,1.91,58.322260576081106,57.579057174740214,0.7432034013408924,0.012824937671404217,0.0
fullwidthrefamp_pointamp3_widthboost_candidate,5.627118644067797,1.91,58.321878607363175,57.579057174740214,0.7428214326229607,0.012818388371617532,0.0
full_direct,5.627118644067797,2.1,57.58175641250567,57.58175641250567,0.0,0.0,0.0
fullwidthrefamp_pointamp2_widthboost_base,5.627118644067797,2.1,58.3252600663488,57.58175641250567,0.7435036538431277,0.012829488231722183,0.0
fullwidthrefamp_pointamp3_widthboost_candidate,5.627118644067797,2.1,58.32487808237127,57.58175641250567,0.7431216698656016,0.012822939007116124,0.0
full_direct,5.627118644067797,2.29,57.584455598278616,57.584455598278616,0.0,0.0,0.0
fullwidthrefamp_pointamp2_widthboost_base,5.627118644067797,2.29,58.32825863993406,57.584455598278616,0.7438030416554469,0.012834023531694346,0.0
fullwidthrefamp_pointamp3_widthboost_candidate,5.627118644067797,2.29,58.32787664070558,57.584455598278616,0.7434210424269665,0.012827474382306308,0.0
full_direct,5.627118644067797,2.4800000000000004,57.58715473203782,57.58715473203782,0.0,0.0,0.0
fullwidthrefamp_pointamp2_widthboost_base,5.627118644067797,2.4800000000000004,58.33125748446414,57.58715473203782,0.744102752426322,0.012838563934100716,0.0
fullwidthrefamp_pointamp3_widthboost_candidate,5.627118644067797,2.4800000000000004,58.33087546998554,57.58715473203782,0.7437207379477258,0.01283201485996817,0.0
full_direct,5.627118644067797,2.6700000000000004,57.589853813768215,57.589853813768215,0.0,0.0,0.0
fullwidthrefamp_pointamp2_widthboost_base,5.627118644067797,2.6700000000000004,58.33425660000641,57.589853813768215,0.7444027862381972,0.012843109439580627,0.0
fullwidthrefamp_pointamp3_widthboost_candidate,5.627118644067797,2.6700000000000004,58.333874570278674,57.589853813768215,0.7440207565104586,0.012836560440742583,0.0
full_direct,5.627118644067797,2.8600000000000003,57.59255284344607,57.59255284344607,0.0,0.0,0.0
