family,peak,center_D,sigma_D,D,eta,target_mu,cur_mu,mu_new,delta_mu,delta_log_mu,beta
pointamp3,0.25,6.1,0.05,4.813559322033898,3.62,11.215636614827508,20.15856328023676,20.15856328023676,8.942926665409251,0.58632024385564,4.4934489079541365e-145
pointamp3,0.25,6.1,0.05,4.813559322033898,3.81,11.22526684105364,20.176151405687268,20.176151405687268,8.950884564633627,0.5863340780641245,4.4934489079541365e-145
pointamp3,0.25,6.1,0.05,4.813559322033898,4.0,11.234898564577435,20.193756503704854,20.193756503704854,8.95885793912742,0.5863485955793525,4.4934489079541365e-145
pointamp3,0.25,6.1,0.05,5.3559322033898304,0.2,31.067620290490122,27.98489610364448,27.98489610364448,-3.082724186845642,-0.104501188834714,2.040098324799873e-49
pointamp3,0.25,6.1,0.05,5.3559322033898304,0.39,31.07153184079031,27.999111458406283,27.999111458406283,-3.0724203823840277,-0.10411924903620985,2.040098324799873e-49
pointamp3,0.25,6.1,0.05,5.3559322033898304,0.5800000000000001,31.07544334274444,28.013341833216806,28.013341833216806,-3.0621015095276327,-0.10373701342583094,2.040098324799873e-49
pointamp3,0.25,6.1,0.05,5.3559322033898304,0.77,31.079354796215647,28.027559978924653,28.027559978924653,-3.0517948172909932,-0.10335545478545993,2.040098324799873e-49
pointamp3,0.25,6.1,0.05,5.3559322033898304,0.96,31.083266201050325,28.041789922987675,28.041789922987675,-3.0414762780626496,-0.10297371534404293,2.040098324799873e-49
pointamp3,0.25,6.1,0.05,5.3559322033898304,1.15,31.087177557114295,28.055992785161028,28.055992785161028,-3.031184771953267,-0.10259318128909137,2.040098324799873e-49
pointamp3,0.25,6.1,0.05,5.3559322033898304,1.34,31.091088864268663,28.07019936736463,28.07019936736463,-3.020889496904033,-0.10221275357627359,2.040098324799873e-49
pointamp3,0.25,6.1,0.05,5.3559322033898304,1.53,31.095000122375158,28.084420911681487,28.084420911681487,-3.0105792106936704,-0.10183203185142696,2.040098324799873e-49
pointamp3,0.25,6.1,0.05,5.3559322033898304,1.72,31.098911331292413,28.098657443015483,28.098657443015483,-3.00025388827693,-0.10145101577813022,2.040098324799873e-49
pointamp3,0.25,6.1,0.05,5.3559322033898304,1.91,31.102822490881874,28.11290898633292,28.11290898633292,-2.989913504548955,-0.10106970501923544,2.040098324799873e-49
pointamp3,0.25,6.1,0.05,5.3559322033898304,2.1,31.106733601003963,28.12711534224535,28.12711534224535,-2.979618258758613,-0.10069024038602718,2.040098324799873e-49
pointamp3,0.25,6.1,0.05,5.3559322033898304,2.29,31.110644661517753,28.141282368203584,28.141282368203584,-2.9693622933141697,-0.10031241104070711,2.040098324799873e-49
pointamp3,0.25,6.1,0.05,5.3559322033898304,2.4800000000000004,31.114555672287267,28.155464231802686,28.155464231802686,-2.959091440484581,-0.09993429073940625,2.040098324799873e-49
pointamp3,0.25,6.1,0.05,5.3559322033898304,2.6700000000000004,31.118466633169216,28.169660957609686,28.169660957609686,-2.94880567555953,-0.09955587915093712,2.040098324799873e-49
pointamp3,0.25,6.1,0.05,5.3559322033898304,2.8600000000000003,31.122377544027817,28.18387257025047,28.18387257025047,-2.938504973777345,-0.09917717594363845,2.040098324799873e-49
pointamp3,0.25,6.1,0.05,5.3559322033898304,3.0500000000000003,31.12628840472268,28.19809909440299,28.19809909440299,-2.928189310319688,-0.09879818078523188,2.040098324799873e-49
pointamp3,0.25,6.1,0.05,5.3559322033898304,3.24,31.130199215113223,28.212340554801635,28.212340554801635,-2.9178586603115875,-0.09841889334281204,2.040098324799873e-49
pointamp3,0.25,6.1,0.05,5.3559322033898304,3.43,31.134109975060444,28.22659697623551,28.22659697623551,-2.9075129988249344,-0.09803931328296926,2.040098324799873e-49
pointamp3,0.25,6.1,0.05,5.3559322033898304,3.62,31.13802068442484,28.24086838354955,28.24086838354955,-2.897152300875291,-0.09765944027168695,2.040098324799873e-49
pointamp3,0.25,6.1,0.05,5.3559322033898304,3.81,31.141931343068084,28.25515480164502,28.25515480164502,-2.886776541423064,-0.09727927397438256,2.040098324799873e-49
pointamp3,0.25,6.1,0.05,5.3559322033898304,4.0,31.145841950850233,28.269456255478485,28.269456255478485,-2.8763856953717486,-0.09689881405585804,2.040098324799873e-49
pointamp3,0.25,6.1,0.05,5.627118644067797,0.2,48.22384834337098,58.482628287989414,58.482628287989414,10.258779944618432,0.19287608019473,9.43699151670814e-21
pointamp3,0.25,6.1,0.05,5.627118644067797,0.39,48.22616683774059,58.485638137808934,58.485638137808934,10.259471300068341,0.19287946797816297,9.43699151670814e-21
pointamp3,0.25,6.1,0.05,5.627118644067797,0.5800000000000001,48.22848529519555,58.48864825980471,58.48864825980471,10.260162964609165,0.19288286084329828,9.43699151670814e-21
pointamp3,0.25,6.1,0.05,5.627118644067797,0.77,48.2308037156956,58.4916580539513,58.4916580539513,10.260854338255697,0.19288624853188388,9.43699151670814e-21
pointamp3,0.25,6.1,0.05,5.627118644067797,0.96,48.2331220992686,58.49466804969386,58.49466804969386,10.261545950425258,0.19288964009531734,9.43699151670814e-21
pointamp3,0.25,6.1,0.05,5.627118644067797,1.15,48.23544044586339,58.4976773910256,58.4976773910256,10.262236945162208,0.19289302090089144,9.43699151670814e-21
pointamp3,0.25,6.1,0.05,5.627118644067797,1.34,48.23775875549112,58.50068675731391,58.50068675731391,10.262928001822786,0.19289640256302296,9.43699151670814e-21
pointamp3,0.25,6.1,0.05,5.627118644067797,1.53,48.240077028133015,58.50369639567997,58.50369639567997,10.263619367546951,0.19289978930600168,9.43699151670814e-21
pointamp3,0.25,6.1,0.05,5.627118644067797,1.72,48.24239526376186,58.50670630618943,58.50670630618943,10.264311042427572,0.1929031811307359,9.43699151670814e-21
pointamp3,0.25,6.1,0.05,5.627118644067797,1.91,48.244713462375024,58.50971648889707,58.50971648889707,10.265003026522045,0.1929065780374382,9.43699151670814e-21
pointamp3,0.25,6.1,0.05,5.627118644067797,2.1,48.24703162394638,58.512725619946536,58.512725619946536,10.26569399600016,0.19290995740077088,9.43699151670814e-21
pointamp3,0.25,6.1,0.05,5.627118644067797,2.29,48.249349748467594,58.5157338313672,58.5157338313672,10.266384082899606,0.19291332147992438,9.43699151670814e-21
pointamp3,0.25,6.1,0.05,5.627118644067797,2.4800000000000004,48.25166783592071,58.51874231460356,58.51874231460356,10.267074478682844,0.19291669063768385,9.43699151670814e-21
pointamp3,0.25,6.1,0.05,5.627118644067797,2.6700000000000004,48.25398588629282,58.52175106972318,58.52175106972318,10.267765183430363,0.19292006487469476,9.43699151670814e-21
pointamp3,0.25,6.1,0.05,5.627118644067797,2.8600000000000003,48.25630389956368,58.52476009677827,58.52476009677827,10.26845619721459,0.19292344419149082,9.43699151670814e-21
pointamp3,0.25,6.1,0.05,5.627118644067797,3.0500000000000003,48.25862187572324,58.52776939583219,58.52776939583219,10.269147520108945,0.19292682858858565,9.43699151670814e-21
pointamp3,0.25,6.1,0.05,5.627118644067797,3.24,48.26093981475331,58.53077896693631,58.53077896693631,10.269839152183003,0.19293021806645655,9.43699151670814e-21
pointamp3,0.25,6.1,0.05,5.627118644067797,3.43,48.26325771664072,58.53378881015599,58.53378881015599,10.270531093515267,0.19293361262571498,9.43699151670814e-21
pointamp3,0.25,6.1,0.05,5.627118644067797,3.62,48.26557558136573,58.53679892554618,58.53679892554618,10.271223344180449,0.19293701226693144,9.43699151670814e-21
pointamp3,0.25,6.1,0.05,5.627118644067797,3.81,48.26789340891404,58.53980931316438,58.53980931316438,10.271915904250342,0.1929404169906066,9.43699151670814e-21
pointamp3,0.25,6.1,0.05,5.627118644067797,4.0,48.270211199275586,58.54281997307435,58.54281997307435,10.272608773798765,0.19294382679725972,9.43699151670814e-21
pointamp3,0.25,6.1,0.05,5.898305084745763,0.2,77.61407091464986,76.24192697514606,76.24191081400097,-1.372160100648884,-0.017837414796684367,7.318924097595288e-05
pointamp3,0.25,6.1,0.05,5.898305084745763,0.39,77.61550825191728,76.24551039944117,76.24549423753652,-1.3700140143807573,-0.017808934054493984,7.318924097595288e-05
pointamp3,0.25,6.1,0.05,5.898305084745763,0.5800000000000001,77.61694556962716,76.24909417853935,76.24907801587507,-1.3678675537520917,-0.017780450273035014,7.318924097595288e-05
pointamp3,0.25,6.1,0.05,5.898305084745763,0.77,77.61838286793989,76.25267762769651,76.25266146427262,-1.3657214036672656,-0.017751972434784456,7.318924097595288e-05
pointamp3,0.25,6.1,0.05,5.898305084745763,0.96,77.61982014684129,76.25626135111477,76.25624518693124,-1.3635749599100535,-0.017723492615456225,7.318924097595288e-05
pointamp3,0.25,6.1,0.05,5.898305084745763,1.15,77.62125740623104,76.25984437177493,76.25982820683201,-1.3614291993990264,-0.017695023625795284,7.318924097595288e-05
pointamp3,0.25,6.1,0.05,5.898305084745763,1.34,77.62269464620833,76.26342746510474,76.26341129940232,-1.3592833468060093,-0.01766655529784845,7.318924097595288e-05
pointamp3,0.25,6.1,0.05,5.898305084745763,1.53,77.62413186672336,76.26701091314902,76.26699474668703,-1.3571371200363274,-0.017638083932802986,7.318924097595288e-05
pointamp3,0.25,6.1,0.05,5.898305084745763,1.72,77.62556906777397,76.27059471597293,76.27057854875125,-1.3549905190227207,-0.017609609530252097,7.318924097595288e-05
pointamp3,0.25,6.1,0.05,5.898305084745763,1.91,77.62700624935587,76.27417887362975,76.2741627056482,-1.352843543707678,-0.01758113208991778,7.318924097595288e-05
pointamp3,0.25,6.1,0.05,5.898305084745763,2.1,77.62844341150674,76.2777618752119,76.27774570647085,-1.3506977050358842,-0.01755267142072611,7.318924097595288e-05
pointamp3,0.25,6.1,0.05,5.898305084745763,2.29,77.62988055418047,76.28134387142222,76.28132770192204,-1.348552852258436,-0.017524225544148293,7.318924097595288e-05
pointamp3,0.25,6.1,0.05,5.898305084745763,2.4800000000000004,77.63131767739702,76.28492622207371,76.28491005181401,-1.3464076255830122,-0.017495776632961455,7.318924097595288e-05
pointamp3,0.25,6.1,0.05,5.898305084745763,2.6700000000000004,77.63275478113702,76.28850892721387,76.2884927561949,-1.3442620249421253,-0.017467324686759447,7.318924097595288e-05
pointamp3,0.25,6.1,0.05,5.898305084745763,2.8600000000000003,77.6341918654228,76.29209198690909,76.29207581513047,-1.3421160502923328,-0.017438869705441815,7.318924097595288e-05
pointamp3,0.25,6.1,0.05,5.898305084745763,3.0500000000000003,77.63562893022234,76.2956754012072,76.29565922866902,-1.339969701553315,-0.017410411688437395,7.318924097595288e-05
pointamp3,0.25,6.1,0.05,5.898305084745763,3.24,77.63706597556575,76.29925917017263,76.29924299687477,-1.3378229786909799,-0.01738195063576687,7.318924097595288e-05
pointamp3,0.25,6.1,0.05,5.898305084745763,3.43,77.6385030014192,76.30284329384436,76.30282711978691,-1.3356758816322838,-0.01735348654695493,7.318924097595288e-05
pointamp3,0.25,6.1,0.05,5.898305084745763,3.62,77.6399400078103,76.30642777229964,76.30641159748222,-1.3335284103280713,-0.01732501942182571,7.318924097595288e-05
pointamp3,0.25,6.1,0.05,5.898305084745763,3.81,77.64137699472595,76.31001260558652,76.3099964300092,-1.3313805647167385,-0.017296549260049112,7.318924097595288e-05
pointamp3,0.25,6.1,0.05,5.898305084745763,4.0,77.6428139621469,76.31359779375681,76.31358161741971,-1.3292323447271883,-0.01726807606117266,7.318924097595288e-05
pointamp3,0.25,6.1,0.05,6.169491525423729,0.2,75.88654558073978,101.7163354270087,99.27915953314967,23.39261395240989,0.2686962716271623,0.0951682613203794
pointamp3,0.25,6.1,0.05,6.169491525423729,0.39,75.88706648740947,101.71989748142053,99.28263623889917,23.395569751489703,0.2687244262474448,0.0951682613203794
pointamp3,0.25,6.1,0.05,6.169491525423729,0.5800000000000001,75.88758738947406,101.72345980128593,99.28611320374223,23.39852581426817,0.26875258235881416,0.0951682613203794
pointamp3,0.25,6.1,0.05,6.169491525423729,0.77,75.88810828669189,101.72702174102969,99.28958979757134,23.40148151087945,0.268780733618106,0.0951682613203794
pointamp3,0.25,6.1,0.05,6.169491525423729,0.96,75.88862917944196,101.73058387038783,99.29306657647167,23.40443739702971,0.2688088856212453,0.0951682613203794
pointamp3,0.25,6.1,0.05,6.169491525423729,1.15,75.88915006749265,101.73414526849294,99.29654264164007,23.407392574147423,0.2688370293194664,0.0951682613203794
pointamp3,0.25,6.1,0.05,6.169491525423729,1.34,75.88967095098558,101.7377066662023,99.30001870642204,23.41034775543646,0.26886517189548154,0.0951682613203794
pointamp3,0.25,6.1,0.05,6.169491525423729,1.53,75.89019182979195,101.74126832919283,99.30349503012911,23.413303200337168,0.26889331596237565,0.0951682613203794
pointamp3,0.25,6.1,0.05,6.169491525423729,1.72,75.89071270405636,101.74483025760105,99.30697161289429,23.416258908837932,0.2689214615193926,0.0951682613203794
pointamp3,0.25,6.1,0.05,6.169491525423729,1.91,75.89123357370536,101.74839245138315,99.31044845467488,23.41921488096952,0.26894960856688016,0.0951682613203794
pointamp3,0.25,6.1,0.05,6.169491525423729,2.1,75.89175443865321,101.75195348690409,99.31392416594687,23.422169727293664,0.268977743114548,0.0951682613203794
pointamp3,0.25,6.1,0.05,6.169491525423729,2.29,75.89227529904913,101.7555135063635,99.31739888550263,23.425123586453495,0.2690058665591711,0.0951682613203794
pointamp3,0.25,6.1,0.05,6.169491525423729,2.4800000000000004,75.89279615477493,101.7590737908761,99.32087386376085,23.428077708985924,0.26903399149312607,0.0951682613203794
pointamp3,0.25,6.1,0.05,6.169491525423729,2.6700000000000004,75.89331700591597,101.76263434051147,99.32434910078945,23.431032094873473,0.26906211791578194,0.0951682613203794
pointamp3,0.25,6.1,0.05,6.169491525423729,2.8600000000000003,75.89383785243245,101.76619515528736,99.3278245966054,23.43398674417294,0.26909024582764435,0.0951682613203794
pointamp3,0.25,6.1,0.05,6.169491525423729,3.0500000000000003,75.89435869431634,101.76975623522823,99.33130035123293,23.436941656916588,0.26911837522887355,0.0951682613203794
pointamp3,0.25,6.1,0.05,6.169491525423729,3.24,75.8948795315887,101.7733175803839,99.33477636472082,23.439896833132124,0.26914650611949326,0.0951682613203794
pointamp3,0.25,6.1,0.05,6.169491525423729,3.43,75.8954003642338,101.77687919076558,99.33825263707938,23.442852272845585,0.26917463849962453,0.0951682613203794
pointamp3,0.25,6.1,0.05,6.169491525423729,3.62,75.89592119224632,101.78044106642113,99.34172916835604,23.44580797610972,0.26920277236962514,0.0951682613203794
pointamp3,0.25,6.1,0.05,6.169491525423729,3.81,75.89644201566317,101.78400320737107,99.34520595857039,23.44876394290722,0.26923090772901664,0.0951682613203794
pointamp3,0.25,6.1,0.05,6.169491525423729,4.0,75.8969628344524,101.7875656136448,99.348683007751,23.45172017329861,0.26925904457831734,0.0951682613203794
pointamp3,0.25,6.1,0.05,6.4406779661016955,0.2,47.19141164055394,78.47601793108856,78.4760179302926,31.28460628973866,0.5085811547723376,2.0747617843656267e-11
pointamp3,0.25,6.1,0.05,6.4406779661016955,0.39,47.19153369844375,78.47622944196618,78.47622944117019,31.28469574272644,0.5085812635586753,2.0747617843656267e-11
pointamp3,0.25,6.1,0.05,6.4406779661016955,0.5800000000000001,47.19165575586128,78.47644095403476,78.47644095323878,31.284785197377502,0.5085813723696226,2.0747617843656267e-11
pointamp3,0.25,6.1,0.05,6.4406779661016955,0.77,47.1917778127194,78.47665246303025,78.47665246223426,31.284874649514855,0.5085814811526896,2.0747617843656267e-11
pointamp3,0.25,6.1,0.05,6.4406779661016955,0.96,47.19189986898862,78.47686397247853,78.47686397168255,31.284964102693927,0.5085815899534311,2.0747617843656267e-11
pointamp3,0.25,6.1,0.05,6.4406779661016955,1.15,47.19202192458663,78.47707547646753,78.47707547567154,31.285053551084907,0.5085816986982552,2.0747617843656267e-11
pointamp3,0.25,6.1,0.05,6.4406779661016955,1.34,47.192143979461505,78.47728697966835,78.47728697887237,31.285142999410866,0.5085818074477851,2.0747617843656267e-11
pointamp3,0.25,6.1,0.05,6.4406779661016955,1.53,47.19226603384187,78.47749848386297,78.47749848306697,31.2852324492251,0.5085819162198825,2.0747617843656267e-11
pointamp3,0.25,6.1,0.05,6.4406779661016955,1.72,47.192388087536685,78.4777099890408,78.47770998824481,31.285321900708126,0.5085820250184608,2.0747617843656267e-11
pointamp3,0.25,6.1,0.05,6.4406779661016955,1.91,47.19251014056074,78.47792149517807,78.47792149438204,31.285411353821303,0.508582133842903,2.0747617843656267e-11
pointamp3,0.25,6.1,0.05,6.4406779661016955,2.1,47.192632192973605,78.47813299305346,78.47813299225746,31.285500799283852,0.5085822425744457,2.0747617843656267e-11
pointamp3,0.25,6.1,0.05,6.4406779661016955,2.29,47.19275424480137,78.47834448371623,78.47834448292024,31.285590238118864,0.5085823512259064,2.0747617843656267e-11
pointamp3,0.25,6.1,0.05,6.4406779661016955,2.4800000000000004,47.192876295976646,78.47855597529635,78.47855597450035,31.285679678523707,0.5085824599023083,2.0747617843656267e-11
pointamp3,0.25,6.1,0.05,6.4406779661016955,2.6700000000000004,47.19299834651119,78.4787674678638,78.47876746706781,31.285769120556623,0.5085825686042943,2.0747617843656267e-11
pointamp3,0.25,6.1,0.05,6.4406779661016955,2.8600000000000003,47.19312039642925,78.47897896143671,78.47897896064072,31.285858564211466,0.5085826773315807,2.0747617843656267e-11
pointamp3,0.25,6.1,0.05,6.4406779661016955,3.0500000000000003,47.19324244571873,78.47919045597585,78.47919045517985,31.285948009461116,0.508582786083924,2.0747617843656267e-11
pointamp3,0.25,6.1,0.05,6.4406779661016955,3.24,47.19336449438947,78.47940195151779,78.47940195072178,31.28603745633231,0.5085828948615818,2.0747617843656267e-11
pointamp3,0.25,6.1,0.05,6.4406779661016955,3.43,47.19348654238608,78.47961344801698,78.47961344722098,31.2861269048349,0.508583003665147,2.0747617843656267e-11
pointamp3,0.25,6.1,0.05,6.4406779661016955,3.62,47.19360858977154,78.47982494551316,78.47982494471715,31.28621635494561,0.5085831124937911,2.0747617843656267e-11
pointamp3,0.25,6.1,0.05,6.4406779661016955,3.81,47.19373063654577,78.4800364439836,78.48003644318754,31.28630580664177,0.5085832213472256,2.0747617843656267e-11
pointamp3,0.25,6.1,0.05,6.4406779661016955,4.0,47.19385268269482,78.48024794347046,78.48024794267445,31.286395259979635,0.5085833302262848,2.0747617843656267e-11
