mode,layer,D,eta,g_eff,gamma,p_kin,B,W,amp,mu,chi2,log_g_eff_ratio,log_gamma_ratio,log_p_kin_ratio,log_B_ratio,log_W_ratio,log_amp_ratio,delta_mu,delta_log_mu,acceptance_mismatch
release_sumanchor,2,4.0,4.0,49.20070244586661,0.32873197949856203,0.6107919872790591,0.8226591125111486,11.33975487520953,0.0015489889375644643,1.2230354643170445,0.19572779305927507,0.0,0.0,0.0,-0.8649677226707274,-0.8649677226707272,-1.1247336395633325e-11,-1.960338806498766,-0.9566058715931225,1.0
release_eftsumanchor,2,4.0,4.0,49.20070244586661,0.32873197949856203,0.6107919872790591,1.8693414876713939,25.767506766620603,0.0015489889375644643,1.2230354643170445,0.19572779305927507,0.0,0.0,0.0,-0.04416813426229238,-0.04416813426229238,-1.1247336395633325e-11,-1.960338806498766,-0.9566058715931225,1.0
release_fullsumanchor,2,4.0,4.0,49.20070244586661,0.32873197949856203,0.6107919872790591,1.9537573358242133,26.931117563702617,0.0015489889375644643,1.2230354643170445,0.19572779305927507,0.0,0.0,0.0,6.296074772629443e-12,6.2958527280245185e-12,-1.1247336395633325e-11,-1.960338806498766,-0.9566058715931225,1.0
release_fullwidthrefamp,2,4.0,4.0,49.20070244586661,0.32873197949856203,0.6107919872790591,1.9537573358242133,26.931117563702617,0.0015489889375644643,2.2589651150845045,4.6113816808258505,0.0,0.0,0.0,6.296074772629443e-12,6.2958527280245185e-12,-1.1247336395633325e-11,-0.9244091557313059,-0.34303493095369425,0.0
tailm2_detlin,2,4.0,4.0,49.20070244586661,0.32873197949856203,0.6107919872790591,2.131575825270784,29.382215536043887,0.001689658233183,2.4098571805529856,6.373822031965158,0.0,0.0,0.0,0.08710717277651545,0.08710717277651545,0.08692385984039633,-0.7735170902628248,-0.2783742411187635,0.0
cell_direct_runtime,3,4.0,4.0,11.397664004427238,0.6505075629489322,0.2415195937668071,1.0,5.450580931170984,0.0003134994136749451,15.824015502557206,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,3,4.0,4.0,11.397664004427238,0.6505075629489322,0.2415195937668071,1.0,5.450580931170984,0.00031314102356228056,15.824345516717823,,0.0,0.0,0.0,0.0,0.0,-0.001143846232843296,0.0003300141606175089,2.085505536473032e-05,0.0
release_sumanchor,3,4.0,4.0,11.397664004427238,0.6505075629489322,0.2415195937668071,0.42106514326887545,2.2950496406821106,0.00031349941367336674,15.850737204694825,,0.0,0.0,0.0,-0.864967722664515,-0.8649677226645153,-5.034750394385297e-12,0.026721702137619374,0.0016872560126319778,0.0
release_eftsumanchor,3,4.0,4.0,11.397664004427238,0.6505075629489322,0.2415195937668071,0.9567930742566731,5.215078085619886,0.00031349941367336674,15.850737204694825,,0.0,0.0,0.0,-0.04416813425607994,-0.04416813425607994,-5.034750394385297e-12,0.026721702137619374,0.0016872560126319778,0.0
release_fullsumanchor,3,4.0,4.0,11.397664004427238,0.6505075629489322,0.2415195937668071,1.0000000000125084,5.450580931239162,0.00031349941367336674,15.850737204694825,,0.0,0.0,0.0,1.2508438729163559e-11,1.2508216684558635e-11,-5.034750394385297e-12,0.026721702137619374,0.0016872560126319778,0.0
release_fullwidthrefamp,3,4.0,4.0,11.397664004427238,0.6505075629489322,0.2415195937668071,1.0000000000125084,5.450580931239162,0.00031349941367336674,29.276552837960338,,0.0,0.0,0.0,1.2508438729163559e-11,1.2508216684558635e-11,-5.034750394385297e-12,13.452537335403132,0.6152581966520498,0.0
tailm2_detlin,3,4.0,4.0,11.397664004427238,0.6505075629489322,0.2415195937668071,1.0,5.450580931170984,0.0003134419504439905,26.238644251273346,,0.0,0.0,0.0,0.0,0.0,-0.00018331293611884963,10.41462874871614,0.5057045409215355,0.0
cell_direct_runtime,1,4.8,0.2,45.24202507203046,0.0004030614970790406,0.1372554662936241,2.054658572808072,0.037459803379551564,0.0001963754605190109,3.3700793145040793,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,1,4.8,0.2,45.24202507203046,0.0004030614970790406,0.1372554662936241,0.3456659902262572,0.006302059232730309,0.00018964045826453,3.1063938107572917,,0.0,0.0,0.0,-1.782392005863703,-1.7823920058637028,-0.03489848714482427,-0.26368550374678756,-0.0814737725316611,0.0
release_sumanchor,1,4.8,0.2,45.24202507203046,0.0004030614970790406,0.1372554662936241,0.3189388473982419,0.005814779482953523,7.82698228269612e-05,0.9518559088248529,,0.0,0.0,0.0,-1.8628655850459264,-1.8628655850459264,-0.9198663174724725,-2.4182234056792264,-1.2642778914711708,0.0
release_eftsumanchor,1,4.8,0.2,45.24202507203046,0.0004030614970790406,0.1372554662936241,0.9800384048470887,0.01786771117880061,7.82698228269612e-05,0.9518559088248529,,0.0,0.0,0.0,-0.7402732089916038,-0.7402732089916038,-0.9198663174724725,-2.4182234056792264,-1.2642778914711708,0.0
release_fullsumanchor,1,4.8,0.2,45.24202507203046,0.0004030614970790406,0.1372554662936241,1.0420580602912748,0.01899843144997034,7.82698228269612e-05,0.9518559088248529,,0.0,0.0,0.0,-0.6789120276976297,-0.6789120276976297,-0.9198663174724725,-2.4182234056792264,-1.2642778914711708,0.0
release_fullwidthrefamp,1,4.8,0.2,45.24202507203046,0.0004030614970790406,0.1372554662936241,1.0420580602912748,0.01899843144997034,7.82698228269612e-05,0.6185897769820614,,0.0,0.0,0.0,-0.6789120276976297,-0.6789120276976297,-0.9198663174724725,-2.751489537522018,-1.6952492244717015,0.0
tailm2_detlin,1,4.8,0.2,45.24202507203046,0.0004030614970790406,0.1372554662936241,1.5499825915754062,0.028258730618581532,7.82698228269612e-05,3.626998626643937,,0.0,0.0,0.0,-0.28186598989929773,-0.28186598989929773,-0.9198663174724725,0.25691931213985786,0.07346920210429103,0.0
cell_direct_runtime,2,4.8,0.2,44.72132093756147,0.0017388456836800678,0.5849273845853376,3.8654853631571107,0.3003323862951203,0.001574431933608931,13.739247292265361,951.6063983729875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,2,4.8,0.2,44.72132093756147,0.0017388456836800678,0.5849273845853376,0.885413638307164,0.06879301455531783,0.0015698044791138774,13.663247857066633,939.9203000240584,0.0,0.0,0.0,-1.4737876084865515,-1.4737876084865515,-0.0029434541355229256,-0.0759994351987281,-0.005546913129521055,0.0
release_sumanchor,2,4.8,0.2,44.72132093756147,0.0017388456836800678,0.5849273845853376,1.5933146433755518,0.12379402429637107,0.0016663291148217285,20.964905649228907,2392.4095816451827,0.0,0.0,0.0,-0.8862707255709019,-0.886270725570902,0.056728542002551695,7.225658356963546,0.4225933771467947,0.0
release_eftsumanchor,2,4.8,0.2,44.72132093756147,0.0017388456836800678,0.5849273845853376,4.895952795500982,0.38039548675463736,0.0016663291148217285,20.964905649228907,2392.4095816451827,0.0,0.0,0.0,0.2363216504834203,0.23632165048342046,0.056728542002551695,7.225658356963546,0.4225933771467947,0.0
release_fullsumanchor,2,4.8,0.2,44.72132093756147,0.0017388456836800678,0.5849273845853376,5.205782802107047,0.4044680097337006,0.0016663291148217285,20.964905649228907,2392.4095816451827,0.0,0.0,0.0,0.29768283177739446,0.29768283177739446,0.056728542002551695,7.225658356963546,0.4225933771467947,0.0
release_fullwidthrefamp,2,4.8,0.2,44.72132093756147,0.0017388456836800678,0.5849273845853376,5.205782802107047,0.4044680097337006,0.0016663291148217285,13.625838597624139,934.1945588447257,0.0,0.0,0.0,0.29768283177739446,0.29768283177739446,0.056728542002551695,-0.1134086946412225,-0.008288615966527605,0.0
tailm2_detlin,2,4.8,0.2,44.72132093756147,0.0017388456836800678,0.5849273845853376,7.743208393333822,0.6016155892130929,0.0016663291148217285,79.88570884783435,38500.04058341888,0.0,0.0,0.0,0.6947288695757264,0.6947288695757264,0.056728542002551695,66.14646155556899,1.7603404707222565,0.0
cell_direct_runtime,3,4.8,0.2,10.832127731965311,0.0026912553970905692,0.21917359906631387,1.0,0.029112829619040798,0.00015261813484508145,15.666775084530867,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,3,4.8,0.2,10.832127731965311,0.0026912553970905692,0.21917359906631387,1.0,0.029112829619040798,0.00015235716913613947,15.667773690249096,,0.0,0.0,0.0,0.0,0.0,-0.0017113895402643326,0.000998605718228518,6.373831809371464e-05,0.0
release_sumanchor,3,4.8,0.2,10.832127731965311,0.0026912553970905692,0.21917359906631387,0.20576930936628887,0.005990526844408464,8.063546969004688e-05,15.533065330228444,,0.0,0.0,0.0,-1.5809995951466285,-1.5809995951466285,-0.638000327573175,-0.13370975430242282,-0.008571234411329263,0.0
release_eftsumanchor,3,4.8,0.2,10.832127731965311,0.0026912553970905692,0.21917359906631387,0.6322899432379916,0.018407749387320625,8.063546969004688e-05,15.533065330228444,,0.0,0.0,0.0,-0.45840721909230603,-0.4584072190923062,-0.638000327573175,-0.13370975430242282,-0.008571234411329263,0.0
release_fullsumanchor,3,4.8,0.2,10.832127731965311,0.0026912553970905692,0.21917359906631387,0.6723030735668614,0.019572644833109484,8.063546969004688e-05,15.533065330228444,,0.0,0.0,0.0,-0.3970460377983321,-0.3970460377983321,-0.638000327573175,-0.13370975430242282,-0.008571234411329263,0.0
release_fullwidthrefamp,3,4.8,0.2,10.832127731965311,0.0026912553970905692,0.21917359906631387,0.6723030735668614,0.019572644833109484,8.063546969004688e-05,10.092247292077854,,0.0,0.0,0.0,-0.3970460377983321,-0.3970460377983321,-0.638000327573175,-5.574527792453013,-0.43977469905553623,0.0
tailm2_detlin,3,4.8,0.2,10.832127731965311,0.0026912553970905692,0.21917359906631387,1.0,0.029112829619040798,8.063546969004688e-05,59.187957019527964,,0.0,0.0,0.0,0.0,0.0,-0.638000327573175,43.521181934997095,1.3291758591641327,0.0
cell_direct_runtime,1,4.8,0.6,45.24202507203046,0.0012091844912371216,0.13745500272046393,2.054658572808072,0.11233412953584587,0.00019666094319426678,3.385445695151136,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,1,4.8,0.6,45.24202507203046,0.0012091844912371216,0.13745500272046393,0.3456659902262572,0.018898559904843116,0.000189916149866826,3.1205582176356343,,0.0,0.0,0.0,-1.782392005863703,-1.782392005863703,-0.0348984871448245,-0.2648874775155017,-0.08147366366615423,0.0
release_sumanchor,1,4.8,0.6,45.24202507203046,0.0012091844912371216,0.13745500272046393,0.3189388473982419,0.01743730966877006,7.83836083190659e-05,0.9561822473096017,,0.0,0.0,0.0,-1.8628655850459264,-1.8628655850459261,-0.9198663174724725,-2.4292634478415343,-1.2642923142310987,0.0
release_eftsumanchor,1,4.8,0.6,45.24202507203046,0.0012091844912371216,0.13745500272046393,0.9800384048470887,0.05358153543230096,7.83836083190659e-05,0.9561822473096017,,0.0,0.0,0.0,-0.7402732089916038,-0.7402732089916038,-0.9198663174724725,-2.4292634478415343,-1.2642923142310987,0.0
release_fullsumanchor,1,4.8,0.6,45.24202507203046,0.0012091844912371216,0.13745500272046393,1.0420580602912748,0.05697232945552114,7.83836083190659e-05,0.9561822473096017,,0.0,0.0,0.0,-0.6789120276976297,-0.6789120276976299,-0.9198663174724725,-2.4292634478415343,-1.2642923142310987,0.0
release_fullwidthrefamp,1,4.8,0.6,45.24202507203046,0.0012091844912371216,0.13745500272046393,1.0420580602912748,0.05697232945552114,7.83836083190659e-05,0.6214087660809298,,0.0,0.0,0.0,-0.6789120276976297,-0.6789120276976299,-0.9198663174724725,-2.7640369290702065,-1.6952517405298273,0.0
tailm2_detlin,1,4.8,0.6,45.24202507203046,0.0012091844912371216,0.13745500272046393,1.5499825915754062,0.08474203331134283,7.83836083190659e-05,3.6354699896041915,,0.0,0.0,0.0,-0.28186598989929773,-0.28186598989929773,-0.9198663174724725,0.2500242944530555,0.07125283286167622,0.0
cell_direct_runtime,2,4.8,0.6,44.72132093756147,0.005216537051040203,0.5849963359436926,3.8654853631571107,0.8994327316987623,0.0015746175279635823,13.765096208939836,955.5975266021143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,2,4.8,0.6,44.72132093756147,0.005216537051040203,0.5849963359436926,0.885413638307164,0.20602070181828921,0.0015699895279832567,13.688955279229448,943.8651365931332,0.0,0.0,0.0,-1.4737876084865515,-1.4737876084865515,-0.0029434541355232596,-0.07614092971038744,-0.005546804264014392,0.0
release_sumanchor,2,4.8,0.6,44.72132093756147,0.005216537051040203,0.5849963359436926,1.5933146433755518,0.37073723155336263,0.0016665255420346807,21.004045926775255,2401.9913543694597,0.0,0.0,0.0,-0.8862707255709019,-0.8862707255709019,0.05672854200255149,7.238949717835419,0.422578954386867,0.0
release_eftsumanchor,2,4.8,0.6,44.72132093756147,0.005216537051040203,0.5849963359436926,4.895952795500982,1.1392049855102915,0.0016665255420346807,21.004045926775255,2401.9913543694597,0.0,0.0,0.0,0.2363216504834203,0.23632165048342046,0.05672854200255149,7.238949717835419,0.422578954386867,0.0
release_fullsumanchor,2,4.8,0.6,44.72132093756147,0.005216537051040203,0.5849963359436926,5.205782802107047,1.2112971610130168,0.0016665255420346807,21.004045926775255,2401.9913543694597,0.0,0.0,0.0,0.29768283177739446,0.29768283177739446,0.05672854200255149,7.238949717835419,0.422578954386867,0.0
release_fullwidthrefamp,2,4.8,0.6,44.72132093756147,0.005216537051040203,0.5849963359436926,5.205782802107047,1.2112971610130168,0.0016665255420346807,13.651439800172968,938.111107357889,0.0,0.0,0.0,0.29768283177739446,0.29768283177739446,0.05672854200255149,-0.11365640876686811,-0.008291132024652944,0.0
tailm2_detlin,2,4.8,0.6,44.72132093756147,0.005216537051040203,0.5849963359436926,7.743208393333822,1.8017129604756323,0.0016665255420346807,79.85881231523763,38473.65768698551,0.0,0.0,0.0,0.6947288695757264,0.6947288695757264,0.05672854200255149,66.09371610629779,1.758124101479642,0.0
cell_direct_runtime,3,4.8,0.6,10.832127731965311,0.008073766191271706,0.2189910750015414,1.0,0.08710396497753042,0.00015249103704475977,15.66642443949307,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,3,4.8,0.6,10.832127731965311,0.008073766191271706,0.2189910750015414,1.0,0.08710396497753042,0.00015223028866364453,15.66742472850312,,0.0,0.0,0.0,0.0,0.0,-0.0017113895402642214,0.0010002890100491157,6.38471836017158e-05,0.0
release_sumanchor,3,4.8,0.6,10.832127731965311,0.008073766191271706,0.2189910750015414,0.20576930936628887,0.01792332271649185,8.056831783528262e-05,15.532493654765364,,0.0,0.0,0.0,-1.5809995951466285,-1.5809995951466282,-0.638000327573175,-0.13393078472770625,-0.008585657171256424,0.0
release_eftsumanchor,3,4.8,0.6,10.832127731965311,0.008073766191271706,0.2189910750015414,0.6322899432379916,0.05507496107144672,8.056831783528262e-05,15.532493654765364,,0.0,0.0,0.0,-0.45840721909230603,-0.45840721909230603,-0.638000327573175,-0.13393078472770625,-0.008585657171256424,0.0
release_fullsumanchor,3,4.8,0.6,10.832127731965311,0.008073766191271706,0.2189910750015414,0.6723030735668614,0.05856026337425395,8.056831783528262e-05,15.532493654765364,,0.0,0.0,0.0,-0.3970460377983321,-0.3970460377983321,-0.638000327573175,-0.13393078472770625,-0.008585657171256424,0.0
release_fullwidthrefamp,3,4.8,0.6,10.832127731965311,0.008073766191271706,0.2189910750015414,0.6723030735668614,0.05856026337425395,8.056831783528262e-05,10.091996020937078,,0.0,0.0,0.0,-0.3970460377983321,-0.3970460377983321,-0.638000327573175,-5.574428418555993,-0.43977721511366125,0.0
tailm2_detlin,3,4.8,0.6,10.832127731965311,0.008073766191271706,0.2189910750015414,1.0,0.08710396497753042,8.056831783528262e-05,59.05559813989445,,0.0,0.0,0.0,0.0,0.0,-0.638000327573175,43.38917370040138,1.3269594899215185,0.0
cell_direct_runtime,1,4.8,1.0,45.24202507203046,0.002015307485395203,0.13765457256498692,2.054658572808072,0.18714812209756004,0.00019694647368119156,3.4008660210336523,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,1,4.8,1.0,45.24202507203046,0.002015307485395203,0.13765457256498692,0.3456659902262572,0.03148491033983602,0.0001901918876410153,3.134772352286461,,0.0,0.0,0.0,-1.782392005863703,-1.782392005863703,-0.03489848714482438,-0.26609366874719154,-0.0814735547095814,0.0
release_sumanchor,1,4.8,1.0,45.24202507203046,0.002015307485395203,0.13765457256498692,0.3189388473982419,0.029050474441096763,7.849741286757839e-05,0.9605236846971777,,0.0,0.0,0.0,-1.8628655850459264,-1.8628655850459264,-0.9198663174724725,-2.4403423363364745,-1.2643067496182936,0.0
release_eftsumanchor,1,4.8,1.0,45.24202507203046,0.002015307485395203,0.13765457256498692,0.9800384048470887,0.08926658155177283,7.849741286757839e-05,0.9605236846971777,,0.0,0.0,0.0,-0.7402732089916038,-0.7402732089916038,-0.9198663174724725,-2.4403423363364745,-1.2643067496182936,0.0
release_fullsumanchor,1,4.8,1.0,45.24202507203046,0.002015307485395203,0.13765457256498692,1.0420580602912748,0.09491562816376257,7.849741286757839e-05,0.9605236846971777,,0.0,0.0,0.0,-0.6789120276976297,-0.6789120276976299,-0.9198663174724725,-2.4403423363364745,-1.2643067496182936,0.0
release_fullwidthrefamp,1,4.8,1.0,45.24202507203046,0.002015307485395203,0.13765457256498692,1.0420580602912748,0.09491562816376257,7.849741286757839e-05,0.6242376414010533,,0.0,0.0,0.0,-0.6789120276976297,-0.6789120276976299,-0.9198663174724725,-2.776628379632599,-1.6952542587907864,0.0
tailm2_detlin,1,4.8,1.0,45.24202507203046,0.002015307485395203,0.13765457256498692,1.5499825915754062,0.14117982186247302,7.849741286757839e-05,3.6439577319972325,,0.0,0.0,0.0,-0.28186598989929773,-0.28186598989929773,-0.9198663174724725,0.24309171096358018,0.06904026873107103,0.0
cell_direct_runtime,2,4.8,1.0,44.72132093756147,0.008694228418400339,0.5850647625438915,3.8654853631571107,1.496453209667763,0.001574801709842052,13.790954693731495,959.5984888881659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,2,4.8,1.0,44.72132093756147,0.008694228418400339,0.5850647625438915,0.885413638307164,0.34277198241573426,0.0015701731685279013,13.714672223431016,947.8196998158961,0.0,0.0,0.0,-1.4737876084865515,-1.4737876084865515,-0.0029434541355230367,-0.07628247030047852,-0.005546695307441471,0.0
release_sumanchor,2,4.8,1.0,44.72132093756147,0.008694228418400339,0.5850647625438915,1.5933146433755518,0.6168231381278889,0.00166672047432738,21.04319940492896,2411.5955178862587,0.0,0.0,0.0,-0.8862707255709019,-0.886270725570902,0.0567285420025519,7.252244711197465,0.4225645189996721,0.0
release_eftsumanchor,2,4.8,1.0,44.72132093756147,0.008694228418400339,0.5850647625438915,4.895952795500982,1.895380162356992,0.00166672047432738,21.04319940492896,2411.5955178862587,0.0,0.0,0.0,0.2363216504834203,0.2363216504834203,0.0567285420025519,7.252244711197465,0.4225645189996721,0.0
release_fullsumanchor,2,4.8,1.0,44.72132093756147,0.008694228418400339,0.5850647625438915,5.205782802107047,2.0153252828989436,0.00166672047432738,21.04319940492896,2411.5955178862587,0.0,0.0,0.0,0.29768283177739446,0.2976828317773943,0.0567285420025519,7.252244711197465,0.4225645189996721,0.0
release_fullwidthrefamp,2,4.8,1.0,44.72132093756147,0.008694228418400339,0.5850647625438915,5.205782802107047,2.0153252828989436,0.00166672047432738,13.677050332769962,942.0372804585439,0.0,0.0,0.0,0.29768283177739446,0.2976828317773943,0.0567285420025519,-0.11390436096153245,-0.008293650285611359,0.0
tailm2_detlin,2,4.8,1.0,44.72132093756147,0.008694228418400339,0.5850647625438915,7.743208393333822,2.997644012255906,0.00166672047432738,79.83200247865345,38447.36883007187,0.0,0.0,0.0,0.6947288695757264,0.6947288695757264,0.0567285420025519,66.04104778492196,1.7559115373490368,0.0
cell_direct_runtime,3,4.8,1.0,10.832127731965311,0.013456276985452846,0.2188088113816651,1.0,0.14478380096167184,0.00015236412060120022,15.666073493176773,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,3,4.8,1.0,10.832127731965311,0.013456276985452846,0.2188088113816651,1.0,0.14478380096167184,0.00015210358923780512,15.66707546680993,,0.0,0.0,0.0,0.0,0.0,-0.0017113895402638877,0.001001973633156794,6.395614017451506e-05,0.0
