taper_peak,center_D,sigma_D,D,eta,delta_mu,acceptance_mismatch,refamp_beta_new
-0.5,5.82,0.16,5.627118644067797,3.62,14.041782348046567,0.0,0.5103219851176257
-0.5,5.82,0.16,5.627118644067797,3.81,14.042647319925528,0.0,0.5103219851176257
-0.5,5.82,0.16,5.627118644067797,4.0,14.043512596595086,0.0,0.5103219851176257
-0.5,5.82,0.16,5.898305084745763,0.2,-10.432421763479326,0.0,0.6867060047482568
-0.5,5.82,0.16,5.898305084745763,0.39,-10.430832011050114,0.0,0.6867060047482568
-0.5,5.82,0.16,5.898305084745763,0.5800000000000001,-10.42924194793703,0.0,0.6867060047482568
-0.5,5.82,0.16,5.898305084745763,0.77,-10.427652138826652,0.0,0.6867060047482568
-0.5,5.82,0.16,5.898305084745763,0.96,-10.426062085573548,0.0,0.6867060047482568
-0.5,5.82,0.16,5.898305084745763,1.15,-10.424472593582685,0.0,0.6867060047482568
-0.5,5.82,0.16,5.898305084745763,1.34,-10.422883023649305,0.0,0.6867060047482568
-0.5,5.82,0.16,5.898305084745763,1.53,-10.421293143195236,0.0,0.6867060047482568
-0.5,5.82,0.16,5.898305084745763,1.72,-10.419702952164542,0.0,0.6867060047482568
-0.5,5.82,0.16,5.898305084745763,1.91,-10.418112450509398,0.0,0.6867060047482568
-0.5,5.82,0.16,5.898305084745763,2.1,-10.416522883928309,0.0,0.6867060047482568
-0.5,5.82,0.16,5.898305084745763,2.29,-10.41493412813145,0.0,0.6867060047482568
-0.5,5.82,0.16,5.898305084745763,2.4800000000000004,-10.41334506204391,0.0,0.6867060047482568
-0.5,5.82,0.16,5.898305084745763,2.6700000000000004,-10.41175568560815,0.0,0.6867060047482568
-0.5,5.82,0.16,5.898305084745763,2.8600000000000003,-10.410165998790653,0.0,0.6867060047482568
-0.5,5.82,0.16,5.898305084745763,3.0500000000000003,-10.408576001521567,0.0,0.6867060047482568
-0.5,5.82,0.16,5.898305084745763,3.24,-10.406985693776456,0.0,0.6867060047482568
-0.5,5.82,0.16,5.898305084745763,3.43,-10.405395075490915,0.0,0.6867060047482568
-0.5,5.82,0.16,5.898305084745763,3.62,-10.403804146627678,0.0,0.6867060047482568
-0.5,5.82,0.16,5.898305084745763,3.81,-10.402212907134484,0.0,0.6867060047482568
-0.5,5.82,0.16,5.898305084745763,4.0,-10.400621356950374,0.0,0.6867060047482568
-0.5,5.82,0.16,6.169491525423729,0.2,0.4100985141256217,0.0,0.1830698121756858
-0.5,5.82,0.16,6.169491525423729,0.39,0.4121610669208309,0.0,0.1830698121756858
-0.5,5.82,0.16,6.169491525423729,0.5800000000000001,0.4142238153007014,0.0,0.1830698121756858
-0.5,5.82,0.16,6.169491525423729,0.77,0.41628629448374,0.0,0.1830698121756858
-0.5,5.82,0.16,6.169491525423729,0.96,0.4183489144917303,0.0,0.1830698121756858
-0.5,5.82,0.16,6.169491525423729,1.15,0.42041101223792054,0.0,0.1830698121756858
-0.5,5.82,0.16,6.169491525423729,1.34,0.42247311402969956,0.0,0.1830698121756858
-0.5,5.82,0.16,6.169491525423729,1.53,0.424535411360182,0.0,0.1830698121756858
-0.5,5.82,0.16,6.169491525423729,1.72,0.4265979041889665,0.0,0.1830698121756858
-0.5,5.82,0.16,6.169491525423729,1.91,0.4286605925546496,0.0,0.1830698121756858
-0.5,5.82,0.16,6.169491525423729,2.1,0.4307224510828007,0.0,0.1830698121756858
-0.5,5.82,0.16,6.169491525423729,2.29,0.4327835820571124,0.0,0.1830698121756858
-0.5,5.82,0.16,6.169491525423729,2.4800000000000004,0.4348449083904029,0.0,0.1830698121756858
-0.5,5.82,0.16,6.169491525423729,2.6700000000000004,0.43690643005044194,0.0,0.1830698121756858
-0.5,5.82,0.16,6.169491525423729,2.8600000000000003,0.43896814708847387,0.0,0.1830698121756858
-0.5,5.82,0.16,6.169491525423729,3.0500000000000003,0.44103005952956664,0.0,0.1830698121756858
-0.5,5.82,0.16,6.169491525423729,3.24,0.44309216738956536,0.0,0.1830698121756858
-0.5,5.82,0.16,6.169491525423729,3.43,0.4451544706917474,0.0,0.1830698121756858
-0.5,5.82,0.16,6.169491525423729,3.62,0.4472169694521426,0.0,0.1830698121756858
-0.5,5.82,0.16,6.169491525423729,3.81,0.4492796637204748,0.0,0.1830698121756858
-0.5,5.82,0.16,6.169491525423729,4.0,0.451342553478014,0.0,0.1830698121756858
-0.5,5.82,0.16,6.4406779661016955,0.2,30.257029284399565,0.0,0.0018720025648252966
-0.5,5.82,0.16,6.4406779661016955,0.39,30.25710779459712,0.0,0.0018720025648252966
-0.5,5.82,0.16,6.4406779661016955,0.5800000000000001,30.257186306676374,0.0,0.0018720025648252966
-0.5,5.82,0.16,6.4406779661016955,0.77,30.25726481590774,0.0,0.0018720025648252966
-0.5,5.82,0.16,6.4406779661016955,0.96,30.257343326326485,0.0,0.0018720025648252966
-0.5,5.82,0.16,6.4406779661016955,1.15,30.257421831334682,0.0,0.0018720025648252966
-0.5,5.82,0.16,6.4406779661016955,1.34,30.257500336297994,0.0,0.0018720025648252966
-0.5,5.82,0.16,6.4406779661016955,1.53,30.257578842941257,0.0,0.0018720025648252966
-0.5,5.82,0.16,6.4406779661016955,1.72,30.25765735150219,0.0,0.0018720025648252966
-0.5,5.82,0.16,6.4406779661016955,1.91,30.257735861933618,0.0,0.0018720025648252966
-0.5,5.82,0.16,6.4406779661016955,2.1,30.257814363692106,0.0,0.0018720025648252966
-0.5,5.82,0.16,6.4406779661016955,2.29,30.257892857938906,0.0,0.0018720025648252966
-0.5,5.82,0.16,6.4406779661016955,2.4800000000000004,30.25797135398298,0.0,0.0018720025648252966
-0.5,5.82,0.16,6.4406779661016955,2.6700000000000004,30.258049851890867,0.0,0.0018720025648252966
-0.5,5.82,0.16,6.4406779661016955,2.8600000000000003,30.258128351651955,0.0,0.0018720025648252966
-0.5,5.82,0.16,6.4406779661016955,3.0500000000000003,30.25820685323636,0.0,0.0018720025648252966
-0.5,5.82,0.16,6.4406779661016955,3.24,30.258285356673973,0.0,0.0018720025648252966
-0.5,5.82,0.16,6.4406779661016955,3.43,30.258363861983895,0.0,0.0018720025648252966
-0.5,5.82,0.16,6.4406779661016955,3.62,30.25844236913011,0.0,0.0018720025648252966
-0.5,5.82,0.16,6.4406779661016955,3.81,30.258520878086195,0.0,0.0018720025648252966
-0.5,5.82,0.16,6.4406779661016955,4.0,30.258599388919976,0.0,0.0018720025648252966
-0.5,5.82,0.16,6.711864406779661,0.2,-0.21506529699918175,0.0,1.0172267157415882e-06
-0.5,5.82,0.16,6.711864406779661,0.39,-0.21504576694118072,0.0,1.0172267157415882e-06
-0.5,5.82,0.16,6.711864406779661,0.5800000000000001,-0.21502623639380403,0.0,1.0172267157415882e-06
-0.5,5.82,0.16,6.711864406779661,0.77,-0.2150067064317902,0.0,1.0172267157415882e-06
-0.5,5.82,0.16,6.711864406779661,0.96,-0.21498717654753818,0.0,1.0172267157415882e-06
-0.5,5.82,0.16,6.711864406779661,1.15,-0.21496764787825384,0.0,1.0172267157415882e-06
-0.5,5.82,0.16,6.711864406779661,1.34,-0.21494811935625435,0.0,1.0172267157415882e-06
-0.5,5.82,0.16,6.711864406779661,1.53,-0.21492859065157788,0.0,1.0172267157415882e-06
-0.5,5.82,0.16,6.711864406779661,1.72,-0.2149090617013769,0.0,1.0172267157415882e-06
-0.5,5.82,0.16,6.711864406779661,1.91,-0.2148895324479021,0.0,1.0172267157415882e-06
-0.5,5.82,0.16,6.711864406779661,2.1,-0.21487000517205956,0.0,1.0172267157415882e-06
-0.5,5.82,0.16,6.711864406779661,2.29,-0.21485047963443193,0.0,1.0172267157415882e-06
-0.5,5.82,0.16,6.711864406779661,2.4800000000000004,-0.21483095379583972,0.0,1.0172267157415882e-06
-0.5,5.82,0.16,6.711864406779661,2.6700000000000004,-0.21481142775527928,0.0,1.0172267157415882e-06
-0.5,5.82,0.16,6.711864406779661,2.8600000000000003,-0.21479190145081972,0.0,1.0172267157415882e-06
-0.5,5.82,0.16,6.711864406779661,3.0500000000000003,-0.21477237491452073,0.0,1.0172267157415882e-06
-0.5,5.82,0.16,6.711864406779661,3.24,-0.2147528481133385,0.0,1.0172267157415882e-06
-0.5,5.82,0.16,6.711864406779661,3.43,-0.21473332103977327,0.0,1.0172267157415882e-06
-0.5,5.82,0.16,6.711864406779661,3.62,-0.21471379370923316,0.0,1.0172267157415882e-06
-0.5,5.82,0.16,6.711864406779661,3.81,-0.21469426617422727,0.0,1.0172267157415882e-06
-0.5,5.82,0.16,6.711864406779661,4.0,-0.2146747383471812,0.0,1.0172267157415882e-06
-0.25,5.7,0.08,5.627118644067797,0.2,14.037636380616455,0.0,0.7428834726131992
-0.25,5.7,0.08,5.627118644067797,0.39,14.038500806735378,0.0,0.7428834726131992
-0.25,5.7,0.08,5.627118644067797,0.5800000000000001,14.039365537331996,0.0,0.7428834726131992
-0.25,5.7,0.08,5.627118644067797,0.77,14.040229973966788,0.0,0.7428834726131992
-0.25,5.7,0.08,5.627118644067797,0.96,14.041094644692556,0.0,0.7428834726131992
-0.25,5.7,0.08,5.627118644067797,1.15,14.041958695759234,0.0,0.7428834726131992
-0.25,5.7,0.08,5.627118644067797,1.34,14.042822804770374,0.0,0.7428834726131992
-0.25,5.7,0.08,5.627118644067797,1.53,14.043687218226466,0.0,0.7428834726131992
-0.25,5.7,0.08,5.627118644067797,1.72,14.04455193621829,0.0,0.7428834726131992
-0.25,5.7,0.08,5.627118644067797,1.91,14.045416958802662,0.0,0.7428834726131992
-0.25,5.7,0.08,5.627118644067797,2.1,14.04628096556457,0.0,0.7428834726131992
-0.25,5.7,0.08,5.627118644067797,2.29,14.047144088200255,0.0,0.7428834726131992
-0.25,5.7,0.08,5.627118644067797,2.4800000000000004,14.048007515095364,0.0,0.7428834726131992
-0.25,5.7,0.08,5.627118644067797,2.6700000000000004,14.048871246329192,0.0,0.7428834726131992
-0.25,5.7,0.08,5.627118644067797,2.8600000000000003,14.049735281972502,0.0,0.7428834726131992
-0.25,5.7,0.08,5.627118644067797,3.0500000000000003,14.050599622097685,0.0,0.7428834726131992
-0.25,5.7,0.08,5.627118644067797,3.24,14.051464266772783,0.0,0.7428834726131992
-0.25,5.7,0.08,5.627118644067797,3.43,14.052329216075016,0.0,0.7428834726131992
-0.25,5.7,0.08,5.627118644067797,3.62,14.053194470077536,0.0,0.7428834726131992
-0.25,5.7,0.08,5.627118644067797,3.81,14.054060028850742,0.0,0.7428834726131992
-0.25,5.7,0.08,5.627118644067797,4.0,14.054925892467637,0.0,0.7428834726131992
-0.25,5.7,0.08,5.898305084745763,0.2,-11.624654688317328,0.0,0.37611628725371404
-0.25,5.7,0.08,5.898305084745763,0.39,-11.623120971675732,0.0,0.37611628725371404
-0.25,5.7,0.08,5.898305084745763,0.5800000000000001,-11.6215869498985,0.0,0.37611628725371404
-0.25,5.7,0.08,5.898305084745763,0.77,-11.620053176964511,0.0,0.37611628725371404
-0.25,5.7,0.08,5.898305084745763,0.96,-11.618519164176611,0.0,0.37611628725371404
-0.25,5.7,0.08,5.898305084745763,1.15,-11.61698570166152,0.0,0.37611628725371404
-0.25,5.7,0.08,5.898305084745763,1.34,-11.615452162340311,0.0,0.37611628725371404
-0.25,5.7,0.08,5.898305084745763,1.53,-11.61391831804525,0.0,0.37611628725371404
-0.25,5.7,0.08,5.898305084745763,1.72,-11.612384168721398,0.0,0.37611628725371404
-0.25,5.7,0.08,5.898305084745763,1.91,-11.610849714321844,0.0,0.37611628725371404
-0.25,5.7,0.08,5.898305084745763,2.1,-11.609316176918213,0.0,0.37611628725371404
-0.25,5.7,0.08,5.898305084745763,2.29,-11.607783434577307,0.0,0.37611628725371404
-0.25,5.7,0.08,5.898305084745763,2.4800000000000004,-11.606250387488274,0.0,0.37611628725371404
-0.25,5.7,0.08,5.898305084745763,2.6700000000000004,-11.60471703559437,0.0,0.37611628725371404
-0.25,5.7,0.08,5.898305084745763,2.8600000000000003,-11.603183378863072,0.0,0.37611628725371404
-0.25,5.7,0.08,5.898305084745763,3.0500000000000003,-11.601649417225296,0.0,0.37611628725371404
-0.25,5.7,0.08,5.898305084745763,3.24,-11.60011515065758,0.0,0.37611628725371404
-0.25,5.7,0.08,5.898305084745763,3.43,-11.598580579096172,0.0,0.37611628725371404
-0.25,5.7,0.08,5.898305084745763,3.62,-11.597045702504978,0.0,0.37611628725371404
-0.25,5.7,0.08,5.898305084745763,3.81,-11.595510520832534,0.0,0.37611628725371404
-0.25,5.7,0.08,5.898305084745763,4.0,-11.593975034018634,0.0,0.37611628725371404
-0.25,5.7,0.08,6.169491525423729,0.2,-0.6776880715689515,0.0,0.017352775051284065
-0.25,5.7,0.08,6.169491525423729,0.39,-0.6756636125075488,0.0,0.017352775051284065
-0.25,5.7,0.08,6.169491525423729,0.5800000000000001,-0.6736389607003446,0.0,0.017352775051284065
-0.25,5.7,0.08,6.169491525423729,0.77,-0.6716145740248436,0.0,0.017352775051284065
-0.25,5.7,0.08,6.169491525423729,0.96,-0.6695900485521804,0.0,0.017352775051284065
-0.25,5.7,0.08,6.169491525423729,1.15,-0.6675660375210271,0.0,0.017352775051284065
-0.25,5.7,0.08,6.169491525423729,1.34,-0.6655420224400928,0.0,0.017352775051284065
-0.25,5.7,0.08,6.169491525423729,1.53,-0.663517814657439,0.0,0.017352775051284065
-0.25,5.7,0.08,6.169491525423729,1.72,-0.6614934142149309,0.0,0.017352775051284065
-0.25,5.7,0.08,6.169491525423729,1.91,-0.6594688210735598,0.0,0.017352775051284065
-0.25,5.7,0.08,6.169491525423729,2.1,-0.657445045382886,0.0,0.017352775051284065
-0.25,5.7,0.08,6.169491525423729,2.29,-0.6554219863799489,0.0,0.017352775051284065
-0.25,5.7,0.08,6.169491525423729,2.4800000000000004,-0.653398734852658,0.0,0.017352775051284065
-0.25,5.7,0.08,6.169491525423729,2.6700000000000004,-0.6513752908338688,0.0,0.017352775051284065
-0.25,5.7,0.08,6.169491525423729,2.8600000000000003,-0.6493516542725786,0.0,0.017352775051284065
-0.25,5.7,0.08,6.169491525423729,3.0500000000000003,-0.6473278251440178,0.0,0.017352775051284065
-0.25,5.7,0.08,6.169491525423729,3.24,-0.6453038034328102,0.0,0.017352775051284065
-0.25,5.7,0.08,6.169491525423729,3.43,-0.6432795891158634,0.0,0.017352775051284065
-0.25,5.7,0.08,6.169491525423729,3.62,-0.6412551821776162,0.0,0.017352775051284065
-0.25,5.7,0.08,6.169491525423729,3.81,-0.6392305825685582,0.0,0.017352775051284065
-0.25,5.7,0.08,6.169491525423729,4.0,-0.6372057903077604,0.0,0.017352775051284065
-0.25,5.7,0.08,6.4406779661016955,0.2,30.244980944223272,0.0,0.00014565889088539633
-0.25,5.7,0.08,6.4406779661016955,0.39,30.245059423095768,0.0,0.00014565889088539633
-0.25,5.7,0.08,6.4406779661016955,0.5800000000000001,30.245137903849724,0.0,0.00014565889088539633
-0.25,5.7,0.08,6.4406779661016955,0.77,30.245216381756286,0.0,0.00014565889088539633
-0.25,5.7,0.08,6.4406779661016955,0.96,30.24529486085016,0.0,0.00014565889088539633
-0.25,5.7,0.08,6.4406779661016955,1.15,30.245373334534406,0.0,0.00014565889088539633
-0.25,5.7,0.08,6.4406779661016955,1.34,30.245451808173954,0.0,0.00014565889088539633
-0.25,5.7,0.08,6.4406779661016955,1.53,30.24553028349321,0.0,0.00014565889088539633
-0.25,5.7,0.08,6.4406779661016955,1.72,30.245608760729965,0.0,0.00014565889088539633
-0.25,5.7,0.08,6.4406779661016955,1.91,30.245687239837004,0.0,0.00014565889088539633
-0.25,5.7,0.08,6.4406779661016955,2.1,30.245765710272565,0.0,0.00014565889088539633
-0.25,5.7,0.08,6.4406779661016955,2.29,30.24584417319776,0.0,0.00014565889088539633
-0.25,5.7,0.08,6.4406779661016955,2.4800000000000004,30.245922637920017,0.0,0.00014565889088539633
-0.25,5.7,0.08,6.4406779661016955,2.6700000000000004,30.246001104505872,0.0,0.00014565889088539633
-0.25,5.7,0.08,6.4406779661016955,2.8600000000000003,30.246079572944744,0.0,0.00014565889088539633
-0.25,5.7,0.08,6.4406779661016955,3.0500000000000003,30.246158043206734,0.0,0.00014565889088539633
-0.25,5.7,0.08,6.4406779661016955,3.24,30.246236515321748,0.0,0.00014565889088539633
-0.25,5.7,0.08,6.4406779661016955,3.43,30.246314989308843,0.0,0.00014565889088539633
-0.25,5.7,0.08,6.4406779661016955,3.62,30.246393465132073,0.0,0.00014565889088539633
-0.25,5.7,0.08,6.4406779661016955,3.81,30.246471942764977,0.0,0.00014565889088539633
-0.25,5.7,0.08,6.4406779661016955,4.0,30.24655042227532,0.0,0.00014565889088539633
-0.25,5.7,0.08,6.711864406779661,0.2,-0.21506689035745552,0.0,1.944616747494886e-07
-0.25,5.7,0.08,6.711864406779661,0.39,-0.21504736030247074,0.0,1.944616747494886e-07
-0.25,5.7,0.08,6.711864406779661,0.5800000000000001,-0.21502782975811385,0.0,1.944616747494886e-07
-0.25,5.7,0.08,6.711864406779661,0.77,-0.2150082997991163,0.0,1.944616747494886e-07
-0.25,5.7,0.08,6.711864406779661,0.96,-0.21498876991786986,0.0,1.944616747494886e-07
-0.25,5.7,0.08,6.711864406779661,1.15,-0.21496924125160888,0.0,1.944616747494886e-07
-0.25,5.7,0.08,6.711864406779661,1.34,-0.2149497127326221,0.0,1.944616747494886e-07
-0.25,5.7,0.08,6.711864406779661,1.53,-0.21493018403095832,0.0,1.944616747494886e-07
-0.25,5.7,0.08,6.711864406779661,1.72,-0.2149106550837736,0.0,1.944616747494886e-07
-0.25,5.7,0.08,6.711864406779661,1.91,-0.2148911258333115,0.0,1.944616747494886e-07
-0.25,5.7,0.08,6.711864406779661,2.1,-0.21487159856048876,0.0,1.944616747494886e-07
-0.25,5.7,0.08,6.711864406779661,2.29,-0.2148520730258774,0.0,1.944616747494886e-07
-0.25,5.7,0.08,6.711864406779661,2.4800000000000004,-0.21483254719030143,0.0,1.944616747494886e-07
-0.25,5.7,0.08,6.711864406779661,2.6700000000000004,-0.2148130211527608,0.0,1.944616747494886e-07
-0.25,5.7,0.08,6.711864406779661,2.8600000000000003,-0.21479349485131038,0.0,1.944616747494886e-07
-0.25,5.7,0.08,6.711864406779661,3.0500000000000003,-0.2147739683180312,0.0,1.944616747494886e-07
-0.25,5.7,0.08,6.711864406779661,3.24,-0.21475444151986167,0.0,1.944616747494886e-07
-0.25,5.7,0.08,6.711864406779661,3.43,-0.2147349144493056,0.0,1.944616747494886e-07
-0.25,5.7,0.08,6.711864406779661,3.62,-0.21471538712178173,0.0,1.944616747494886e-07
-0.25,5.7,0.08,6.711864406779661,3.81,-0.21469585958978854,0.0,1.944616747494886e-07
-0.25,5.7,0.08,6.711864406779661,4.0,-0.21467633176576584,0.0,1.944616747494886e-07
-0.25,5.7,0.12,5.627118644067797,0.2,14.039587502561915,0.0,0.7826766098961085
-0.25,5.7,0.12,5.627118644067797,0.39,14.04045202909672,0.0,0.7826766098961085
-0.25,5.7,0.12,5.627118644067797,0.5800000000000001,14.041316860118286,0.0,0.7826766098961085
-0.25,5.7,0.12,5.627118644067797,0.77,14.042181397167084,0.0,0.7826766098961085
-0.25,5.7,0.12,5.627118644067797,0.96,14.043046168313602,0.0,0.7826766098961085
-0.25,5.7,0.12,5.627118644067797,1.15,14.043910319779172,0.0,0.7826766098961085
-0.25,5.7,0.12,5.627118644067797,1.34,14.044774529190057,0.0,0.7826766098961085
-0.25,5.7,0.12,5.627118644067797,1.53,14.045639043054976,0.0,0.7826766098961085
-0.25,5.7,0.12,5.627118644067797,1.72,14.046503861464686,0.0,0.7826766098961085
-0.25,5.7,0.12,5.627118644067797,1.91,14.047368984476051,0.0,0.7826766098961085
-0.25,5.7,0.12,5.627118644067797,2.1,14.048233091629825,0.0,0.7826766098961085
-0.25,5.7,0.12,5.627118644067797,2.29,14.04909631462673,0.0,0.7826766098961085
-0.25,5.7,0.12,5.627118644067797,2.4800000000000004,14.049959841892104,0.0,0.7826766098961085
-0.25,5.7,0.12,5.627118644067797,2.6700000000000004,14.050823673505299,0.0,0.7826766098961085
-0.25,5.7,0.12,5.627118644067797,2.8600000000000003,14.051687809537022,0.0,0.7826766098961085
-0.25,5.7,0.12,5.627118644067797,3.0500000000000003,14.052552250059705,0.0,0.7826766098961085
-0.25,5.7,0.12,5.627118644067797,3.24,14.053416995141369,0.0,0.7826766098961085
-0.25,5.7,0.12,5.627118644067797,3.43,14.054282044859264,0.0,0.7826766098961085
-0.25,5.7,0.12,5.627118644067797,3.62,14.055147399286497,0.0,0.7826766098961085
-0.25,5.7,0.12,5.627118644067797,3.81,14.05601305849352,0.0,0.7826766098961085
-0.25,5.7,0.12,5.627118644067797,4.0,14.056879022553318,0.0,0.7826766098961085
-0.25,5.7,0.12,5.898305084745763,0.2,-11.141628733010933,0.0,0.502667385227025
-0.25,5.7,0.12,5.898305084745763,0.39,-11.140072313809064,0.0,0.502667385227025
-0.25,5.7,0.12,5.898305084745763,0.5800000000000001,-11.138515587223715,0.0,0.502667385227025
-0.25,5.7,0.12,5.898305084745763,0.77,-11.13695911157194,0.0,0.502667385227025
-0.25,5.7,0.12,5.898305084745763,0.96,-11.13540239432865,0.0,0.502667385227025
-0.25,5.7,0.12,5.898305084745763,1.15,-11.13384623181048,0.0,0.502667385227025
-0.25,5.7,0.12,5.898305084745763,1.34,-11.132289992025804,0.0,0.502667385227025
-0.25,5.7,0.12,5.898305084745763,1.53,-11.130733445019985,0.0,0.502667385227025
-0.25,5.7,0.12,5.898305084745763,1.72,-11.129176590737742,0.0,0.502667385227025
-0.25,5.7,0.12,5.898305084745763,1.91,-11.127619429131705,0.0,0.502667385227025
-0.25,5.7,0.12,5.898305084745763,2.1,-11.126063191845851,0.0,0.502667385227025
-0.25,5.7,0.12,5.898305084745763,2.29,-11.124507755992212,0.0,0.502667385227025
-0.25,5.7,0.12,5.898305084745763,2.4800000000000004,-11.122952013144896,0.0,0.502667385227025
-0.25,5.7,0.12,5.898305084745763,2.6700000000000004,-11.121395963246862,0.0,0.502667385227025
-0.25,5.7,0.12,5.898305084745763,2.8600000000000003,-11.119839606265188,0.0,0.502667385227025
-0.25,5.7,0.12,5.898305084745763,3.0500000000000003,-11.118282942130456,0.0,0.502667385227025
-0.25,5.7,0.12,5.898305084745763,3.24,-11.116725970818827,0.0,0.502667385227025
-0.25,5.7,0.12,5.898305084745763,3.43,-11.115168692266266,0.0,0.502667385227025
-0.25,5.7,0.12,5.898305084745763,3.62,-11.113611106436238,0.0,0.502667385227025
-0.25,5.7,0.12,5.898305084745763,3.81,-11.112053213276909,0.0,0.502667385227025
-0.25,5.7,0.12,5.898305084745763,4.0,-11.11049501272781,0.0,0.502667385227025
-0.25,5.7,0.12,6.169491525423729,0.2,-0.6727045976321762,0.0,0.0181176542168866
-0.25,5.7,0.12,6.169491525423729,0.39,-0.6706799640520273,0.0,0.0181176542168866
-0.25,5.7,0.12,6.169491525423729,0.5800000000000001,-0.6686551377130883,0.0,0.0181176542168866
-0.25,5.7,0.12,6.169491525423729,0.77,-0.6666305765244829,0.0,0.0181176542168866
-0.25,5.7,0.12,6.169491525423729,0.96,-0.6646058765294072,0.0,0.0181176542168866
-0.25,5.7,0.12,6.169491525423729,1.15,-0.6625816910116953,0.0,0.0181176542168866
-0.25,5.7,0.12,6.169491525423729,1.34,-0.6605575014441882,0.0,0.0181176542168866
-0.25,5.7,0.12,6.169491525423729,1.53,-0.6585331191620156,0.0,0.0181176542168866
-0.25,5.7,0.12,6.169491525423729,1.72,-0.6565085442069716,0.0,0.0181176542168866
