peak,sigma_D,D,eta,mu_mumu_ref,mu_mumu_cur,mu_mumu_new,delta_mu_new,scalar_mu_factor,acceptance_mismatch_new
0.25,0.03,6.711864406779661,1.53,21.297822338734797,21.41952788542647,21.41952788542647,0.12170554669167188,1.0,0.0
0.25,0.03,6.711864406779661,1.72,21.297842708698894,21.419563148331346,21.419563148331346,0.12172043963245116,1.0,0.0
0.25,0.03,6.711864406779661,1.91,21.29786307852958,21.41959841134778,21.41959841134778,0.1217353328182007,1.0,0.0
0.25,0.03,6.711864406779661,2.1,21.29788344831199,21.419633672593505,21.419633672593505,0.1217502242815165,1.0,0.0
0.25,0.03,6.711864406779661,2.29,21.29790381807337,21.419668932300887,21.419668932300887,0.12176511422751801,1.0,0.0
0.25,0.03,6.711864406779661,2.4800000000000004,21.297924187687222,21.419704192103502,21.419704192103502,0.12178000441628001,1.0,0.0
0.25,0.03,6.711864406779661,2.6700000000000004,21.29794455730186,21.41973945205817,21.41973945205817,0.12179489475630945,1.0,0.0
0.25,0.03,6.711864406779661,2.8600000000000003,21.297964926847666,21.41977471215137,21.41977471215137,0.12180978530370368,1.0,0.0
0.25,0.03,6.711864406779661,3.0500000000000003,21.29798529635069,21.41980997237992,21.41980997237992,0.12182467602923097,1.0,0.0
0.25,0.03,6.711864406779661,3.24,21.298005665775957,21.419845232740684,21.419845232740684,0.1218395669647272,1.0,0.0
0.25,0.03,6.711864406779661,3.43,21.298026035121268,21.419880493234228,21.419880493234228,0.12185445811295992,1.0,0.0
0.25,0.03,6.711864406779661,3.62,21.29804640439307,21.419915753857577,21.419915753857577,0.12186934946450734,1.0,0.0
0.25,0.03,6.711864406779661,3.81,21.298066773655847,21.41995101462513,21.41995101462513,0.1218842409692833,1.0,0.0
0.25,0.03,6.711864406779661,4.0,21.298087142824578,21.41998627553064,21.41998627553064,0.12189913270606212,1.0,0.0
0.25,0.03,6.983050847457627,0.2,4.1339298145000125,3.437793322229396,3.437793322229396,-0.6961364922706164,1.0,0.0
0.25,0.03,6.983050847457627,0.39,4.133931223290922,3.437797537800974,3.437797537800974,-0.696133685489948,1.0,0.0
0.25,0.03,6.983050847457627,0.5800000000000001,4.133932632163524,3.437801753391709,3.437801753391709,-0.696130878771815,1.0,0.0
0.25,0.03,6.983050847457627,0.77,4.133934041031844,3.4378059689044953,3.4378059689044953,-0.6961280721273484,1.0,0.0
0.25,0.03,6.983050847457627,0.96,4.133935449875482,3.4378101844305844,3.4378101844305844,-0.6961252654448975,1.0,0.0
0.25,0.03,6.983050847457627,1.15,4.133936858703105,3.437814399837514,3.437814399837514,-0.6961224588655912,1.0,0.0
0.25,0.03,6.983050847457627,1.34,4.133938267523044,3.4378186152158934,3.4378186152158934,-0.6961196523071509,1.0,0.0
0.25,0.03,6.983050847457627,1.53,4.133939676353264,3.4378228306186283,3.4378228306186283,-0.6961168457346356,1.0,0.0
0.25,0.03,6.983050847457627,1.72,4.133941085186186,3.4378270460331555,3.4378270460331555,-0.6961140391530307,1.0,0.0
0.25,0.03,6.983050847457627,1.91,4.1339424940068135,3.4378312614507993,3.4378312614507993,-0.6961112325560141,1.0,0.0
0.25,0.03,6.983050847457627,2.1,4.133943902831596,3.437835476730488,3.437835476730488,-0.6961084261011075,1.0,0.0
0.25,0.03,6.983050847457627,2.29,4.133945311635785,3.437839691857093,3.437839691857093,-0.6961056197786926,1.0,0.0
0.25,0.03,6.983050847457627,2.4800000000000004,4.133946720462381,3.4378439070107816,3.4378439070107816,-0.6961028134515996,1.0,0.0
0.25,0.03,6.983050847457627,2.6700000000000004,4.13394812927946,3.437848122175514,3.437848122175514,-0.6961000071039463,1.0,0.0
0.25,0.03,6.983050847457627,2.8600000000000003,4.133949538091134,3.437852337349837,3.437852337349837,-0.6960972007412969,1.0,0.0
0.25,0.03,6.983050847457627,3.0500000000000003,4.133950946891014,3.437856552536924,3.437856552536924,-0.6960943943540903,1.0,0.0
0.25,0.03,6.983050847457627,3.24,4.133952355692755,3.4378607677371167,3.4378607677371167,-0.6960915879556384,1.0,0.0
0.25,0.03,6.983050847457627,3.43,4.133953764487568,3.4378649829475627,3.4378649829475627,-0.6960887815400056,1.0,0.0
0.25,0.03,6.983050847457627,3.62,4.133955173290756,3.437869198179194,3.437869198179194,-0.6960859751115622,1.0,0.0
0.25,0.03,6.983050847457627,3.81,4.1339565820832105,3.437873413421257,3.437873413421257,-0.6960831686619535,1.0,0.0
0.25,0.03,6.983050847457627,4.0,4.13395799088551,3.4378776286808375,3.4378776286808375,-0.6960803622046727,1.0,0.0
0.25,0.03,7.254237288135593,0.2,3.230318548627233,3.3073112496651444,3.3073112496651444,0.07699270103791145,1.0,0.0
0.25,0.03,7.254237288135593,0.39,3.230318940373155,3.3073115470261736,3.3073115470261736,0.07699260665301866,1.0,0.0
0.25,0.03,7.254237288135593,0.5800000000000001,3.2303193320056565,3.3073118442420024,3.3073118442420024,0.07699251223634596,1.0,0.0
0.25,0.03,7.254237288135593,0.77,3.230319723644374,3.3073121414910345,3.3073121414910345,0.07699241784666055,1.0,0.0
0.25,0.03,7.254237288135593,0.96,3.2303201153426775,3.3073124387685744,3.3073124387685744,0.0769923234258969,1.0,0.0
0.25,0.03,7.254237288135593,1.15,3.230320506967294,3.3073127359975314,3.3073127359975314,0.07699222903023761,1.0,0.0
0.25,0.03,7.254237288135593,1.34,3.2303208986392233,3.307313033248881,3.307313033248881,0.07699213460965781,1.0,0.0
0.25,0.03,7.254237288135593,1.53,3.2303212903409957,3.307313330515458,3.307313330515458,0.07699204017446215,1.0,0.0
0.25,0.03,7.254237288135593,1.72,3.2303216820007545,3.3073136277770185,3.3073136277770185,0.076991945776264,1.0,0.0
0.25,0.03,7.254237288135593,1.91,3.23032207368886,3.3073139250426227,3.3073139250426227,0.07699185135376263,1.0,0.0
0.25,0.03,7.254237288135593,2.1,3.230322465331952,3.307314222271566,3.307314222271566,0.07699175693961369,1.0,0.0
0.25,0.03,7.254237288135593,2.29,3.230322857006986,3.307314519522319,3.307314519522319,0.07699166251533285,1.0,0.0
0.25,0.03,7.254237288135593,2.4800000000000004,3.230323248700515,3.3073148167807673,3.3073148167807673,0.0769915680802522,1.0,0.0
0.25,0.03,7.254237288135593,2.6700000000000004,3.230323640345145,3.307315114016379,3.307315114016379,0.07699147367123382,1.0,0.0
0.25,0.03,7.254237288135593,2.8600000000000003,3.2303240320335154,3.30731541127543,3.30731541127543,0.07699137924191479,1.0,0.0
0.25,0.03,7.254237288135593,3.0500000000000003,3.2303244236797557,3.30731570851365,3.30731570851365,0.07699128483389428,1.0,0.0
0.25,0.03,7.254237288135593,3.24,3.2303248153648565,3.3073160057726825,3.3073160057726825,0.07699119040782598,1.0,0.0
0.25,0.03,7.254237288135593,3.43,3.2303252070092228,3.3073163030015222,3.3073163030015222,0.07699109599229947,1.0,0.0
0.25,0.03,7.254237288135593,3.62,3.230325598678059,3.307316600255523,3.307316600255523,0.07699100157746441,1.0,0.0
0.25,0.03,7.254237288135593,3.81,3.2303259903466186,3.307316897508856,3.307316897508856,0.07699090716223722,1.0,0.0
0.25,0.03,7.254237288135593,4.0,3.230326382011822,3.3073171947519815,3.3073171947519815,0.07699081274015951,1.0,0.0
0.25,0.03,7.525423728813559,0.2,2.9478366246696983,2.9385825548299733,2.9385825548299733,-0.009254069839724988,1.0,0.0
0.25,0.03,7.525423728813559,0.39,2.947836747496684,2.9385828215292995,2.9385828215292995,-0.00925392596738428,1.0,0.0
0.25,0.03,7.525423728813559,0.5800000000000001,2.947836870133155,2.938583088196094,2.938583088196094,-0.009253781937061056,1.0,0.0
0.25,0.03,7.525423728813559,0.77,2.9478369925917822,2.9385833548158127,2.9385833548158127,-0.009253637775969548,1.0,0.0
0.25,0.03,7.525423728813559,0.96,2.947837115277869,2.938583621497773,2.938583621497773,-0.009253493780095656,1.0,0.0
0.25,0.03,7.525423728813559,1.15,2.947837237804235,2.9385838880561663,2.9385838880561663,-0.009253349748068462,1.0,0.0
0.25,0.03,7.525423728813559,1.34,2.947837360404044,2.938584154639104,2.938584154639104,-0.009253205764940375,1.0,0.0
0.25,0.03,7.525423728813559,1.53,2.9478374830673384,2.9385844212879744,2.9385844212879744,-0.009253061779364025,1.0,0.0
0.25,0.03,7.525423728813559,1.72,2.9478376056127056,2.9385846878306157,2.9385846878306157,-0.00925291778208992,1.0,0.0
0.25,0.03,7.525423728813559,1.91,2.9478377281547057,2.938584954392479,2.938584954392479,-0.009252773762226774,1.0,0.0
0.25,0.03,7.525423728813559,2.1,2.947837850740787,2.9385852209702747,2.9385852209702747,-0.009252629770512222,1.0,0.0
0.25,0.03,7.525423728813559,2.29,2.947837973371774,2.938585487590482,2.938585487590482,-0.009252485781292119,1.0,0.0
0.25,0.03,7.525423728813559,2.4800000000000004,2.947838095925959,2.938585754140499,2.938585754140499,-0.009252341785459972,1.0,0.0
0.25,0.03,7.525423728813559,2.6700000000000004,2.9478382185236653,2.9385860207335597,2.9385860207335597,-0.009252197790105665,1.0,0.0
0.25,0.03,7.525423728813559,2.8600000000000003,2.947838341069465,2.938586287296063,2.938586287296063,-0.009252053773402213,1.0,0.0
0.25,0.03,7.525423728813559,3.0500000000000003,2.9478384636444273,2.9385865538685616,2.9385865538685616,-0.009251909775865652,1.0,0.0
0.25,0.03,7.525423728813559,3.24,2.947838586214456,2.9385868204492653,2.9385868204492653,-0.009251765765190711,1.0,0.0
0.25,0.03,7.525423728813559,3.43,2.9478387087720717,2.938587087006818,2.938587087006818,-0.009251621765253848,1.0,0.0
0.25,0.03,7.525423728813559,3.62,2.9478388313876,2.938587353603528,2.938587353603528,-0.009251477784072204,1.0,0.0
0.25,0.03,7.525423728813559,3.81,2.947838953937328,2.9385876201682306,2.9385876201682306,-0.009251333769097592,1.0,0.0
0.25,0.03,7.525423728813559,4.0,2.9478390765402382,2.9385878867676745,2.9385878867676745,-0.009251189772563784,1.0,0.0
0.25,0.03,7.796610169491526,0.2,2.615746819317436,2.588474049623784,2.588474049623784,-0.027272769693651888,1.0,0.0
0.25,0.03,7.796610169491526,0.39,2.615746852756438,2.588474176337625,2.588474176337625,-0.027272676418812924,1.0,0.0
0.25,0.03,7.796610169491526,0.5800000000000001,2.615746887385713,2.5884743041245186,2.5884743041245186,-0.027272583261194416,1.0,0.0
0.25,0.03,7.796610169491526,0.77,2.6157469215906466,2.588474431485839,2.588474431485839,-0.02727249010480781,1.0,0.0
0.25,0.03,7.796610169491526,0.96,2.6157469559212276,2.5884745589434237,2.5884745589434237,-0.027272396977803925,1.0,0.0
0.25,0.03,7.796610169491526,1.15,2.6157469903621395,2.588474686512131,2.588474686512131,-0.027272303850008672,1.0,0.0
0.25,0.03,7.796610169491526,1.34,2.615747024614706,2.588474813849047,2.588474813849047,-0.02727221076565911,1.0,0.0
0.25,0.03,7.796610169491526,1.53,2.6157470588229548,2.5884749412230876,2.5884749412230876,-0.02727211759986714,1.0,0.0
0.25,0.03,7.796610169491526,1.72,2.6157470931007643,2.5884750686350513,2.5884750686350513,-0.027272024465712974,1.0,0.0
0.25,0.03,7.796610169491526,1.91,2.6157471273085613,2.588475195992166,2.588475195992166,-0.02727193131639538,1.0,0.0
0.25,0.03,7.796610169491526,2.1,2.6157471616506025,2.5884753234010103,2.5884753234010103,-0.02727183824959223,1.0,0.0
0.25,0.03,7.796610169491526,2.29,2.615747195851415,2.5884754507394696,2.5884754507394696,-0.0272717451119453,1.0,0.0
0.25,0.03,7.796610169491526,2.4800000000000004,2.6157472301909976,2.5884755781827784,2.5884755781827784,-0.027271652008219238,1.0,0.0
0.25,0.03,7.796610169491526,2.6700000000000004,2.6157472645557407,2.588475705637663,2.588475705637663,-0.027271558918077865,1.0,0.0
0.25,0.03,7.796610169491526,2.8600000000000003,2.615747298783635,2.588475832996878,2.588475832996878,-0.027271465786756988,1.0,0.0
0.25,0.03,7.796610169491526,3.0500000000000003,2.6157473330473673,2.5884759603764813,2.5884759603764813,-0.027271372670885974,1.0,0.0
0.25,0.03,7.796610169491526,3.24,2.6157473673415503,2.5884760877749167,2.5884760877749167,-0.027271279566633666,1.0,0.0
0.25,0.03,7.796610169491526,3.43,2.615747401642278,2.5884762151564344,2.5884762151564344,-0.02727118648584348,1.0,0.0
0.25,0.03,7.796610169491526,3.62,2.6157474359363646,2.5884763425776143,2.5884763425776143,-0.02727109335875033,1.0,0.0
0.25,0.03,7.796610169491526,3.81,2.615747470237735,2.5884764699844105,2.5884764699844105,-0.027271000253324296,1.0,0.0
0.25,0.03,7.796610169491526,4.0,2.615747504502719,2.5884765973633206,2.5884765973633206,-0.027270907139398393,1.0,0.0
0.25,0.03,8.067796610169491,0.2,2.30803958904892,2.233894390835153,2.233894390835153,-0.07414519821376686,1.0,0.0
0.25,0.03,8.067796610169491,0.39,2.3080395978457995,2.2338943907110695,2.2338943907110695,-0.07414520713472994,1.0,0.0
0.25,0.03,8.067796610169491,0.5800000000000001,2.308039605192043,2.2338943892392766,2.2338943892392766,-0.07414521595276646,1.0,0.0
0.25,0.03,8.067796610169491,0.77,2.3080396123183804,2.2338943877462794,2.2338943877462794,-0.07414522457210104,1.0,0.0
0.25,0.03,8.067796610169491,0.96,2.30803961906515,2.2338943861400695,2.2338943861400695,-0.07414523292508068,1.0,0.0
0.25,0.03,8.067796610169491,1.15,2.3080396260930613,2.2338943845729915,2.2338943845729915,-0.07414524152006985,1.0,0.0
0.25,0.03,8.067796610169491,1.34,2.3080396333616253,2.233894383168679,2.233894383168679,-0.07414525019294649,1.0,0.0
0.25,0.03,8.067796610169491,1.53,2.308039640539591,2.2338943817206367,2.2338943817206367,-0.0741452588189544,1.0,0.0
0.25,0.03,8.067796610169491,1.72,2.3080396476502565,2.2338943802303484,2.2338943802303484,-0.07414526741990812,1.0,0.0
0.25,0.03,8.067796610169491,1.91,2.308039654916343,2.2338943788515695,2.2338943788515695,-0.07414527606477339,1.0,0.0
0.25,0.03,8.067796610169491,2.1,2.308039662189231,2.233894377355797,2.233894377355797,-0.07414528483343386,1.0,0.0
0.25,0.03,8.067796610169491,2.29,2.308039669329464,2.2338943759014813,2.2338943759014813,-0.07414529342798248,1.0,0.0
0.25,0.03,8.067796610169491,2.4800000000000004,2.3080396763860973,2.2338943743298376,2.2338943743298376,-0.07414530205625969,1.0,0.0
0.25,0.03,8.067796610169491,2.6700000000000004,2.3080396834589227,2.2338943728338476,2.2338943728338476,-0.07414531062507512,1.0,0.0
0.25,0.03,8.067796610169491,2.8600000000000003,2.3080396906955194,2.233894371359589,2.233894371359589,-0.07414531933593027,1.0,0.0
0.25,0.03,8.067796610169491,3.0500000000000003,2.308039697800222,2.2338943698408635,2.2338943698408635,-0.07414532795935846,1.0,0.0
0.25,0.03,8.067796610169491,3.24,2.3080397048797585,2.233894368310809,2.233894368310809,-0.07414533656894973,1.0,0.0
0.25,0.03,8.067796610169491,3.43,2.308039712126159,2.233894366866374,2.233894366866374,-0.07414534525978489,1.0,0.0
0.25,0.03,8.067796610169491,3.62,2.308039719261992,2.23389436538442,2.23389436538442,-0.07414535387757226,1.0,0.0
0.25,0.03,8.067796610169491,3.81,2.3080397264426753,2.2338943639074618,2.2338943639074618,-0.07414536253521353,1.0,0.0
0.25,0.03,8.067796610169491,4.0,2.3080397335281124,2.2338943623968683,2.2338943623968683,-0.07414537113124409,1.0,0.0
0.25,0.03,8.338983050847457,0.2,2.170587555435852,1.9101282413433067,1.9101282413433067,-0.2604593140925451,1.0,0.0
0.25,0.03,8.338983050847457,0.39,2.1705875558926437,1.9101282500166945,1.9101282500166945,-0.26045930587594923,1.0,0.0
0.25,0.03,8.338983050847457,0.5800000000000001,2.170587554682801,1.910128256670477,1.910128256670477,-0.2604592980123239,1.0,0.0
0.25,0.03,8.338983050847457,0.77,2.1705875524237586,1.910128262635409,1.910128262635409,-0.26045928978834954,1.0,0.0
0.25,0.03,8.338983050847457,0.96,2.170587551205928,1.9101282693463637,1.9101282693463637,-0.26045928185956413,1.0,0.0
0.25,0.03,8.338983050847457,1.15,2.1705875499058065,1.9101282759744267,1.9101282759744267,-0.2604592739313798,1.0,0.0
0.25,0.03,8.338983050847457,1.34,2.170587548556586,1.910128282594701,1.910128282594701,-0.2604592659618852,1.0,0.0
0.25,0.03,8.338983050847457,1.53,2.1705875471781453,1.9101282891771776,1.9101282891771776,-0.2604592580009677,1.0,0.0
0.25,0.03,8.338983050847457,1.72,2.1705875455168377,1.9101282956861936,1.9101282956861936,-0.26045924983064417,1.0,0.0
0.25,0.03,8.338983050847457,1.91,2.1705875441357967,1.9101283022946456,1.9101283022946456,-0.2604592418411511,1.0,0.0
0.25,0.03,8.338983050847457,2.1,2.1705875428515338,1.910128309017706,1.910128309017706,-0.26045923383382785,1.0,0.0
0.25,0.03,8.338983050847457,2.29,2.1705875414241085,1.91012831553858,1.91012831553858,-0.2604592258855285,1.0,0.0
0.25,0.03,8.338983050847457,2.4800000000000004,2.1705875399993637,1.9101283220840208,1.9101283220840208,-0.2604592179153429,1.0,0.0
0.25,0.03,8.338983050847457,2.6700000000000004,2.170587538655973,1.910128328752149,1.910128328752149,-0.2604592099038239,1.0,0.0
0.25,0.03,8.338983050847457,2.8600000000000003,2.1705875372100687,1.9101283352770573,1.9101283352770573,-0.2604592019330114,1.0,0.0
0.25,0.03,8.338983050847457,3.0500000000000003,2.1705875357619653,1.9101283417934305,1.9101283417934305,-0.2604591939685348,1.0,0.0
0.25,0.03,8.338983050847457,3.24,2.170587534522749,1.9101283484558735,1.9101283484558735,-0.26045918606687546,1.0,0.0
0.25,0.03,8.338983050847457,3.43,2.1705875331332476,1.9101283550811712,1.9101283550811712,-0.2604591780520764,1.0,0.0
0.25,0.03,8.338983050847457,3.62,2.1705875317290073,1.9101283616784852,1.9101283616784852,-0.2604591700505221,1.0,0.0
0.25,0.03,8.338983050847457,3.81,2.170587530439627,1.910128368315234,1.910128368315234,-0.26045916212439324,1.0,0.0
0.25,0.03,8.338983050847457,4.0,2.1705875290207586,1.9101283749008249,1.9101283749008249,-0.2604591541199337,1.0,0.0
0.25,0.03,8.610169491525424,0.2,2.001067059881613,1.6418043879065,1.6418043879065,-0.35926267197511286,1.0,0.0
0.25,0.03,8.610169491525424,0.39,2.001067059582425,1.6418043922496717,1.6418043922496717,-0.35926266733275347,1.0,0.0
0.25,0.03,8.610169491525424,0.5800000000000001,2.0010670575107383,1.641804395101134,1.641804395101134,-0.35926266240960425,1.0,0.0
0.25,0.03,8.610169491525424,0.77,2.00106705562542,1.6418043983881103,1.6418043983881103,-0.3592626572373099,1.0,0.0
0.25,0.03,8.610169491525424,0.96,2.0010670525706415,1.6418044010149428,1.6418044010149428,-0.3592626515556987,1.0,0.0
0.25,0.03,8.610169491525424,1.15,2.001067049414041,1.64180440393903,1.64180440393903,-0.35926264547501074,1.0,0.0
0.25,0.03,8.610169491525424,1.34,2.0010670462311424,1.641804406548635,1.641804406548635,-0.3592626396825074,1.0,0.0
0.25,0.03,8.610169491525424,1.53,2.0010670442600915,1.641804410042404,1.641804410042404,-0.35926263421768745,1.0,0.0
0.25,0.03,8.610169491525424,1.72,2.0010670416380463,1.6418044131088414,1.6418044131088414,-0.3592626285292049,1.0,0.0
0.25,0.03,8.610169491525424,1.91,2.00106703895551,1.6418044160269032,1.6418044160269032,-0.35926262292860667,1.0,0.0
0.25,0.03,8.610169491525424,2.1,2.0010670367063,1.641804419384438,1.641804419384438,-0.35926261732186204,1.0,0.0
0.25,0.03,8.610169491525424,2.29,2.001067033779543,1.641804422142198,1.641804422142198,-0.3592626116373452,1.0,0.0
0.25,0.03,8.610169491525424,2.4800000000000004,2.001067031270371,1.6418044253187476,1.6418044253187476,-0.3592626059516235,1.0,0.0
0.25,0.03,8.610169491525424,2.6700000000000004,2.001067028689644,1.641804428356126,1.641804428356126,-0.359262600333518,1.0,0.0
0.25,0.03,8.610169491525424,2.8600000000000003,2.0010670257854786,1.6418044311581126,1.6418044311581126,-0.359262594627366,1.0,0.0
