grid,beta_peak,center_D,sigma_D,D,eta,delta_mu,abs_delta_mu,acceptance_mismatch
D21,0.35,6.4,0.03,6.4,0.39,-12.181018747108801,12.181018747108801,0.0
D21,0.35,6.4,0.03,6.4,0.5800000000000001,-12.181041042903502,12.181041042903502,0.0
D21,0.35,6.4,0.03,6.4,0.77,-12.181063339551685,12.181063339551685,0.0
D21,0.35,6.4,0.03,6.4,0.96,-12.181085634792588,12.181085634792588,0.0
D21,0.35,6.4,0.03,6.4,1.15,-12.181107932511708,12.181107932511708,0.0
D21,0.35,6.4,0.03,6.4,1.34,-12.181130229823687,12.181130229823687,0.0
D21,0.35,6.4,0.03,6.4,1.53,-12.181152525475149,12.181152525475149,0.0
D21,0.35,6.4,0.03,6.4,1.72,-12.181174819578324,12.181174819578324,0.0
D21,0.35,6.4,0.03,6.4,1.91,-12.181197112046966,12.181197112046966,0.0
D21,0.35,6.4,0.03,6.4,2.1,-12.181219408690637,12.181219408690637,0.0
D21,0.35,6.4,0.03,6.4,2.29,-12.181241708800847,12.181241708800847,0.0
D21,0.35,6.4,0.03,6.4,2.4800000000000004,-12.181264007394965,12.181264007394965,0.0
D21,0.35,6.4,0.03,6.4,2.6700000000000004,-12.181286304372158,12.181286304372158,0.0
D21,0.35,6.4,0.03,6.4,2.8600000000000003,-12.181308599762488,12.181308599762488,0.0
D21,0.35,6.4,0.03,6.4,3.0500000000000003,-12.181330893598414,12.181330893598414,0.0
D21,0.35,6.4,0.03,6.4,3.24,-12.18135318586829,12.18135318586829,0.0
D21,0.35,6.4,0.03,6.4,3.43,-12.18137547651169,12.18137547651169,0.0
D21,0.35,6.4,0.03,6.4,3.62,-12.18139776563769,12.18139776563769,0.0
D21,0.35,6.4,0.03,6.4,3.81,-12.181420053141416,12.181420053141416,0.0
D21,0.35,6.4,0.03,6.4,4.0,-12.181442339076604,12.181442339076604,0.0
D21,0.35,6.4,0.03,7.2,0.2,-0.7570342111131407,0.7570342111131407,0.0
D21,0.35,6.4,0.03,7.2,0.39,-0.7570342489725594,0.7570342489725594,0.0
D21,0.35,6.4,0.03,7.2,0.5800000000000001,-0.7570342867961406,0.7570342867961406,0.0
D21,0.35,6.4,0.03,7.2,0.77,-0.7570343246077327,0.7570343246077327,0.0
D21,0.35,6.4,0.03,7.2,0.96,-0.7570343624056277,0.7570343624056277,0.0
D21,0.35,6.4,0.03,7.2,1.15,-0.7570344002578375,0.7570344002578375,0.0
D21,0.35,6.4,0.03,7.2,1.34,-0.7570344380964973,0.7570344380964973,0.0
D21,0.35,6.4,0.03,7.2,1.53,-0.7570344758955265,0.7570344758955265,0.0
D21,0.35,6.4,0.03,7.2,1.72,-0.7570345137299577,0.7570345137299577,0.0
D21,0.35,6.4,0.03,7.2,1.91,-0.7570345515439083,0.7570345515439083,0.0
D21,0.35,6.4,0.03,7.2,2.1,-0.7570345893813282,0.7570345893813282,0.0
D21,0.35,6.4,0.03,7.2,2.29,-0.7570346271988222,0.7570346271988222,0.0
D21,0.35,6.4,0.03,7.2,2.4800000000000004,-0.7570346650277964,0.7570346650277964,0.0
D21,0.35,6.4,0.03,7.2,2.6700000000000004,-0.7570347028510676,0.7570347028510676,0.0
D21,0.35,6.4,0.03,7.2,2.8600000000000003,-0.7570347406832778,0.7570347406832778,0.0
D21,0.35,6.4,0.03,7.2,3.0500000000000003,-0.7570347785019256,0.7570347785019256,0.0
D21,0.35,6.4,0.03,7.2,3.24,-0.7570348163202993,0.7570348163202993,0.0
D21,0.35,6.4,0.03,7.2,3.43,-0.7570348541446337,0.7570348541446337,0.0
D21,0.35,6.4,0.03,7.2,3.62,-0.7570348919685652,0.7570348919685652,0.0
D21,0.35,6.4,0.03,7.2,3.81,-0.7570349297825913,0.7570349297825913,0.0
D21,0.35,6.4,0.03,7.2,4.0,-0.7570349676045995,0.7570349676045995,0.0
D60,0.35,6.4,0.03,5.898305084745763,0.2,-41.81697740614127,41.81697740614127,0.0
D60,0.35,6.4,0.03,5.898305084745763,0.39,-41.81649667127765,41.81649667127765,0.0
D60,0.35,6.4,0.03,5.898305084745763,0.5800000000000001,-41.81601572753498,41.81601572753498,0.0
D60,0.35,6.4,0.03,5.898305084745763,0.77,-41.81553493977992,41.81553493977992,0.0
D60,0.35,6.4,0.03,5.898305084745763,0.96,-41.81505398619435,41.81505398619435,0.0
D60,0.35,6.4,0.03,5.898305084745763,1.15,-41.81457338703668,41.81457338703668,0.0
D60,0.35,6.4,0.03,5.898305084745763,1.34,-41.81409272941252,41.81409272941252,0.0
D60,0.35,6.4,0.03,5.898305084745763,1.53,-41.813611863055776,41.813611863055776,0.0
D60,0.35,6.4,0.03,5.898305084745763,1.72,-41.813130787932344,41.813130787932344,0.0
D60,0.35,6.4,0.03,5.898305084745763,1.91,-41.8126495040116,41.8126495040116,0.0
D60,0.35,6.4,0.03,5.898305084745763,2.1,-41.81216881602385,41.81216881602385,0.0
D60,0.35,6.4,0.03,5.898305084745763,2.29,-41.81168864365118,41.81168864365118,0.0
D60,0.35,6.4,0.03,5.898305084745763,2.4800000000000004,-41.81120826269461,41.81120826269461,0.0
D60,0.35,6.4,0.03,5.898305084745763,2.6700000000000004,-41.81072767311109,41.81072767311109,0.0
D60,0.35,6.4,0.03,5.898305084745763,2.8600000000000003,-41.8102468748907,41.8102468748907,0.0
D60,0.35,6.4,0.03,5.898305084745763,3.0500000000000003,-41.809765867977404,41.809765867977404,0.0
D60,0.35,6.4,0.03,5.898305084745763,3.24,-41.80928465237007,41.80928465237007,0.0
D60,0.35,6.4,0.03,5.898305084745763,3.43,-41.8088032280152,41.8088032280152,0.0
D60,0.35,6.4,0.03,5.898305084745763,3.62,-41.80832159490274,41.80832159490274,0.0
D60,0.35,6.4,0.03,5.898305084745763,3.81,-41.80783975299588,41.80783975299588,0.0
D60,0.35,6.4,0.03,5.898305084745763,4.0,-41.80735770224964,41.80735770224964,0.0
D60,0.35,6.4,0.03,6.169491525423728,0.2,-31.55654848497184,31.55654848497184,0.0
D60,0.35,6.4,0.03,6.169491525423728,0.39,-31.555427859884254,31.555427859884254,0.0
D60,0.35,6.4,0.03,6.169491525423728,0.5800000000000001,-31.55430711692386,31.55430711692386,0.0
D60,0.35,6.4,0.03,6.169491525423728,0.77,-31.553186543638034,31.553186543638034,0.0
D60,0.35,6.4,0.03,6.169491525423728,0.96,-31.552065886421744,31.552065886421744,0.0
D60,0.35,6.4,0.03,6.169491525423728,1.15,-31.55094555554618,31.55094555554618,0.0
D60,0.35,6.4,0.03,6.169491525423728,1.34,-31.54982522535154,31.54982522535154,0.0
D60,0.35,6.4,0.03,6.169491525423728,1.53,-31.548704777282033,31.548704777282033,0.0
D60,0.35,6.4,0.03,6.169491525423728,1.72,-31.547584211418453,31.547584211418453,0.0
D60,0.35,6.4,0.03,6.169491525423728,1.91,-31.546463527709435,31.546463527709435,0.0
D60,0.35,6.4,0.03,6.169491525423728,2.1,-31.545343360675687,31.545343360675687,0.0
D60,0.35,6.4,0.03,6.169491525423728,2.29,-31.544223647067135,31.544223647067135,0.0
D60,0.35,6.4,0.03,6.169491525423728,2.4800000000000004,-31.543103815696846,31.543103815696846,0.0
D60,0.35,6.4,0.03,6.169491525423728,2.6700000000000004,-31.541983866616746,31.541983866616746,0.0
D60,0.35,6.4,0.03,6.169491525423728,2.8600000000000003,-31.54086379978304,31.54086379978304,0.0
D60,0.35,6.4,0.03,6.169491525423728,3.0500000000000003,-31.539743615177244,31.539743615177244,0.0
D60,0.35,6.4,0.03,6.169491525423728,3.24,-31.53862331280056,31.53862331280056,0.0
D60,0.35,6.4,0.03,6.169491525423728,3.43,-31.537502892633427,31.537502892633427,0.0
D60,0.35,6.4,0.03,6.169491525423728,3.62,-31.53638235466817,31.53638235466817,0.0
D60,0.35,6.4,0.03,6.169491525423728,3.81,-31.53526169888226,31.53526169888226,0.0
D60,0.35,6.4,0.03,6.169491525423728,4.0,-31.53414092528252,31.53414092528252,0.0
D60,0.35,6.4,0.03,6.4406779661016955,0.2,14.398239149619926,14.398239149619926,0.0
D60,0.35,6.4,0.03,6.4406779661016955,0.39,14.398299649191827,14.398299649191827,0.0
D60,0.35,6.4,0.03,6.4406779661016955,0.5800000000000001,14.398360150373968,14.398360150373968,0.0
D60,0.35,6.4,0.03,6.4406779661016955,0.77,14.398420649646404,14.398420649646404,0.0
D60,0.35,6.4,0.03,6.4406779661016955,0.96,14.398481150035039,14.398481150035039,0.0
D60,0.35,6.4,0.03,6.4406779661016955,1.15,14.398541646604492,14.398541646604492,0.0
D60,0.35,6.4,0.03,6.4406779661016955,1.34,14.398602143371484,14.398602143371484,0.0
D60,0.35,6.4,0.03,6.4406779661016955,1.53,14.398662641615843,14.398662641615843,0.0
D60,0.35,6.4,0.03,6.4406779661016955,1.72,14.398723141519795,14.398723141519795,0.0
D60,0.35,6.4,0.03,6.4406779661016955,1.91,14.398783643049669,14.398783643049669,0.0
D60,0.35,6.4,0.03,6.4406779661016955,2.1,14.398844138330006,14.398844138330006,0.0
D60,0.35,6.4,0.03,6.4406779661016955,2.29,14.398904628216535,14.398904628216535,0.0
D60,0.35,6.4,0.03,6.4406779661016955,2.4800000000000004,14.398965119677825,14.398965119677825,0.0
D60,0.35,6.4,0.03,6.4406779661016955,2.6700000000000004,14.399025612756986,14.399025612756986,0.0
D60,0.35,6.4,0.03,6.4406779661016955,2.8600000000000003,14.399086107443878,14.399086107443878,0.0
D60,0.35,6.4,0.03,6.4406779661016955,3.0500000000000003,14.399146603720432,14.399146603720432,0.0
D60,0.35,6.4,0.03,6.4406779661016955,3.24,14.399207101605093,14.399207101605093,0.0
D60,0.35,6.4,0.03,6.4406779661016955,3.43,14.399267601117423,14.399267601117423,0.0
D60,0.35,6.4,0.03,6.4406779661016955,3.62,14.39932810222573,14.39932810222573,0.0
D60,0.35,6.4,0.03,6.4406779661016955,3.81,14.399388604912346,14.399388604912346,0.0
D60,0.35,6.4,0.03,6.4406779661016955,4.0,14.399449109224136,14.399449109224136,0.0
D21,0.35,6.4,0.05,5.6,0.2,-14.058595729475066,14.058595729475066,0.0
D21,0.35,6.4,0.05,5.6,0.39,-14.059295408489888,14.059295408489888,0.0
D21,0.35,6.4,0.05,5.6,0.5800000000000001,-14.05999486745953,14.05999486745953,0.0
D21,0.35,6.4,0.05,5.6,0.77,-14.06069448586829,14.06069448586829,0.0
D21,0.35,6.4,0.05,5.6,0.96,-14.061393928822277,14.061393928822277,0.0
D21,0.35,6.4,0.05,5.6,1.15,-14.062093737795358,14.062093737795358,0.0
D21,0.35,6.4,0.05,5.6,1.34,-14.062793482989129,14.062793482989129,0.0
D21,0.35,6.4,0.05,5.6,1.53,-14.06349300804716,14.06349300804716,0.0
D21,0.35,6.4,0.05,5.6,1.72,-14.064192312910272,14.064192312910272,0.0
D21,0.35,6.4,0.05,5.6,1.91,-14.064891397524327,14.064891397524327,0.0
D21,0.35,6.4,0.05,5.6,2.1,-14.065591099372732,14.065591099372732,0.0
D21,0.35,6.4,0.05,5.6,2.29,-14.066291334904562,14.066291334904562,0.0
D21,0.35,6.4,0.05,5.6,2.4800000000000004,-14.066991350367694,14.066991350367694,0.0
D21,0.35,6.4,0.05,5.6,2.6700000000000004,-14.067691145690368,14.067691145690368,0.0
D21,0.35,6.4,0.05,5.6,2.8600000000000003,-14.068390720819416,14.068390720819416,0.0
D21,0.35,6.4,0.05,5.6,3.0500000000000003,-14.069090075699755,14.069090075699755,0.0
D21,0.35,6.4,0.05,5.6,3.24,-14.069789210264759,14.069789210264759,0.0
D21,0.35,6.4,0.05,5.6,3.43,-14.070488124460617,14.070488124460617,0.0
D21,0.35,6.4,0.05,5.6,3.62,-14.071186818224184,14.071186818224184,0.0
D21,0.35,6.4,0.05,5.6,3.81,-14.0718852915032,14.0718852915032,0.0
D21,0.35,6.4,0.05,5.6,4.0,-14.072583544233808,14.072583544233808,0.0
D21,0.35,6.4,0.05,6.4,0.2,-12.180996449972277,12.180996449972277,0.0
D21,0.35,6.4,0.05,6.4,0.39,-12.181018747108801,12.181018747108801,0.0
D21,0.35,6.4,0.05,6.4,0.5800000000000001,-12.181041042903502,12.181041042903502,0.0
D21,0.35,6.4,0.05,6.4,0.77,-12.181063339551685,12.181063339551685,0.0
D21,0.35,6.4,0.05,6.4,0.96,-12.181085634792588,12.181085634792588,0.0
D21,0.35,6.4,0.05,6.4,1.15,-12.181107932511708,12.181107932511708,0.0
D21,0.35,6.4,0.05,6.4,1.34,-12.181130229823687,12.181130229823687,0.0
D21,0.35,6.4,0.05,6.4,1.53,-12.181152525475149,12.181152525475149,0.0
D21,0.35,6.4,0.05,6.4,1.72,-12.181174819578324,12.181174819578324,0.0
D21,0.35,6.4,0.05,6.4,1.91,-12.181197112046966,12.181197112046966,0.0
D21,0.35,6.4,0.05,6.4,2.1,-12.181219408690637,12.181219408690637,0.0
D21,0.35,6.4,0.05,6.4,2.29,-12.181241708800847,12.181241708800847,0.0
D21,0.35,6.4,0.05,6.4,2.4800000000000004,-12.181264007394965,12.181264007394965,0.0
D21,0.35,6.4,0.05,6.4,2.6700000000000004,-12.181286304372158,12.181286304372158,0.0
D21,0.35,6.4,0.05,6.4,2.8600000000000003,-12.181308599762488,12.181308599762488,0.0
D21,0.35,6.4,0.05,6.4,3.0500000000000003,-12.181330893598414,12.181330893598414,0.0
D21,0.35,6.4,0.05,6.4,3.24,-12.18135318586829,12.18135318586829,0.0
D21,0.35,6.4,0.05,6.4,3.43,-12.18137547651169,12.18137547651169,0.0
D21,0.35,6.4,0.05,6.4,3.62,-12.18139776563769,12.18139776563769,0.0
D21,0.35,6.4,0.05,6.4,3.81,-12.181420053141416,12.181420053141416,0.0
D21,0.35,6.4,0.05,6.4,4.0,-12.181442339076604,12.181442339076604,0.0
D21,0.35,6.4,0.05,7.2,0.2,-0.7570342111131407,0.7570342111131407,0.0
D21,0.35,6.4,0.05,7.2,0.39,-0.7570342489725594,0.7570342489725594,0.0
D21,0.35,6.4,0.05,7.2,0.5800000000000001,-0.7570342867961406,0.7570342867961406,0.0
D21,0.35,6.4,0.05,7.2,0.77,-0.7570343246077327,0.7570343246077327,0.0
D21,0.35,6.4,0.05,7.2,0.96,-0.7570343624056277,0.7570343624056277,0.0
D21,0.35,6.4,0.05,7.2,1.15,-0.7570344002578375,0.7570344002578375,0.0
D21,0.35,6.4,0.05,7.2,1.34,-0.7570344380964973,0.7570344380964973,0.0
D21,0.35,6.4,0.05,7.2,1.53,-0.7570344758955265,0.7570344758955265,0.0
D21,0.35,6.4,0.05,7.2,1.72,-0.7570345137299577,0.7570345137299577,0.0
D21,0.35,6.4,0.05,7.2,1.91,-0.7570345515439083,0.7570345515439083,0.0
D21,0.35,6.4,0.05,7.2,2.1,-0.7570345893813282,0.7570345893813282,0.0
D21,0.35,6.4,0.05,7.2,2.29,-0.7570346271988222,0.7570346271988222,0.0
D21,0.35,6.4,0.05,7.2,2.4800000000000004,-0.7570346650277964,0.7570346650277964,0.0
D21,0.35,6.4,0.05,7.2,2.6700000000000004,-0.7570347028510676,0.7570347028510676,0.0
D21,0.35,6.4,0.05,7.2,2.8600000000000003,-0.7570347406832778,0.7570347406832778,0.0
D21,0.35,6.4,0.05,7.2,3.0500000000000003,-0.7570347785019256,0.7570347785019256,0.0
D21,0.35,6.4,0.05,7.2,3.24,-0.7570348163202993,0.7570348163202993,0.0
D21,0.35,6.4,0.05,7.2,3.43,-0.7570348541446337,0.7570348541446337,0.0
D21,0.35,6.4,0.05,7.2,3.62,-0.7570348919685652,0.7570348919685652,0.0
D21,0.35,6.4,0.05,7.2,3.81,-0.7570349297825913,0.7570349297825913,0.0
D21,0.35,6.4,0.05,7.2,4.0,-0.7570349676045995,0.7570349676045995,0.0
D60,0.35,6.4,0.05,5.898305084745763,0.2,-41.81697740614127,41.81697740614127,0.0
D60,0.35,6.4,0.05,5.898305084745763,0.39,-41.81649667127765,41.81649667127765,0.0
D60,0.35,6.4,0.05,5.898305084745763,0.5800000000000001,-41.81601572753498,41.81601572753498,0.0
D60,0.35,6.4,0.05,5.898305084745763,0.77,-41.81553493977992,41.81553493977992,0.0
D60,0.35,6.4,0.05,5.898305084745763,0.96,-41.81505398619435,41.81505398619435,0.0
D60,0.35,6.4,0.05,5.898305084745763,1.15,-41.81457338703668,41.81457338703668,0.0
D60,0.35,6.4,0.05,5.898305084745763,1.34,-41.81409272941252,41.81409272941252,0.0
D60,0.35,6.4,0.05,5.898305084745763,1.53,-41.813611863055776,41.813611863055776,0.0
D60,0.35,6.4,0.05,5.898305084745763,1.72,-41.813130787932344,41.813130787932344,0.0
D60,0.35,6.4,0.05,5.898305084745763,1.91,-41.8126495040116,41.8126495040116,0.0
D60,0.35,6.4,0.05,5.898305084745763,2.1,-41.81216881602385,41.81216881602385,0.0
D60,0.35,6.4,0.05,5.898305084745763,2.29,-41.81168864365118,41.81168864365118,0.0
D60,0.35,6.4,0.05,5.898305084745763,2.4800000000000004,-41.81120826269461,41.81120826269461,0.0
D60,0.35,6.4,0.05,5.898305084745763,2.6700000000000004,-41.81072767311109,41.81072767311109,0.0
D60,0.35,6.4,0.05,5.898305084745763,2.8600000000000003,-41.8102468748907,41.8102468748907,0.0
D60,0.35,6.4,0.05,5.898305084745763,3.0500000000000003,-41.809765867977404,41.809765867977404,0.0
D60,0.35,6.4,0.05,5.898305084745763,3.24,-41.80928465237007,41.80928465237007,0.0
D60,0.35,6.4,0.05,5.898305084745763,3.43,-41.8088032280152,41.8088032280152,0.0
D60,0.35,6.4,0.05,5.898305084745763,3.62,-41.80832159490274,41.80832159490274,0.0
D60,0.35,6.4,0.05,5.898305084745763,3.81,-41.80783975299588,41.80783975299588,0.0
D60,0.35,6.4,0.05,5.898305084745763,4.0,-41.80735770224964,41.80735770224964,0.0
D60,0.35,6.4,0.05,6.169491525423728,0.2,-31.55666832122759,31.55666832122759,0.0
D60,0.35,6.4,0.05,6.169491525423728,0.39,-31.555547699748765,31.555547699748765,0.0
D60,0.35,6.4,0.05,6.169491525423728,0.5800000000000001,-31.554426960397485,31.554426960397485,0.0
D60,0.35,6.4,0.05,6.169491525423728,0.77,-31.553306390720394,31.553306390720394,0.0
D60,0.35,6.4,0.05,6.169491525423728,0.96,-31.55218573711305,31.55218573711305,0.0
D60,0.35,6.4,0.05,6.169491525423728,1.15,-31.551065409845584,31.551065409845584,0.0
D60,0.35,6.4,0.05,6.169491525423728,1.34,-31.549945083259217,31.549945083259217,0.0
D60,0.35,6.4,0.05,6.169491525423728,1.53,-31.548824638798074,31.548824638798074,0.0
D60,0.35,6.4,0.05,6.169491525423728,1.72,-31.54770407654315,31.54770407654315,0.0
D60,0.35,6.4,0.05,6.169491525423728,1.91,-31.54658339644302,31.54658339644302,0.0
D60,0.35,6.4,0.05,6.169491525423728,2.1,-31.545463233016918,31.545463233016918,0.0
D60,0.35,6.4,0.05,6.169491525423728,2.29,-31.544343523015115,31.544343523015115,0.0
D60,0.35,6.4,0.05,6.169491525423728,2.4800000000000004,-31.54322369525184,31.54322369525184,0.0
D60,0.35,6.4,0.05,6.169491525423728,2.6700000000000004,-31.542103749779095,31.542103749779095,0.0
D60,0.35,6.4,0.05,6.169491525423728,2.8600000000000003,-31.54098368655285,31.54098368655285,0.0
D60,0.35,6.4,0.05,6.169491525423728,3.0500000000000003,-31.5398635055547,31.5398635055547,0.0
D60,0.35,6.4,0.05,6.169491525423728,3.24,-31.538743206785973,31.538743206785973,0.0
D60,0.35,6.4,0.05,6.169491525423728,3.43,-31.537622790227047,31.537622790227047,0.0
D60,0.35,6.4,0.05,6.169491525423728,3.62,-31.536502255870346,31.536502255870346,0.0
D60,0.35,6.4,0.05,6.169491525423728,3.81,-31.53538160369302,31.53538160369302,0.0
D60,0.35,6.4,0.05,6.169491525423728,4.0,-31.534260833702326,31.534260833702326,0.0
D60,0.35,6.4,0.05,6.4406779661016955,0.2,8.812933056833558,8.812933056833558,0.0
D60,0.35,6.4,0.05,6.4406779661016955,0.39,8.812978500155936,8.812978500155936,0.0
D60,0.35,6.4,0.05,6.4406779661016955,0.5800000000000001,8.813023945005774,8.813023945005774,0.0
D60,0.35,6.4,0.05,6.4406779661016955,0.77,8.813069388162432,8.813069388162432,0.0
D60,0.35,6.4,0.05,6.4406779661016955,0.96,8.813114832404409,8.813114832404409,0.0
D60,0.35,6.4,0.05,6.4406779661016955,1.15,8.813160273210968,8.813160273210968,0.0
D60,0.35,6.4,0.05,6.4406779661016955,1.34,8.813205714271668,8.813205714271668,0.0
D60,0.35,6.4,0.05,6.4406779661016955,1.53,8.813251156741046,8.813251156741046,0.0
D60,0.35,6.4,0.05,6.4406779661016955,1.72,8.813296600802232,8.813296600802232,0.0
D60,0.35,6.4,0.05,6.4406779661016955,1.91,8.813342046423266,8.813342046423266,0.0
D60,0.35,6.4,0.05,6.4406779661016955,2.1,8.813387486374808,8.813387486374808,0.0
D60,0.35,6.4,0.05,6.4406779661016955,2.29,8.81343292143896,8.81343292143896,0.0
D60,0.35,6.4,0.05,6.4406779661016955,2.4800000000000004,8.813478358014557,8.813478358014557,0.0
D60,0.35,6.4,0.05,6.4406779661016955,2.6700000000000004,8.813523796140117,8.813523796140117,0.0
D60,0.35,6.4,0.05,6.4406779661016955,2.8600000000000003,8.813569235804124,8.813569235804124,0.0
D60,0.35,6.4,0.05,6.4406779661016955,3.0500000000000003,8.813614676991158,8.813614676991158,0.0
D60,0.35,6.4,0.05,6.4406779661016955,3.24,8.813660119717078,8.813660119717078,0.0
D60,0.35,6.4,0.05,6.4406779661016955,3.43,8.813705564005005,8.813705564005005,0.0
D60,0.35,6.4,0.05,6.4406779661016955,3.62,8.81375100982008,8.81375100982008,0.0
D60,0.35,6.4,0.05,6.4406779661016955,3.81,8.813796457146267,8.813796457146267,0.0
D60,0.35,6.4,0.05,6.4406779661016955,4.0,8.813841906027704,8.813841906027704,0.0
D21,0.35,6.4,0.08,5.6,0.2,-14.058595729475066,14.058595729475066,0.0
D21,0.35,6.4,0.08,5.6,0.39,-14.059295408489888,14.059295408489888,0.0
D21,0.35,6.4,0.08,5.6,0.5800000000000001,-14.05999486745953,14.05999486745953,0.0
D21,0.35,6.4,0.08,5.6,0.77,-14.06069448586829,14.06069448586829,0.0
D21,0.35,6.4,0.08,5.6,0.96,-14.061393928822277,14.061393928822277,0.0
D21,0.35,6.4,0.08,5.6,1.15,-14.062093737795358,14.062093737795358,0.0
D21,0.35,6.4,0.08,5.6,1.34,-14.062793482989129,14.062793482989129,0.0
D21,0.35,6.4,0.08,5.6,1.53,-14.06349300804716,14.06349300804716,0.0
D21,0.35,6.4,0.08,5.6,1.72,-14.064192312910272,14.064192312910272,0.0
D21,0.35,6.4,0.08,5.6,1.91,-14.064891397524327,14.064891397524327,0.0
D21,0.35,6.4,0.08,5.6,2.1,-14.065591099372732,14.065591099372732,0.0
D21,0.35,6.4,0.08,5.6,2.29,-14.066291334904562,14.066291334904562,0.0
D21,0.35,6.4,0.08,5.6,2.4800000000000004,-14.066991350367694,14.066991350367694,0.0
D21,0.35,6.4,0.08,5.6,2.6700000000000004,-14.067691145690368,14.067691145690368,0.0
D21,0.35,6.4,0.08,5.6,2.8600000000000003,-14.068390720819416,14.068390720819416,0.0
D21,0.35,6.4,0.08,5.6,3.0500000000000003,-14.069090075699755,14.069090075699755,0.0
D21,0.35,6.4,0.08,5.6,3.24,-14.069789210264759,14.069789210264759,0.0
D21,0.35,6.4,0.08,5.6,3.43,-14.070488124460617,14.070488124460617,0.0
D21,0.35,6.4,0.08,5.6,3.62,-14.071186818224184,14.071186818224184,0.0
D21,0.35,6.4,0.08,5.6,3.81,-14.0718852915032,14.0718852915032,0.0
D21,0.35,6.4,0.08,5.6,4.0,-14.072583544233808,14.072583544233808,0.0
D21,0.35,6.4,0.08,6.4,0.2,-12.180996449972277,12.180996449972277,0.0
D21,0.35,6.4,0.08,6.4,0.39,-12.181018747108801,12.181018747108801,0.0
D21,0.35,6.4,0.08,6.4,0.5800000000000001,-12.181041042903502,12.181041042903502,0.0
D21,0.35,6.4,0.08,6.4,0.77,-12.181063339551685,12.181063339551685,0.0
D21,0.35,6.4,0.08,6.4,0.96,-12.181085634792588,12.181085634792588,0.0
D21,0.35,6.4,0.08,6.4,1.15,-12.181107932511708,12.181107932511708,0.0
D21,0.35,6.4,0.08,6.4,1.34,-12.181130229823687,12.181130229823687,0.0
D21,0.35,6.4,0.08,6.4,1.53,-12.181152525475149,12.181152525475149,0.0
D21,0.35,6.4,0.08,6.4,1.72,-12.181174819578324,12.181174819578324,0.0
D21,0.35,6.4,0.08,6.4,1.91,-12.181197112046966,12.181197112046966,0.0
D21,0.35,6.4,0.08,6.4,2.1,-12.181219408690637,12.181219408690637,0.0
D21,0.35,6.4,0.08,6.4,2.29,-12.181241708800847,12.181241708800847,0.0
D21,0.35,6.4,0.08,6.4,2.4800000000000004,-12.181264007394965,12.181264007394965,0.0
D21,0.35,6.4,0.08,6.4,2.6700000000000004,-12.181286304372158,12.181286304372158,0.0
D21,0.35,6.4,0.08,6.4,2.8600000000000003,-12.181308599762488,12.181308599762488,0.0
D21,0.35,6.4,0.08,6.4,3.0500000000000003,-12.181330893598414,12.181330893598414,0.0
D21,0.35,6.4,0.08,6.4,3.24,-12.18135318586829,12.18135318586829,0.0
D21,0.35,6.4,0.08,6.4,3.43,-12.18137547651169,12.18137547651169,0.0
D21,0.35,6.4,0.08,6.4,3.62,-12.18139776563769,12.18139776563769,0.0
D21,0.35,6.4,0.08,6.4,3.81,-12.181420053141416,12.181420053141416,0.0
D21,0.35,6.4,0.08,6.4,4.0,-12.181442339076604,12.181442339076604,0.0
D21,0.35,6.4,0.08,7.2,0.2,-0.7570342111131407,0.7570342111131407,0.0
D21,0.35,6.4,0.08,7.2,0.39,-0.7570342489725594,0.7570342489725594,0.0
