mode,layer,D,eta,amp,amp_ref,amp_ratio,partial_ratio,width_ratio,mu,chi2,mu_identity_residual,delta_log_amp_point,delta_log_amp_ref,delta_log_amp_ratio,delta_log_partial,delta_log_width,delta_log_mu,delta_mu,path_closure_residual,dominant_partial,dominant_width,acceptance_mismatch
tailm2_detlin,2,4.0,4.0,0.001689658233183,4.874270363819415e-05,34.66484431649388,1201.651431486758,498.6401024856656,2.4098571805529856,6.373822031965158,0.0,0.08692385984039633,0.10644189811252298,-0.01951803827212666,-0.0390360765442532,0.23933816457451024,-0.2783742411187635,-0.7735170902628248,-1.1102230246251565e-16,0.0,1.0,0.0
cell_direct_runtime,3,4.0,4.0,0.0003134994136749451,3.977923286492469e-06,78.8098188669126,6210.987549835572,392.5038842910549,15.824015502557206,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,3,4.0,4.0,0.00031314102356228056,3.961785777460441e-06,79.04037248652254,6247.380482808229,394.7955052048192,15.824345516717823,,0.0,-0.001143846232843296,-0.00406501828313594,0.002921172050292489,0.005842344100584984,0.0058214890452202295,2.085505536473032e-05,0.0003300141606175089,-2.4306457454409403e-17,1.0,0.0,0.0
release_sumanchor,3,4.0,4.0,0.00031349941367336674,2.740266641607103e-06,114.40471117420404,13088.437938853047,825.7305493006588,15.850737204694825,,0.0,-5.034750394385297e-12,-0.3727046656841417,0.37270466567910693,0.7454093313582139,0.7437220753455821,0.0016872560126319778,0.026721702137619374,2.229119666630197e-16,1.0,0.0,0.0
release_eftsumanchor,3,4.0,4.0,0.00031349941367336674,2.740266641607103e-06,114.40471117420404,13088.437938853047,825.7305493006588,15.850737204694825,,0.0,-5.034750394385297e-12,-0.3727046656841417,0.37270466567910693,0.7454093313582139,0.7437220753455821,0.0016872560126319778,0.026721702137619374,2.229119666630197e-16,1.0,0.0,0.0
release_fullsumanchor,3,4.0,4.0,0.00031349941367336674,2.740266641607103e-06,114.40471117420404,13088.437938853047,825.7305493006588,15.850737204694825,,0.0,-5.034750394385297e-12,-0.3727046656841417,0.37270466567910693,0.7454093313582139,0.7437220753455821,0.0016872560126319778,0.026721702137619374,2.229119666630197e-16,1.0,0.0,0.0
tailm2_detlin,3,4.0,4.0,0.0003134419504439905,2.740266641607103e-06,114.38374123335825,13083.640258539861,498.6401024856656,26.238644251273346,,0.0,-0.00018331293611884963,-0.3727046656841417,0.3725213527480229,0.7450427054960457,0.23933816457451024,0.5057045409215355,10.41462874871614,0.0,1.0,0.0,0.0
cell_direct_runtime,1,4.8,0.2,0.0001963754605190109,1.1035886408390427e-05,17.79426257683383,316.6357806533089,93.95499366753128,3.3700793145040793,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,1,4.8,0.2,0.00018964045826453,1.1074763961967275e-05,17.12365689379831,293.21962541652636,94.3922899926986,3.1063938107572917,,0.0,-0.03489848714482427,0.0035166395371815616,-0.0384151266820058,-0.0768302533640116,0.004643519167649397,-0.0814737725316611,-0.26368550374678756,-1.1102230246251565e-16,1.0,0.0,0.0
release_sumanchor,1,4.8,0.2,7.82698228269612e-05,1.0744940970675008e-05,7.284341816355665,53.061635697507754,55.7454497109934,0.9518559088248529,,0.0,-0.9198663174724725,-0.026717327053518147,-0.8931489904189542,-1.7862979808379083,-0.5220200893667376,-1.2642778914711708,-2.4182234056792264,-2.220446049250313e-16,1.0,0.0,0.0
release_eftsumanchor,1,4.8,0.2,7.82698228269612e-05,1.0744940970675008e-05,7.284341816355665,53.061635697507754,55.7454497109934,0.9518559088248529,,0.0,-0.9198663174724725,-0.026717327053518147,-0.8931489904189542,-1.7862979808379083,-0.5220200893667376,-1.2642778914711708,-2.4182234056792264,-2.220446049250313e-16,1.0,0.0,0.0
release_fullsumanchor,1,4.8,0.2,7.82698228269612e-05,1.0744940970675008e-05,7.284341816355665,53.061635697507754,55.7454497109934,0.9518559088248529,,0.0,-0.9198663174724725,-0.026717327053518147,-0.8931489904189542,-1.7862979808379083,-0.5220200893667376,-1.2642778914711708,-2.4182234056792264,-2.220446049250313e-16,1.0,0.0,0.0
tailm2_detlin,1,4.8,0.2,7.82698228269612e-05,1.0744940970675008e-05,7.284341816355665,53.061635697507754,14.629626630602202,3.626998626643937,,0.0,-0.9198663174724725,-0.026717327053518147,-0.8931489904189542,-1.7862979808379083,-1.8597671829421993,0.07346920210429103,0.25691931213985786,-5.551115123125783e-17,0.0,1.0,0.0
cell_direct_runtime,2,4.8,0.2,0.001574431933608931,4.3821020360683625e-05,35.92869177052566,1290.8708923414383,93.95499366753128,13.739247292265361,951.6063983729875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,2,4.8,0.2,0.0015698044791138774,4.3711964945909345e-05,35.91246655364055,1289.7052539663512,94.3922899926986,13.663247857066633,939.9203000240584,0.0,-0.0029434541355229256,-0.0024917571545870557,-0.0004516969809358924,-0.000903393961871709,0.004643519167649397,-0.005546913129521055,-0.0759994351987281,5.0306980803327406e-17,0.0,1.0,0.0
release_sumanchor,2,4.8,0.2,0.0016663291148217285,4.874270363819415e-05,34.18622666462053,1168.6980935648114,55.7454497109934,20.964905649228907,2392.4095816451827,0.0,0.056728542002551695,0.10644189811252298,-0.049713356109971366,-0.09942671221994287,-0.5220200893667376,0.4225933771467947,7.225658356963546,-5.551115123125783e-17,0.0,1.0,0.0
release_eftsumanchor,2,4.8,0.2,0.0016663291148217285,4.874270363819415e-05,34.18622666462053,1168.6980935648114,55.7454497109934,20.964905649228907,2392.4095816451827,0.0,0.056728542002551695,0.10644189811252298,-0.049713356109971366,-0.09942671221994287,-0.5220200893667376,0.4225933771467947,7.225658356963546,-5.551115123125783e-17,0.0,1.0,0.0
release_fullsumanchor,2,4.8,0.2,0.0016663291148217285,4.874270363819415e-05,34.18622666462053,1168.6980935648114,55.7454497109934,20.964905649228907,2392.4095816451827,0.0,0.056728542002551695,0.10644189811252298,-0.049713356109971366,-0.09942671221994287,-0.5220200893667376,0.4225933771467947,7.225658356963546,-5.551115123125783e-17,0.0,1.0,0.0
tailm2_detlin,2,4.8,0.2,0.0016663291148217285,4.874270363819415e-05,34.18622666462053,1168.6980935648114,14.629626630602202,79.88570884783435,38500.04058341888,0.0,0.056728542002551695,0.10644189811252298,-0.049713356109971366,-0.09942671221994287,-1.8597671829421993,1.7603404707222565,66.14646155556899,0.0,0.0,1.0,0.0
cell_direct_runtime,3,4.8,0.2,0.00015261813484508145,3.977923286492469e-06,38.366284076748094,1471.9717538577345,93.95499366753128,15.666775084530867,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,3,4.8,0.2,0.00015235716913613947,3.961785777460441e-06,38.45669041545263,1478.917037709966,94.3922899926986,15.667773690249096,,0.0,-0.0017113895402643326,-0.00406501828313594,0.00235362874287169,0.004707257485743364,0.004643519167649397,6.373831809371464e-05,0.000998605718228518,-2.5301212947664853e-16,1.0,0.0,0.0
release_sumanchor,3,4.8,0.2,8.063546969004688e-05,2.740266641607103e-06,29.426139947737365,865.8977122238248,55.7454497109934,15.533065330228444,,0.0,-0.638000327573175,-0.3727046656841417,-0.2652956618890334,-0.5305913237780668,-0.5220200893667376,-0.008571234411329263,-0.13370975430242282,-3.122502256758253e-17,1.0,0.0,0.0
release_eftsumanchor,3,4.8,0.2,8.063546969004688e-05,2.740266641607103e-06,29.426139947737365,865.8977122238248,55.7454497109934,15.533065330228444,,0.0,-0.638000327573175,-0.3727046656841417,-0.2652956618890334,-0.5305913237780668,-0.5220200893667376,-0.008571234411329263,-0.13370975430242282,-3.122502256758253e-17,1.0,0.0,0.0
release_fullsumanchor,3,4.8,0.2,8.063546969004688e-05,2.740266641607103e-06,29.426139947737365,865.8977122238248,55.7454497109934,15.533065330228444,,0.0,-0.638000327573175,-0.3727046656841417,-0.2652956618890334,-0.5305913237780668,-0.5220200893667376,-0.008571234411329263,-0.13370975430242282,-3.122502256758253e-17,1.0,0.0,0.0
tailm2_detlin,3,4.8,0.2,8.063546969004688e-05,2.740266641607103e-06,29.426139947737365,865.8977122238248,14.629626630602202,59.187957019527964,,0.0,-0.638000327573175,-0.3727046656841417,-0.2652956618890334,-0.5305913237780668,-1.8597671829421993,1.3291758591641327,43.521181934997095,2.220446049250313e-16,0.0,1.0,0.0
cell_direct_runtime,1,4.8,0.6,0.00019666094319426678,1.1035886408390427e-05,17.820131153646912,317.55707433317724,93.80066996437247,3.385445695151136,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,1,4.8,0.6,0.000189916149866826,1.1074763961967275e-05,17.148550571283696,294.07278669587436,94.2372377589179,3.1205582176356343,,0.0,-0.0348984871448245,0.0035166395371815616,-0.03841512668200615,-0.07683025336401232,0.004643410302141838,-0.08147366366615423,-0.2648874775155017,-6.938893903907228e-17,1.0,0.0,0.0
release_sumanchor,1,4.8,0.6,7.83836083190659e-05,1.0744940970675008e-05,7.2949314968774335,53.21602554413443,55.654688940176115,0.9561822473096017,,0.0,-0.9198663174724725,-0.026717327053518147,-0.8931489904189542,-1.786297980837909,-0.5220056666068101,-1.2642923142310987,-2.4292634478415343,0.0,1.0,0.0,0.0
release_eftsumanchor,1,4.8,0.6,7.83836083190659e-05,1.0744940970675008e-05,7.2949314968774335,53.21602554413443,55.654688940176115,0.9561822473096017,,0.0,-0.9198663174724725,-0.026717327053518147,-0.8931489904189542,-1.786297980837909,-0.5220056666068101,-1.2642923142310987,-2.4292634478415343,0.0,1.0,0.0,0.0
release_fullsumanchor,1,4.8,0.6,7.83836083190659e-05,1.0744940970675008e-05,7.2949314968774335,53.21602554413443,55.654688940176115,0.9561822473096017,,0.0,-0.9198663174724725,-0.026717327053518147,-0.8931489904189542,-1.786297980837909,-0.5220056666068101,-1.2642923142310987,-2.4292634478415343,0.0,1.0,0.0,0.0
tailm2_detlin,1,4.8,0.6,7.83836083190659e-05,1.0744940970675008e-05,7.2949314968774335,53.21602554413443,14.638004356055289,3.6354699896041915,,0.0,-0.9198663174724725,-0.026717327053518147,-0.8931489904189542,-1.786297980837909,-1.857550813699585,0.07125283286167622,0.2500242944530555,5.551115123125783e-17,0.0,1.0,0.0
cell_direct_runtime,2,4.8,0.6,0.0015746175279635823,4.3821020360683625e-05,35.932927051975604,1291.1752465226002,93.80066996437247,13.765096208939836,955.5975266021143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,2,4.8,0.6,0.0015699895279832567,4.3711964945909345e-05,35.91669992245863,1290.00933331994,94.2372377589179,13.688955279229448,943.8651365931332,0.0,-0.0029434541355232596,-0.0024917571545870557,-0.0004516969809362256,-0.0009033939618724869,0.004643410302141838,-0.005546804264014392,-0.07614092971038744,-6.678685382510707e-17,0.0,1.0,0.0
release_sumanchor,2,4.8,0.6,0.0016665255420346807,4.874270363819415e-05,34.19025654393149,1168.97364253985,55.654688940176115,21.004045926775255,2401.9913543694597,0.0,0.05672854200255149,0.10644189811252298,-0.0497133561099716,-0.09942671221994323,-0.5220056666068101,0.422578954386867,7.238949717835419,1.1102230246251565e-16,0.0,1.0,0.0
release_eftsumanchor,2,4.8,0.6,0.0016665255420346807,4.874270363819415e-05,34.19025654393149,1168.97364253985,55.654688940176115,21.004045926775255,2401.9913543694597,0.0,0.05672854200255149,0.10644189811252298,-0.0497133561099716,-0.09942671221994323,-0.5220056666068101,0.422578954386867,7.238949717835419,1.1102230246251565e-16,0.0,1.0,0.0
release_fullsumanchor,2,4.8,0.6,0.0016665255420346807,4.874270363819415e-05,34.19025654393149,1168.97364253985,55.654688940176115,21.004045926775255,2401.9913543694597,0.0,0.05672854200255149,0.10644189811252298,-0.0497133561099716,-0.09942671221994323,-0.5220056666068101,0.422578954386867,7.238949717835419,1.1102230246251565e-16,0.0,1.0,0.0
tailm2_detlin,2,4.8,0.6,0.0016665255420346807,4.874270363819415e-05,34.19025654393149,1168.97364253985,14.638004356055289,79.85881231523763,38473.65768698551,0.0,0.05672854200255149,0.10644189811252298,-0.0497133561099716,-0.09942671221994323,-1.857550813699585,1.758124101479642,66.09371610629779,2.220446049250313e-16,0.0,1.0,0.0
cell_direct_runtime,3,4.8,0.6,0.00015249103704475977,3.977923286492469e-06,38.334333284546226,1469.5211083706686,93.80066996437247,15.66642443949307,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,3,4.8,0.6,0.00015223028866364453,3.961785777460441e-06,38.42466433438161,1476.4548292098982,94.2372377589179,15.66742472850312,,0.0,-0.0017113895402642214,-0.00406501828313594,0.00235362874287169,0.004707257485743585,0.004643410302141838,6.38471836017158e-05,0.0010002890100491157,-3.141475794776749e-17,1.0,0.0,0.0
release_sumanchor,3,4.8,0.6,8.056831783528262e-05,2.740266641607103e-06,29.401634356294306,864.4561028212256,55.654688940176115,15.532493654765364,,0.0,-0.638000327573175,-0.3727046656841417,-0.2652956618890333,-0.5305913237780666,-0.5220056666068101,-0.008585657171256424,-0.13393078472770625,5.377642775528102e-17,1.0,0.0,0.0
release_eftsumanchor,3,4.8,0.6,8.056831783528262e-05,2.740266641607103e-06,29.401634356294306,864.4561028212256,55.654688940176115,15.532493654765364,,0.0,-0.638000327573175,-0.3727046656841417,-0.2652956618890333,-0.5305913237780666,-0.5220056666068101,-0.008585657171256424,-0.13393078472770625,5.377642775528102e-17,1.0,0.0,0.0
release_fullsumanchor,3,4.8,0.6,8.056831783528262e-05,2.740266641607103e-06,29.401634356294306,864.4561028212256,55.654688940176115,15.532493654765364,,0.0,-0.638000327573175,-0.3727046656841417,-0.2652956618890333,-0.5305913237780666,-0.5220056666068101,-0.008585657171256424,-0.13393078472770625,5.377642775528102e-17,1.0,0.0,0.0
tailm2_detlin,3,4.8,0.6,8.056831783528262e-05,2.740266641607103e-06,29.401634356294306,864.4561028212256,14.638004356055289,59.05559813989445,,0.0,-0.638000327573175,-0.3727046656841417,-0.2652956618890333,-0.5305913237780666,-1.857550813699585,1.3269594899215185,43.38917370040138,0.0,0.0,1.0,0.0
cell_direct_runtime,1,4.8,1.0,0.00019694647368119156,1.1035886408390427e-05,17.84600406284138,318.4798610109511,93.64669441289927,3.4008660210336523,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,1,4.8,1.0,0.0001901918876410153,1.1074763961967275e-05,17.17344841787765,294.9273305615044,94.08253532234593,3.134772352286461,,0.0,-0.03489848714482438,0.0035166395371815616,-0.0384151266820058,-0.07683025336401172,0.004643301345569593,-0.0814735547095814,-0.26609366874719154,-8.326672684688674e-17,1.0,0.0,0.0
release_sumanchor,1,4.8,1.0,7.849741286757839e-05,1.0744940970675008e-05,7.305522950922931,53.3706655864617,55.564132812912106,0.9605236846971777,,0.0,-0.9198663174724725,-0.026717327053518147,-0.8931489904189541,-1.7862979808379085,-0.5219912312196149,-1.2643067496182936,-2.4403423363364745,0.0,1.0,0.0,0.0
release_eftsumanchor,1,4.8,1.0,7.849741286757839e-05,1.0744940970675008e-05,7.305522950922931,53.3706655864617,55.564132812912106,0.9605236846971777,,0.0,-0.9198663174724725,-0.026717327053518147,-0.8931489904189541,-1.7862979808379085,-0.5219912312196149,-1.2643067496182936,-2.4403423363364745,0.0,1.0,0.0,0.0
release_fullsumanchor,1,4.8,1.0,7.849741286757839e-05,1.0744940970675008e-05,7.305522950922931,53.3706655864617,55.564132812912106,0.9605236846971777,,0.0,-0.9198663174724725,-0.026717327053518147,-0.8931489904189541,-1.7862979808379085,-0.5219912312196149,-1.2643067496182936,-2.4403423363364745,0.0,1.0,0.0,0.0
tailm2_detlin,1,4.8,1.0,7.849741286757839e-05,1.0744940970675008e-05,7.305522950922931,53.3706655864617,14.646345954515104,3.6439577319972325,,0.0,-0.9198663174724725,-0.026717327053518147,-0.8931489904189541,-1.7862979808379085,-1.8553382495689794,0.06904026873107103,0.24309171096358018,8.326672684688674e-17,0.0,1.0,0.0
cell_direct_runtime,2,4.8,1.0,0.001574801709842052,4.3821020360683625e-05,35.937130100579985,1291.477319866012,93.64669441289927,13.790954693731495,959.5984888881659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,2,4.8,1.0,0.0015701731685279013,4.3711964945909345e-05,35.92090107298737,1290.3111338953452,94.08253532234593,13.714672223431016,947.8196998158961,0.0,-0.0029434541355230367,-0.0024917571545870557,-0.0004516969809358924,-0.0009033939618719312,0.004643301345569593,-0.005546695307441471,-0.07628247030047852,5.377642775528102e-17,0.0,1.0,0.0
release_sumanchor,2,4.8,1.0,0.00166672047432738,4.874270363819415e-05,34.194255753621334,1169.2471265440656,55.564132812912106,21.04319940492896,2411.5955178862587,0.0,0.0567285420025519,0.10644189811252298,-0.049713356109971366,-0.09942671221994274,-0.5219912312196149,0.4225645189996721,7.252244711197465,0.0,0.0,1.0,0.0
release_eftsumanchor,2,4.8,1.0,0.00166672047432738,4.874270363819415e-05,34.194255753621334,1169.2471265440656,55.564132812912106,21.04319940492896,2411.5955178862587,0.0,0.0567285420025519,0.10644189811252298,-0.049713356109971366,-0.09942671221994274,-0.5219912312196149,0.4225645189996721,7.252244711197465,0.0,0.0,1.0,0.0
release_fullsumanchor,2,4.8,1.0,0.00166672047432738,4.874270363819415e-05,34.194255753621334,1169.2471265440656,55.564132812912106,21.04319940492896,2411.5955178862587,0.0,0.0567285420025519,0.10644189811252298,-0.049713356109971366,-0.09942671221994274,-0.5219912312196149,0.4225645189996721,7.252244711197465,0.0,0.0,1.0,0.0
tailm2_detlin,2,4.8,1.0,0.00166672047432738,4.874270363819415e-05,34.194255753621334,1169.2471265440656,14.646345954515104,79.83200247865345,38447.36883007187,0.0,0.0567285420025519,0.10644189811252298,-0.049713356109971366,-0.09942671221994274,-1.8553382495689794,1.7559115373490368,66.04104778492196,2.220446049250313e-16,0.0,1.0,0.0
cell_direct_runtime,3,4.8,1.0,0.00015236412060120022,3.977923286492469e-06,38.30242808315873,1467.0759970655465,93.64669441289927,15.666073493176773,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,3,4.8,1.0,0.00015210358923780512,3.961785777460441e-06,38.392683951555206,1473.9981810040047,94.08253532234593,15.66707546680993,,0.0,-0.0017113895402638877,-0.00406501828313594,0.002353628742872133,0.004707257485744248,0.004643301345569593,6.395614017451506e-05,0.001001973633156794,-1.40241551011e-16,1.0,0.0,0.0
release_sumanchor,3,4.8,1.0,8.050126179998117e-05,2.740266641607103e-06,29.3771637320553,863.0177489399854,55.564132812912106,15.531921497737036,,0.0,-0.6380003275731749,-0.3727046656841417,-0.26529566188903314,-0.5305913237780662,-0.5219912312196149,-0.008600092558451386,-0.134151995439737,-9.71445146547012e-17,1.0,0.0,0.0
release_eftsumanchor,3,4.8,1.0,8.050126179998117e-05,2.740266641607103e-06,29.3771637320553,863.0177489399854,55.564132812912106,15.531921497737036,,0.0,-0.6380003275731749,-0.3727046656841417,-0.26529566188903314,-0.5305913237780662,-0.5219912312196149,-0.008600092558451386,-0.134151995439737,-9.71445146547012e-17,1.0,0.0,0.0
release_fullsumanchor,3,4.8,1.0,8.050126179998117e-05,2.740266641607103e-06,29.3771637320553,863.0177489399854,55.564132812912106,15.531921497737036,,0.0,-0.6380003275731749,-0.3727046656841417,-0.26529566188903314,-0.5305913237780662,-0.5219912312196149,-0.008600092558451386,-0.134151995439737,-9.71445146547012e-17,1.0,0.0,0.0
tailm2_detlin,3,4.8,1.0,8.050126179998117e-05,2.740266641607103e-06,29.3771637320553,863.0177489399854,14.646345954515104,58.92375829576376,,0.0,-0.6380003275731749,-0.3727046656841417,-0.26529566188903314,-0.5305913237780662,-1.8553382495689794,1.3247469257909132,43.25768480258699,0.0,0.0,1.0,0.0
