D,eta,coeff_l1,coeff_l2,projected_logdet_part_kernel,projected_logdet_part_action,tree_diag_susceptibility_parented,schur_bg_kernel,schur_full_kernel,projected_schur_gain,projected_schur_action,projected_logdet_schur_response_action,projected_logdet_schur_response_weight,projected_logdet_schur_response_weight_residual,shell_spread,shell_access_parented,hk_loop_local_prefactor_diag,eymh_parented_prefactor_diag,projected_logdet_schur_prefactor_recon,projected_logdet_schur_prefactor_residual,projected_logdet_part_share,projected_schur_share,mu_mumu_uv_rge,mu_mumu_uv_rge_const,abs_mu_diff_vs_const
4.0,0.77,0.5364584592089878,0.3835708045628055,1.3985904370913835,0.3354648987777554,0.8376956360449984,1.052928468881864,1.9349620523317435,1.8376956360449983,0.6085124150333935,0.9439773138111489,0.6237605882528754,-1.1102230246251565e-16,0.0771814943481594,0.26767767385469626,0.2594822797956052,0.0433249215823191,0.04332492158231912,2.0816681711721685e-17,0.3553738992130781,0.644626100786922,2.518787195135122,2.518787327683288,1.3254816622065846e-07
4.8,0.77,0.5497110230148701,0.3964740029090691,1.3864995409067105,0.3267822549569517,0.7723477072370981,1.3330127461264274,2.3625620843150017,1.7723477072370983,0.5723050559794319,0.8990873109363836,0.6379191961453304,0.0,0.0711178604801251,0.25767406620130606,0.2385972532567175,0.0392194791398549,0.03921947913985496,6.245004513516506e-17,0.36345997878294345,0.6365400212170566,13.776081923339817,13.776084903260022,2.979920205703479e-06
5.6,0.77,0.5468249482554217,0.3979739676089307,1.3740219028415432,0.3177421346058121,1.0623426275300774,1.0489632309804584,2.163321585962678,2.0623426275300774,0.7238425345119694,1.0415846691177815,0.5940496753630209,0.0,0.1092096338293002,0.31377884425076946,0.2408620932557482,0.0448967473081261,0.04489674730812614,4.163336342344337e-17,0.3050564625484921,0.6949435374515079,57.980458397525034,57.98038745793673,7.09395883049524e-05
6.4,0.77,0.5249814217903723,0.372655496103476,1.408758027936343,0.34270848497945783,0.8684121176097838,1.2368422574530327,2.3109310613970866,1.868412117609784,0.6250889351791543,0.9677974201586121,0.616375631389319,-1.1102230246251565e-16,0.1316552460415761,0.3410845234930134,0.2348317398037009,0.0493701299210554,0.0493701299210554,0.0,0.3541117984415493,0.6458882015584507,59.8783947891123,59.8776142299443,0.0007805591679996837
7.2,0.77,0.5085809080850586,0.3470601122559025,1.46539717508666,0.38212631499972277,0.3844354713269957,1.5397550802947837,2.131691550316045,1.3844354713269957,0.3252924546170884,0.7074187696168112,0.7020789725255724,1.1102230246251565e-16,0.1406987183843505,0.35120411348378744,0.2205935934157932,0.0543924292141684,0.05439242921416843,3.469446951953614e-17,0.5401698843906981,0.4598301156093019,3.5314928451253484,3.5313954020740854,9.744305126302422e-05
8.0,0.77,0.5340456101511604,0.3605063289677364,1.481376517522817,0.39297173492748133,0.3511645662109931,1.5891268740470006,2.147171923425947,1.351164566210993,0.30096686222665314,0.6939385971541345,0.7068270285201762,0.0,0.1520636193182569,0.3633075560105363,0.2258410747793691,0.0579949943599438,0.05799499435994381,1.3877787807814457e-17,0.566291796621591,0.4337082033784089,2.3246521452663034,2.3245432617595645,0.00010888350673887714
8.8,0.77,0.4659139786019265,0.3128373896945197,1.4893167950828494,0.3983174880117796,0.6407998229627958,1.1526414316992488,1.8912538570717108,1.6407998229627956,0.4951838198791457,0.8935013078909253,0.6397033959080123,0.0,0.115172233250979,0.32136821487248435,0.2223372469819722,0.045708166471438,0.04570816647143806,5.551115123125783e-17,0.44579396190475906,0.5542060380952409,1.5837000336960363,1.5836905293005572,9.504395479087435e-06
9.6,0.77,0.4654103914947826,0.311022914588276,1.4963861814197217,0.40305298889944363,0.7998543911680291,1.1066533286499558,1.991814853071339,1.7998543911680291,0.5877057678345001,0.9907587567339438,0.6093396931425429,0.0,0.1148568546515892,0.3209732984685203,0.2103436369428326,0.0411393810730366,0.04113938107303667,6.938893903907228e-17,0.4068124416362626,0.5931875583637374,0.9999999984724536,0.9999999984724866,3.297362383136715e-14
10.4,0.77,0.4844721655900466,0.3229405186741047,1.5001900894292903,0.4055918263652605,0.770060626001857,1.191089660939199,2.108300910866378,1.770060626001857,0.5710137979776024,0.9766056243428629,0.6136670190622354,1.1102230246251565e-16,0.1253376268973251,0.3337331239271595,0.2165968878056446,0.044359261671947,0.04435926167194704,3.469446951953614e-17,0.4153076904898787,0.5846923095101213,0.4950631308746212,0.4950549846980895,8.14617653172034e-06
11.2,0.77,0.5036498085520432,0.3353439250232999,1.501890360820013,0.40672455521826595,0.726856192895699,1.263616892757297,2.182084656705559,1.7268561928956991,0.5463025258049385,0.9530270810232044,0.620944520187928,0.0,0.1353663151635882,0.3452926237866013,0.2141961374641878,0.0459252717523741,0.045925271752374174,7.632783294297951e-17,0.4267712463968933,0.5732287536031068,0.1519945670560112,0.1519899021016315,4.6649543797017134e-06
12.0,0.77,0.5221458496995938,0.3475022951774468,1.5025680605446587,0.4071756846007332,0.6621245241942938,1.324701506182844,2.201818860663624,1.662124524194294,0.5080966179312002,0.9152723025319334,0.6327776696810599,0.0,0.1446435501863265,0.3554793714957137,0.2033633873147403,0.0457444400154601,0.045744440015460096,-6.938893903907228e-18,0.44486835608851727,0.5551316439114828,0.0381622662330589,0.0381608069707761,1.4592622828019097e-06
12.8,0.77,0.4340747990224953,0.284087158384006,1.5279634654789576,0.4239357804316193,0.7104674599074758,1.114287005200122,1.9059516633925608,1.7104674599074758,0.5367667015231896,0.9607024819548089,0.6185660878880556,0.0,0.1006380909200492,0.3023840820031647,0.2100711557195202,0.0392926624040364,0.03929266240403646,6.245004513516506e-17,0.4412768660376596,0.5587231339623404,0.0023614247094516,0.0023614648847207,4.01752691002108e-08
13.6,0.77,0.4287147039070741,0.2799056182615367,1.531640224193335,0.426339203134154,0.6115654514856091,1.1152775579450587,1.7973427812014962,1.6115654514856093,0.47720603670492906,0.9035452398390831,0.6364988804389426,0.0,0.0980848135726996,0.2988704261474397,0.2082773251008593,0.0396207396066896,0.03962073960668962,1.3877787807814457e-17,0.4718515292162714,0.5281484707837286,0.0001779199072693,0.0001779234685682,3.561298900011745e-09
14.4,0.77,0.4446080098107882,0.290811961808576,1.5288504882871594,0.4245161381809065,0.5817491632624519,1.195999582362392,1.8917713386639552,1.5817491632624519,0.458531300049902,0.8830474382308084,0.6430558377338372,0.0,0.1074074264709029,0.31143214686360643,0.1981620938639441,0.0396855777556322,0.03968557775563227,6.938893903907228e-17,0.4807399011670624,0.5192600988329377,4.387274034038221e-05,4.3873272558310704e-05,5.322179284943432e-10
15.2,0.77,0.4601608236878485,0.3015308934471568,1.5260818499464686,0.4227035683481482,0.6483155283331921,1.2635129579283289,2.082668028803468,1.6483155283331923,0.49975387452811987,0.9224574428762681,0.6305084501052822,-1.1102230246251565e-16,0.1161901986479192,0.3226380950411735,0.205104029139777,0.0417235015126084,0.04172350151260839,-1.3877787807814457e-17,0.45823638977873876,0.5417636102212613,1.2110958687112618e-05,1.2110940464782224e-05,1.8222330394761818e-11
16.0,0.77,0.4755164616324404,0.3120941395491134,1.5236314988785928,0.42109662939035714,0.5923449131275177,1.3217878591111365,2.1047421736893304,1.5923449131275178,0.46520771793067967,0.8863043473210368,0.6420095027178518,0.0,0.1245991237260836,0.33285771202960807,0.2036891577435576,0.0435279277811346,0.04352792778113459,-1.3877787807814457e-17,0.47511515729689596,0.524884842703104,1.7489009450080958e-06,1.7488800989123886e-06,2.0846095707120787e-11
16.8,0.77,0.4915357510566308,0.3234922262552303,1.5194669644667653,0.41835959208326384,0.5729944852945265,1.3729068193667717,2.1595748556871803,1.5729944852945263,0.4529811182178187,0.8713407103010826,0.6468309152748163,-1.1102230246251565e-16,0.1326858033760381,0.3422610674663284,0.1940657427146949,0.0429632521227347,0.04296325212273477,6.938893903907228e-17,0.48013318686636836,0.5198668131336316,3.588592229530422e-07,3.588524293616976e-07,6.793591344588911e-12
17.6,0.77,0.4410367983505291,0.2876304861315658,1.5333451063625898,0.42745169286002205,0.5353027450111022,1.2679119024066776,1.9466286241972208,1.535302745011102,0.4287275896125334,0.8561792824725554,0.6517529882364432,0.0,0.1070237670782771,0.31092929648788725,0.2011363173486186,0.0407600933091185,0.0407600933091185,0.0,0.4992548892628968,0.5007451107371033,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
18.4,0.77,0.4179237790947546,0.2712877898789954,1.5405182049703174,0.43211885655718146,0.4272097161359024,1.20297833384972,1.7169023663712997,1.4272097161359023,0.35572129065108377,0.7878401472082652,0.6744079570837195,2.220446049250313e-16,0.0942160330487811,0.2934342948281214,0.1999781067668977,0.0395745521139277,0.03957455211392779,9.020562075079397e-17,0.5484854485880256,0.45151455141197444,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
19.200000000000003,0.77,0.0,0.0,1.0,0.0,0.0,1.2685122027208124,1.2685122027208124,1.0,0.0,0.0,1.0,0.0,0.1021732919162485,0.3044694702587371,0.1907155475682234,0.0580670617382019,0.058067061738201954,5.551115123125783e-17,0.0,0.0,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
20.0,0.77,0.0,0.0,1.0,0.0,0.0,1.3261537967964965,1.3261537967964965,1.0,0.0,0.0,1.0,0.0,0.110020904054865,0.3148270397844881,0.1978582751435992,0.0622911350603241,0.0622911350603241,0.0,0.0,0.0,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
4.0,0.96,0.5372605251665131,0.3842984471074674,1.39802939410856,0.3350636694193056,0.8384538898300431,1.052928468881864,1.9357604393286545,1.838453889830043,0.6089249411237828,0.9439886105430884,0.6237570650347457,0.0,0.0771814943481594,0.26767767385469626,0.2594822797956052,0.0433246768679975,0.043324676867997534,3.469446951953614e-17,0.35494461021784923,0.6450553897821508,2.556130964866399,2.5561311003970992,1.3553070044025617e-07
4.8,0.96,0.5497473388494498,0.3964951386913414,1.3865172235501486,0.32679500831904096,0.772312345828242,1.3330127461264274,2.362514947106275,1.772312345828242,0.5722851040470446,0.8990801123660855,0.6379214922025515,0.0,0.0711178604801251,0.25767406620130606,0.2385972532567175,0.0392196203021978,0.039219620302197826,2.7755575615628914e-17,0.3634770737604496,0.6365229262395504,13.788365433465112,13.788368418315454,2.9848503420026873e-06
5.6,0.96,0.5468263693517318,0.3979735221773836,1.374027011545763,0.31774585266497246,1.0623355626781397,1.0489632309804584,2.163314175192763,2.0623355626781397,0.7238391088619615,1.041584961526934,0.5940495885102463,1.1102230246251565e-16,0.1092096338293002,0.31377884425076946,0.2408620932557482,0.0448967407440167,0.04489674074401671,6.938893903907228e-18,0.305059946525309,0.694940053474691,57.98345539720048,57.983384452015066,7.09451854135068e-05
6.4,0.96,0.5249814892840781,0.3726553905319276,1.4087586081465788,0.34270889683877287,0.8684114432416337,1.2368422574530327,2.3109302273100614,1.8684114432416339,0.6250885742479307,0.9677974710867037,0.6163756156939019,-1.1102230246251565e-16,0.1316552460415761,0.3410845234930134,0.2348317398037009,0.0493701286638921,0.04937012866389216,6.245004513516506e-17,0.3541122053707764,0.6458877946292235,59.8785471649641,59.8777666024365,0.0007805625275949524
7.2,0.96,0.5085809159669752,0.3470601066349199,1.4653972215307436,0.382126346693576,0.3844354407448856,1.5397550802947837,2.131691503227086,1.3844354407448858,0.3252924325271384,0.7074187792207144,0.7020789691542231,-1.1102230246251565e-16,0.1406987183843505,0.35120411348378744,0.2205935934157932,0.0543924289529786,0.05439242895297861,1.3877787807814457e-17,0.5401699218594714,0.45983007814052856,3.5314931515723367,3.5313957085046703,9.744306766634736e-05
8.0,0.96,0.5340456108622648,0.360506328551625,1.481376521205199,0.39297173741326524,0.351164564978343,1.5891268740470006,2.14717192146711,1.3511645649783433,0.30096686131436623,0.6939385987276314,0.7068270279640811,0.0,0.1520636193182569,0.3633075560105363,0.2258410747793691,0.0579949943143163,0.05799499431431634,3.469446951953614e-17,0.5662917989196697,0.4337082010803303,2.3246521425688287,2.3245432590616906,0.00010888350713811334
8.8,0.96,0.4659139786146119,0.3128373896455267,1.4893167953566386,0.398317488195615,0.6407998223189196,1.1526414316992488,1.8912538563295525,1.6407998223189195,0.49518381948672974,0.8935013076823448,0.6397033959747271,0.0,0.115172233250979,0.32136821487248435,0.2223372469819722,0.0457081664762049,0.04570816647620497,6.938893903907228e-17,0.44579396221457324,0.5542060377854267,1.583700032064814,1.5836905276694218,9.504395392267995e-06
9.6,0.96,0.4654103916929098,0.3110229149002349,1.4963861805558503,0.40305298832213854,0.7998543922778495,1.1066533286499558,1.9918148542995255,1.7998543922778496,0.5877057684511169,0.9907587567732554,0.6093396931305658,0.0,0.1148568546515892,0.3209732984685203,0.2103436369428326,0.041139381072228,0.04113938107222804,4.163336342344337e-17,0.40681244103743114,0.5931875589625689,1.0000000022905529,1.0000000022905229,2.9976021664879227e-14
10.4,0.96,0.4844721659189021,0.3229405197065204,1.5001900856516157,0.40559182384712983,0.7700606350624492,1.191089660939199,2.1083009216583557,1.770060635062449,0.5710138030964057,0.9766056269435355,0.6136670182642618,0.0,0.1253376268973251,0.3337331239271595,0.2165968878056446,0.0443592616142651,0.04435926161426507,-2.7755575615628914e-17,0.4153076868054744,0.5846923131945256,0.4950631462619201,0.4950550000847162,8.14617720390487e-06
11.2,0.96,0.5036498102811295,0.3353439264583454,1.5018903595490949,0.4067245543720537,0.7268562088186282,1.263616892757297,2.182084676826041,1.7268562088186283,0.5463025350257001,0.9530270893977538,0.6209445175878627,-1.1102230246251565e-16,0.1353663151635882,0.3452926237866013,0.2141961374641878,0.0459252715600724,0.04592527156007244,4.163336342344337e-17,0.4267712417587994,0.5732287582412007,0.1519945766478733,0.1519899116929603,4.664954912997343e-06
12.0,0.96,0.5221458797888384,0.3475023405588132,1.5025679509069885,0.4071756116338726,0.6621247378961621,1.324701506182844,2.2018191437548107,1.662124737896162,0.508096746502707,0.9152723581365796,0.6327776520883709,0.0,0.1446435501863265,0.3554793714957137,0.2033633873147403,0.0457444387436584,0.04574443874365842,2.0816681711721685e-17,0.44486824934039215,0.5551317506596078,0.0381622992914469,0.0381608400270716,1.4592643752947554e-06
12.8,0.96,0.4340749234581026,0.2840874118309545,1.5279625403338808,0.42393517495552135,0.7104687754784862,1.114287005200122,1.905953129316242,1.710468775478486,0.5367674706524102,0.9607026456079315,0.6185660372729217,0.0,0.1006380909200492,0.3023840820031647,0.2100711557195202,0.0392926591888531,0.03929265918885314,4.163336342344337e-17,0.4412761606243477,0.5587238393756523,0.00236143286816,0.0023614730434476,4.0175287599735626e-08
13.6,0.96,0.4287114397942616,0.2799012259607951,1.5316525975284934,0.42634728158820895,0.6115367722492894,1.1152775579450587,1.7973107958928496,1.6115367722492893,0.47718824065979615,0.903535522248005,0.6365019730643767,1.1102230246251565e-16,0.0980848135726996,0.2988704261474397,0.2082773251008593,0.0396209321162301,0.039620932116230155,5.551115123125783e-17,0.4718655449510749,0.5281344550489252,0.000177905462263,0.0001779090234197,3.5611567000121396e-09
14.4,0.96,0.4446123313224836,0.2908175904788945,1.5288357578038267,0.42450650312868254,0.5817833876253663,1.195999582362392,1.8918122709877077,1.5817833876253664,0.45855293685139864,0.8830594399800812,0.6430519788479492,-1.1102230246251565e-16,0.1074074264709029,0.31143214686360643,0.1981620938639441,0.0396853396081698,0.039685339608169834,3.469446951953614e-17,0.48072245639348804,0.519277543606512,4.387751369453855e-05,4.3878045919219215e-05,5.32224680661528e-10
15.2,0.96,0.4601641690336159,0.3015414531580154,1.526039502079597,0.4226758185557972,0.6483738203980471,1.2635129579283289,2.082741681582757,1.6483738203980476,0.49978923853042345,0.9224650570862207,0.6305060496979935,-1.1102230246251565e-16,0.1161901986479192,0.3226380950411735,0.205104029139777,0.0417233426671605,0.04172334266716052,2.0816681711721685e-17,0.45820252518929905,0.541797474810701,1.211316088713945e-05,1.2113142623870204e-05,1.826326924537862e-11
16.0,0.96,0.4756946960596452,0.312298204546419,1.523206631144559,0.42081773847547643,0.5948900244413273,1.3217878591111365,2.10810627092401,1.5948900244413273,0.46680478366610884,0.8876225221415852,0.6415865017499528,-1.1102230246251565e-16,0.1245991237260836,0.33285771202960807,0.2036891577435576,0.0434992485240455,0.04349924852404553,3.469446951953614e-17,0.47409538173970706,0.525904618260293,1.7674748375252874e-06,1.767453555486724e-06,2.128203856341283e-11
16.8,0.96,0.4914648746662304,0.3233960810855746,1.5196995369161035,0.41851264223677553,0.5708544933662566,1.3729068193667717,2.156636846175469,1.5708544933662567,0.4516197345932804,0.870132376830056,0.6472218270733887,-1.1102230246251565e-16,0.1326858033760381,0.3422610674663284,0.1940657427146949,0.0429892169332644,0.0429892169332644,0.0,0.4809758300931658,0.5190241699068342,3.5557796609861114e-07,3.555712759819993e-07,6.690116611841557e-12
17.6,0.96,0.4410367983505292,0.2876304861315658,1.53334510636259,0.42745169286002216,0.5353027450111023,1.2679119024066776,1.946628624197221,1.5353027450111023,0.42872758961253354,0.8561792824725557,0.6517529882364431,0.0,0.1070237670782771,0.31092929648788725,0.2011363173486186,0.0407600933091185,0.04076009330911849,-6.938893903907228e-18,0.4992548892628967,0.5007451107371033,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
18.4,0.96,0.4179237790947546,0.2712877898789954,1.5405182049703174,0.43211885655718146,0.4272097161359024,1.20297833384972,1.7169023663712997,1.4272097161359023,0.35572129065108377,0.7878401472082652,0.6744079570837195,2.220446049250313e-16,0.0942160330487811,0.2934342948281214,0.1999781067668977,0.0395745521139277,0.03957455211392779,9.020562075079397e-17,0.5484854485880256,0.45151455141197444,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
