D,eta,eymh_loop_prefactor_diag,hk_loop_local_prefactor_diag,shell_access,align_access,diag_dispersion_screen,eymh_prefactor_recon,eymh_prefactor_residual,log10_hk_loop_local_prefactor_diag,log10_shell_access,log10_align_access,log10_diag_dispersion_screen,log10_eymh_loop_prefactor_diag,log10_prefactor_residual,abs_mu_diff_vs_const,abs_mu_diff_vs_loop_abs,shell_spread,coeff_align,gap_cv,c_tree_diag_cv
13.6,2.6700000000000004,0.037517351349238,0.2082773251008593,0.2988704261474397,0.8080168326804232,0.7459106845408274,0.037517351349238094,-9.71445146547012e-17,-0.6813580085909113,-0.5245170571802344,-0.09257959186888155,-0.12731317190171143,-1.4257678295417398,-9.992007221626409e-16,3.422187000006729e-09,2.812790830000701e-08,0.0980848135726996,0.6528912018949031,0.1152775579450587,0.6820463188937917
14.4,2.6700000000000004,0.0362876400755951,0.1981620938639441,0.31143214686360643,0.8087639858953826,0.727030949741891,0.036287640075595186,-8.326672684688674e-17,-0.7029794174600048,-0.5066365604098594,-0.09217819603617028,-0.13844710081081488,-1.4402412747168503,-9.159339953157541e-16,6.079634680075403e-10,4.68985179950663e-09,0.1074074264709029,0.6540991848813866,0.1959995823623919,0.6958830990376567
15.2,2.6700000000000004,0.0371162879469978,0.205104029139777,0.3226380950411735,0.8095015084087642,0.6928784216276697,0.03711628794699785,-5.551115123125783e-17,-0.6880258081056236,-0.49128435520682556,-0.09178233765428576,-0.15934296372642162,-1.4304354646931572,-6.106226635438361e-16,4.007968882012425e-11,3.5637210165047133e-10,0.1161901986479192,0.6552926921160647,0.2635129579283289,0.8194710105760393
16.0,2.6700000000000004,0.0378421118660821,0.2036891577435576,0.33285771202960807,0.8102190132484614,0.688884477090543,0.037842111866082134,-3.469446951953614e-17,-0.6910320876295052,-0.47774137636259545,-0.09139756953060599,-0.16185360126886292,-1.42202463479157,-3.885780586188048e-16,7.535794789559607e-12,2.5600573771550114e-11,0.1245991237260836,0.6564548494293104,0.3217878591111364,0.785419151663009
16.8,2.6700000000000004,0.0367135607822305,0.1940657427146949,0.3422610674663284,0.810695627905226,0.6818083221122048,0.03671356078223052,-2.0816681711721685e-17,-0.7120511212991004,-0.46564249947785463,-0.09114216913364832,-0.16633770210192,-1.4351734920125236,-2.7755575615628914e-16,2.9546885928622575e-12,1.9451907463020517e-11,0.1326858033760381,0.6572274011046486,0.3729068193667717,0.7782665071082377
17.6,2.6700000000000004,0.0361985046360608,0.2011363173486186,0.31092929648788725,0.8075697528076581,0.7167347272310843,0.036198504636060794,6.938893903907228e-18,-0.6965095057330672,-0.5073383557837621,-0.09281995574465558,-0.14464155258438316,-1.441309369845868,-5.551115123125783e-17,4.034350757563207e-12,3.332516858239867e-11,0.1070237670782771,0.652168905649822,0.2679119024066777,0.6787167217905432
18.4,2.6700000000000004,0.0360817095016701,0.1999781067668977,0.2934342948281214,0.8056874198342773,0.7631803861321128,0.03608170950167017,-6.938893903907228e-17,-0.6990175474898864,-0.5324891298103454,-0.09383341746456332,-0.1173727996038182,-1.442712894368614,-7.494005416219807e-16,4.034350757563207e-12,3.332516858239867e-11,0.0942160330487811,0.649132218479215,0.20297833384972,0.5139240325215797
19.200000000000003,2.6700000000000004,5.1556393066254794e-17,0.1907155475682234,0.3044694702587371,1e-15,0.8878767329178662,5.155639306625478e-17,1.232595164407831e-32,-0.7196139008299743,-0.516456248393634,-15.0,-0.051647324682628296,-16.287717473906238,-4.163336342344337e-17,4.034350757563207e-12,3.332516858239867e-11,0.1021732919162485,0.0,0.2685122027208125,0.0
20.0,2.6700000000000004,5.409153402121938e-17,0.1978582751435992,0.3148270397844881,1e-15,0.8683664853567993,5.409153402121933e-17,4.930380657631324e-32,-0.7036457812632696,-0.5019279741373668,-15.0,-0.061296946509051445,-16.26687070190969,-1.4849232954361469e-15,4.034350757563207e-12,3.332516858239867e-11,0.110020904054865,0.0,0.3261537967964966,0.0
4.0,2.8600000000000003,0.0422226890683634,0.2594822797956052,0.26767767385469626,0.84722301246343,0.7175105495765257,0.042222689068363385,1.3877787807814457e-17,-0.5858922950400162,-0.5723878504270297,-0.07200225633523943,-0.14417170910381047,-1.3744541109060957,2.7755575615628914e-17,1.519598873400696e-07,8.997578624381219e-07,0.0771814943481594,0.7177868328476092,0.0529284688818641,0.8894927704940255
4.8,2.8600000000000003,0.0339704805762082,0.2385972532567175,0.25767406620130606,0.8491981719344301,0.6506635668968394,0.0339704805762082,0.0,-0.6223345602562768,-0.5889292891418788,-0.07099094940905822,-0.1866435103687095,-1.4688983091759231,1.3877787807814457e-16,3.532549154527942e-06,1.0040756444951171e-05,0.0711178604801251,0.7211375352167779,0.3330127461264275,1.029026018350639
5.6,2.8600000000000003,0.0438363158165893,0.2408620932557482,0.31377884425076946,0.8530888972047498,0.679904071708955,0.043836315816589325,-2.7755575615628914e-17,-0.618231543651437,-0.5033763409749502,-0.06900571026995113,-0.16755235797953497,-1.3581659528758734,-1.3877787807814457e-16,7.629158528743574e-05,0.0006155488918082597,0.1092096338293002,0.7277606665340162,0.0489632309804584,1.1142768247003636
6.4,2.8600000000000003,0.0443922329804665,0.2348317398037009,0.3410845234930134,0.8425211546621196,0.6578204449025079,0.04439223298046649,1.3877787807814457e-17,-0.6292432043153414,-0.4671379859988473,-0.07441918572346935,-0.1818926328747072,-1.352693008912365,2.7755575615628914e-16,0.0006464201122540203,0.004679467924226799,0.1316552460415761,0.7098418960531914,0.2368422574530327,1.0740796290009924
7.2,2.8600000000000003,0.0438341520180684,0.2205935934157932,0.35120411348378744,0.8260802693313372,0.684916881937676,0.043834152018068395,6.938893903907228e-18,-0.6564071046998696,-0.4544404060550915,-0.08297775070149316,-0.16436212910033893,-1.3581873905567932,5.551115123125783e-17,6.176214783470968e-05,0.00040969805601021037,0.1406987183843505,0.6824086113785345,0.5397550802947837,0.5919359520488577
8.0,2.8600000000000003,0.046005655253731,0.2258410747793691,0.3633075560105363,0.8216129314151248,0.6824433282887172,0.046005655253731,0.0,-0.6461970680455217,-0.43972556965846205,-0.08533273397013062,-0.16593340763283276,-1.337188779306947,1.1102230246251565e-16,7.070844134249299e-05,0.00041167963961497023,0.1520636193182569,0.6750478090685547,0.5891268740470006,0.5580450276519876
8.8,2.8600000000000003,0.042574218805132,0.2223372469819722,0.32136821487248435,0.819419803879186,0.7271518071017061,0.04257421880513203,-2.7755575615628914e-17,-0.6529877761507202,-0.4929970796203284,-0.08649354415207575,-0.1383749122439529,-1.3708533121670776,-3.3306690738754696e-16,6.944640200234886e-06,4.32746800238526e-06,0.115172233250979,0.6714488149894036,0.1526414316992487,0.7386124155499847
9.6,2.8600000000000003,0.0391067708255348,0.2103436369428326,0.3209732984685203,0.8174819185918153,0.7085581809088859,0.039106770825534855,-5.551115123125783e-17,-0.6770706211911424,-0.49353109472943196,-0.08752184446907471,-0.14962448329899328,-1.407748043688643,-6.106226635438361e-16,4.440892098500626e-14,4.4075854077618715e-13,0.1148568546515892,0.6682766872245554,0.1066533286499557,0.8851615243914643
10.4,2.8600000000000003,0.0406454635636465,0.2165968878056446,0.3337331239271595,0.81644485100263,0.6887057370732049,0.04064546356364657,-6.938893903907228e-17,-0.6643477878701882,-0.47660068628839386,-0.08807314554352459,-0.1619662992292037,-1.390987918931311,-6.661338147750939e-16,6.191760644591593e-06,3.667884586439074e-05,0.1253376268973251,0.6665821947287067,0.1910896609391989,0.917211259969276
11.2,2.8600000000000003,0.0408548878192203,0.2141961374641878,0.3452926237866013,0.815982577038872,0.6769618589526541,0.040854887819220385,-8.326672684688674e-17,-0.6691883649379355,-0.46181269904119887,-0.08831911425674945,-0.16943579942862294,-1.3887559776645078,-9.71445146547012e-16,3.444050712286817e-06,2.1297414456611374e-05,0.1353663151635882,0.6658275660309987,0.263616892757297,0.9184677804286436
12.0,2.8600000000000003,0.0397447073454158,0.2033633873147403,0.3554793714957137,0.8157985635648557,0.6739213209872018,0.039744707345415804,-6.938893903907228e-18,-0.6917272329198442,-0.4491855963562059,-0.08841706371174844,-0.1713908035472542,-1.400720696535053,-1.942890293094024e-16,1.0299359299026367e-06,6.770490722798894e-06,0.1446435501863265,0.6655272963144819,0.324701506182844,0.8771174535857978
12.8,2.8600000000000003,0.0372231445706971,0.2100711557195202,0.3023840820031647,0.8089906410594631,0.7243429065212762,0.03722314457069708,2.0816681711721685e-17,-0.6776335752562322,-0.519441074546968,-0.09205650256540655,-0.1400557885621978,-1.4291869409308042,3.3306690738754696e-16,3.864719610004522e-08,2.9663918680016693e-07,0.1006380909200492,0.6544658573218011,0.1142870052001219,0.7916633186634047
13.6,2.8600000000000003,0.0375173499586081,0.2082773251008593,0.2988704261474397,0.8080170737507324,0.7459104343516869,0.0375173499586082,-9.71445146547012e-17,-0.6813580085909113,-0.5245170571802344,-0.09257946229795534,-0.12731331757033318,-1.4257678456394354,-1.0824674490095276e-15,3.4221859999928553e-09,2.812789680001009e-08,0.0980848135726996,0.6528915914726965,0.1152775579450587,0.6820475245908052
14.4,2.8600000000000003,0.0362876424543927,0.1981620938639441,0.31143214686360643,0.8087619756651688,0.727032804484209,0.03628764245439273,-2.7755575615628914e-17,-0.7029794174600048,-0.5066365604098594,-0.09217927550186038,-0.13844599287541418,-1.440241246247139,-2.498001805406602e-16,6.079635927585527e-10,4.689861120318168e-09,0.1074074264709029,0.6540959332818271,0.1959995823623919,0.695873446239674
15.2,2.8600000000000003,0.0371163903043574,0.205104029139777,0.3226380950411735,0.8095044638321871,0.6928778027717115,0.03711639030435742,-2.0816681711721685e-17,-0.6880258081056236,-0.49128435520682556,-0.09178075208374896,-0.15934335162397964,-1.430434267020178,-1.3877787807814457e-16,4.007588018560483e-11,3.563619474008649e-10,0.1161901986479192,0.6552974769642368,0.2635129579283289,0.8194747314850082
16.0,2.8600000000000003,0.0378418010589715,0.2036891577435576,0.33285771202960807,0.8102368878375593,0.6888636217873307,0.03784180105897151,-6.938893903907228e-18,-0.6910320876295052,-0.47774137636259545,-0.09138798847948741,-0.16186674930820566,-1.4220282017797938,-1.1102230246251565e-16,7.546875399925155e-12,2.5685522274690478e-11,0.1245991237260836,0.6564838144126937,0.3217878591111364,0.785546744716231
16.8,2.8600000000000003,0.0366892642946298,0.1940657427146949,0.3422610674663284,0.8111872845614223,0.6809441442999569,0.036689264294629806,-6.938893903907228e-18,-0.7120511212991004,-0.46564249947785463,-0.0908788655650907,-0.16688851043256095,-1.4354609967746068,-1.1102230246251565e-16,3.0726768708837073e-12,2.0504108294430907e-11,0.1326858033760381,0.6580248106341339,0.3729068193667717,0.7837300268086972
17.6,2.8600000000000003,0.036019830933372,0.2011363173486186,0.31092929648788725,0.8077330497956574,0.7130527816091328,0.03601983093337201,-6.938893903907228e-18,-0.6965095057330672,-0.5073383557837621,-0.0927321468447678,-0.1468783216023044,-1.4434583299639017,-1.3877787807814457e-16,4.034350757563207e-12,3.332516858239867e-11,0.1070237670782771,0.652432679732194,0.2679119024066777,0.6988719916427447
18.4,2.8600000000000003,0.0360817095016701,0.1999781067668977,0.2934342948281214,0.8056874198342772,0.7631803861321128,0.03608170950167016,-6.245004513516506e-17,-0.6990175474898864,-0.5324891298103454,-0.09383341746456339,-0.1173727996038182,-1.442712894368614,-6.800116025829084e-16,4.034350757563207e-12,3.332516858239867e-11,0.0942160330487811,0.6491322184792149,0.20297833384972,0.5139240325215797
19.200000000000003,2.8600000000000003,0.0350283196491397,0.1907155475682234,0.3044694702587371,0.8065316994438597,0.7479421563376605,0.03502831964913974,-3.469446951953614e-17,-0.7196139008299743,-0.516456248393634,-0.09337855868667347,-0.12613198790390973,-1.4555806958141921,-5.828670879282072e-16,4.034350757563207e-12,3.332516858239867e-11,0.1021732919162485,0.6504933822078004,0.2685122027208125,0.5190615771644347
20.0,2.8600000000000003,5.409153402121938e-17,0.1978582751435992,0.3148270397844881,1e-15,0.8683664853567993,5.409153402121933e-17,4.930380657631324e-32,-0.7036457812632696,-0.5019279741373668,-15.0,-0.061296946509051445,-16.26687070190969,-1.4849232954361469e-15,4.034350757563207e-12,3.332516858239867e-11,0.110020904054865,0.0,0.3261537967964966,0.0
4.0,3.0500000000000003,0.0422230643660384,0.2594822797956052,0.26767767385469626,0.8473478058331867,0.7174112546980489,0.0422230643660384,0.0,-0.5858922950400162,-0.5723878504270297,-0.07193829079142593,-0.1442318144248727,-1.3744502506833445,0.0,1.5518755613896928e-07,9.179815676496617e-07,0.0771814943481594,0.717998304050316,0.0529284688818641,0.8900304978494885
4.8,3.0500000000000003,0.0339706001210463,0.2385972532567175,0.25767406620130606,0.8491925143692223,0.6506701915573847,0.033970600121046336,-3.469446951953614e-17,-0.6223345602562768,-0.5889292891418788,-0.07099384279439129,-0.1866390886690484,-1.4688967808615956,-3.0531133177191805e-16,3.5383874745775756e-06,1.0057323482470792e-05,0.0711178604801251,0.7211279264607218,0.3330127461264275,1.0289779214021215
5.6,3.0500000000000003,0.0438363094064972,0.2408620932557482,0.31377884425076946,0.8530873107481184,0.6799052366816508,0.04383630940649729,-9.020562075079397e-17,-0.618231543651437,-0.5033763409749502,-0.06900651791145683,-0.16755161384400027,-1.358166016381845,-6.938893903907228e-16,7.629781909912481e-05,0.0006155993118923675,0.1092096338293002,0.7277579597594567,0.0489632309804584,1.114269411568932
6.4,3.0500000000000003,0.0443922318503863,0.2348317398037009,0.3410845234930134,0.8425209811681281,0.6578205636165639,0.04439223185038633,-2.7755575615628914e-17,-0.6292432043153414,-0.4671379859988473,-0.07441927515444743,-0.18189255449943748,-1.352693019968074,-3.608224830031759e-16,0.0006464227663869337,0.004679486506901753,0.1316552460415761,0.7098416037085052,0.2368422574530327,1.0740787949167427
7.2,3.0500000000000003,0.0438341518075746,0.2205935934157932,0.35120411348378744,0.8260802562405593,0.6849168895024537,0.04383415180757468,-8.326672684688674e-17,-0.6564071046998696,-0.4544404060550915,-0.08297775758369681,-0.1643621243036384,-1.3581873926422972,-8.326672684688674e-16,6.176215496545012e-05,0.0004096980945553774,0.1406987183843505,0.682408589750468,0.5397550802947837,0.5919359049606092
8.0,3.0500000000000003,0.0460056552175101,0.2258410747793691,0.3633075560105363,0.821612930389645,0.6824433286031983,0.046005655217510114,-1.3877787807814457e-17,-0.6461970680455217,-0.43972556965846205,-0.08533273451218663,-0.1659334074327027,-1.3371887796488733,-1.942890293094024e-16,7.070844134027254e-05,0.0004116796387672039,0.1520636193182569,0.6750478073834597,0.5891268740470006,0.5580450256730829
8.8,3.0500000000000003,0.0425742188099879,0.2223372469819722,0.32136821487248435,0.8194198037636707,0.7271518072871516,0.04257421880998795,-4.85722573273506e-17,-0.6529877761507202,-0.4929970796203284,-0.0864935442132991,-0.13837491213319483,-1.370853312117543,-4.440892098500626e-16,6.9446400972061895e-06,4.327467152398512e-06,0.115172233250979,0.6714488148000927,0.1526414316992487,0.7386124145853323
9.6,3.0500000000000003,0.0391067708273877,0.2103436369428326,0.3209732984685203,0.8174819184712606,0.7085581810469483,0.0391067708273877,0.0,-0.6770706211911424,-0.49353109472943196,-0.08752184453312045,-0.14962448321437105,-1.4077480436680658,0.0,8.837375276016246e-14,8.3366646919103e-13,0.1148568546515892,0.6682766870274528,0.1066533286499557,0.885161523615255
10.4,3.0500000000000003,0.0406454635665541,0.2165968878056446,0.3337331239271595,0.8164448508950051,0.6887057372132578,0.04064546356655415,-4.85722573273506e-17,-0.6643477878701882,-0.47660068628839386,-0.0880731456007739,-0.16196629914088703,-1.3909879189002434,-4.163336342344337e-16,6.191760600127161e-06,3.6678845515503156e-05,0.1253376268973251,0.6665821945529671,0.1910896609391989,0.917211259111802
11.2,3.0500000000000003,0.0408548877706719,0.2141961374641878,0.3452926237866013,0.815982577061375,0.6769618581295417,0.04085488777067194,-4.163336342344337e-17,-0.6691883649379355,-0.46181269904119887,-0.08831911424477257,-0.1694357999566781,-1.3887559781805856,-5.273559366969494e-16,3.444050811901578e-06,2.1297415312288015e-05,0.1353663151635882,0.6658275660677229,0.263616892757297,0.918467785735001
12.0,3.0500000000000003,0.0397447074834625,0.2033633873147403,0.3554793714957137,0.8157985502510502,0.6739213343263305,0.03974470748346251,-6.938893903907228e-18,-0.6917272329198442,-0.4491855963562059,-0.08841707079942004,-0.17139079495113213,-1.4007206950266025,-1.942890293094024e-16,1.0299354111995007e-06,6.7704869309015425e-06,0.1446435501863265,0.6655272745917153,0.324701506182844,0.8771173664232618
12.8,3.0500000000000003,0.0372231425562619,0.2100711557195202,0.3023840820031647,0.8089906392691769,0.7243428689243846,0.03722314255626193,-3.469446951953614e-17,-0.6776335752562322,-0.519441074546968,-0.09205650352649479,-0.14005581110417736,-1.4291869644338728,-4.440892098500626e-16,3.8647211600233156e-08,2.966392275999957e-07,0.1006380909200492,0.6544658544251516,0.1142870052001219,0.7916635165194551
13.6,3.0500000000000003,0.0375173487412518,0.2082773251008593,0.2988704261474397,0.8080172847849839,0.7459102153350551,0.03751734874125189,-9.020562075079397e-17,-0.6813580085909113,-0.5245170571802344,-0.09257934887089801,-0.12731344508930093,-1.4257678597313457,-9.43689570931383e-16,3.4221879000029525e-09,2.812790879998684e-08,0.0980848135726996,0.6528919325112977,0.1152775579450587,0.6820485800640658
14.4,3.0500000000000003,0.0362876178611162,0.1981620938639441,0.31143214686360643,0.8087628273980434,0.7270315460912448,0.03628761786111623,-2.7755575615628914e-17,-0.7029794174600048,-0.5066365604098594,-0.09217881813281506,-0.1384467445795877,-1.4402415405822673,-3.3306690738754696e-16,6.079655774922734e-10,4.689855108620409e-09,0.1074074264709029,0.6540973109808773,0.1959995823623919,0.6958799953963969
15.2,3.0500000000000003,0.0371164799100103,0.205104029139777,0.3226380950411735,0.8095070510918679,0.6928772609964309,0.037116479910010367,-6.938893903907228e-17,-0.6880258081056236,-0.49128435520682556,-0.09177936403605161,-0.15934369120782235,-1.430433218556324,-8.326672684688674e-16,4.007373472060614e-11,3.5636362776684854e-10,0.1161901986479192,0.6553016657674521,0.2635129579283289,0.8194779889499156
16.0,3.0500000000000003,0.0378415295702462,0.2036891577435576,0.33285771202960807,0.8102525241826468,0.6888453859948238,0.03784152957024625,-4.85722573273506e-17,-0.6910320876295052,-0.47774137636259545,-0.0913796073344599,-0.16187824622666175,-1.4220313175532229,-5.828670879282072e-16,7.556580474735899e-12,2.57598738804529e-11,0.1245991237260836,0.6565091529443506,0.3217878591111364,0.7856583210612964
16.8,3.0500000000000003,0.0367269304951515,0.1940657427146949,0.3422610674663284,0.8111089485875242,0.6817090524736354,0.0367269304951515,0.0,-0.7120511212991004,-0.46564249947785463,-0.09092080720377509,-0.16640093892915947,-1.4350153669098895,1.1102230246251565e-16,2.9692168012825216e-12,1.9472748825260618e-11,0.1326858033760381,0.657897726478759,0.3729068193667717,0.7788930551818256
17.6,3.0500000000000003,0.0360323152483471,0.2011363173486186,0.31092929648788725,0.8076995959683948,0.7133294664871955,0.036032315248347144,-4.163336342344337e-17,-0.6965095057330672,-0.5073383557837621,-0.09275013436361468,-0.1467098356057404,-1.443307831486185,-4.996003610813204e-16,4.034350757563207e-12,3.332516858239867e-11,0.1070237670782771,0.6523786373275082,0.2679119024066777,0.697346542744771
18.4,3.0500000000000003,0.0360817095016701,0.1999781067668977,0.2934342948281214,0.8056874198342772,0.7631803861321128,0.03608170950167016,-6.245004513516506e-17,-0.6990175474898864,-0.5324891298103454,-0.09383341746456339,-0.1173727996038182,-1.442712894368614,-6.800116025829084e-16,4.034350757563207e-12,3.332516858239867e-11,0.0942160330487811,0.6491322184792149,0.20297833384972,0.5139240325215797
19.200000000000003,3.0500000000000003,0.0350283196491397,0.1907155475682234,0.3044694702587371,0.8065316994438597,0.7479421563376605,0.03502831964913974,-3.469446951953614e-17,-0.7196139008299743,-0.516456248393634,-0.09337855868667347,-0.12613198790390973,-1.4555806958141921,-5.828670879282072e-16,4.034350757563207e-12,3.332516858239867e-11,0.1021732919162485,0.6504933822078004,0.2685122027208125,0.5190615771644347
20.0,3.0500000000000003,5.409153402121938e-17,0.1978582751435992,0.3148270397844881,1e-15,0.8683664853567993,5.409153402121933e-17,4.930380657631324e-32,-0.7036457812632696,-0.5019279741373668,-15.0,-0.061296946509051445,-16.26687070190969,-1.4849232954361469e-15,4.034350757563207e-12,3.332516858239867e-11,0.110020904054865,0.0,0.3261537967964966,0.0
4.0,3.24,0.042223480891759,0.2594822797956052,0.26767767385469626,0.8474684899608701,0.7173161676013502,0.042223480891759056,-5.551115123125783e-17,-0.5858922950400162,-0.5723878504270297,-0.07187644048832835,-0.14428938048350526,-1.3744459664388802,-7.216449660063518e-16,1.584673396948233e-07,9.365018716067652e-07,0.0771814943481594,0.7182028414765574,0.0529284688818641,0.8905456474605103
4.8,3.24,0.0339707194196628,0.2385972532567175,0.25767406620130606,0.8491868349320003,0.6506768283491663,0.03397071941966283,-2.7755575615628914e-17,-0.6223345602562768,-0.5889292891418788,-0.0709967473848726,-0.18663465891740766,-1.4688952557004362,-3.885780586188048e-16,3.544233321051138e-06,1.0073919609610016e-05,0.0711178604801251,0.7211182806218284,0.3330127461264275,1.028929737850407
5.6,3.24,0.0438363029963159,0.2408620932557482,0.31377884425076946,0.8530857242454072,0.6799064016940203,0.043836302996315975,-7.632783294297951e-17,-0.618231543651437,-0.5033763409749502,-0.06900732557792309,-0.16755086968439886,-1.3581660798887099,-7.216449660063518e-16,7.630405270475649e-05,0.0006156497303280162,0.1092096338293002,0.7277552529113109,0.0489632309804584,1.1142619982231503
6.4,3.24,0.0443922307203365,0.2348317398037009,0.3410845234930134,0.8425208076747718,0.6578206823306232,0.044392230720336566,-6.938893903907228e-17,-0.6292432043153414,-0.4671379859988473,-0.07441936458511651,-0.18189247612417975,-1.3526930310234857,-7.216449660063518e-16,0.0006464254205127418,0.004679505089356439,0.1316552460415761,0.7098413113649498,0.2368422574530327,1.0740779608329225
7.2,3.24,0.0438341515970805,0.2205935934157932,0.35120411348378744,0.8260802431497754,0.6849168970672304,0.04383415159708056,-6.245004513516506e-17,-0.6564071046998696,-0.4544404060550915,-0.08297776446590374,-0.1643621195069385,-1.358187394727804,-6.661338147750939e-16,6.176216209752283e-05,0.00040969813309787995,0.1406987183843505,0.6824085681223919,0.5397550802947837,0.5919358578723675
8.0,3.24,0.0460056551812924,0.2258410747793691,0.3633075560105363,0.8216129293654262,0.6824433289166789,0.0460056551812924,0.0,-0.6461970680455217,-0.43972556965846205,-0.0853327350535761,-0.1659334072332094,-1.3371887799907691,8.326672684688674e-17,7.070844134249299e-05,0.0004116796379483034,0.1520636193182569,0.6750478057004369,0.5891268740470006,0.5580450237004745
8.8,3.24,0.0425742188148324,0.2223372469819722,0.32136821487248435,0.8194198036466445,0.7271518074737421,0.042574218814832414,-1.3877787807814457e-17,-0.6529877761507202,-0.4929970796203284,-0.08649354427532333,-0.13837491202175284,-1.370853312068125,-1.942890293094024e-16,6.9446399937334036e-06,4.3274663006354075e-06,0.115172233250979,0.6714488146083053,0.1526414316992487,0.7386124136147232
9.6,3.24,0.0391067708280358,0.2103436369428326,0.3209732984685203,0.8174819185038371,0.7085581810304562,0.039106770828035854,-5.551115123125783e-17,-0.6770706211911424,-0.49353109472943196,-0.08752184451581389,-0.14962448322447952,-1.4077480436608685,-7.216449660063518e-16,8.770761894538737e-14,8.323342015614799e-13,0.1148568546515892,0.6682766870807142,0.1066533286499557,0.8851615237079763
10.4,3.24,0.0406454635691207,0.2165968878056446,0.3337331239271595,0.8164448508000027,0.6887057373368847,0.04064546356912071,-6.938893903907228e-18,-0.6643477878701882,-0.47660068628839386,-0.08807314565130885,-0.16196629906292853,-1.3909879188728194,1.1102230246251565e-16,6.191760561213844e-06,3.6678845209359157e-05,0.1253376268973251,0.6665821943978387,0.1910896609391989,0.9172112583548964
11.2,3.24,0.0408548877818728,0.2141961374641878,0.3452926237866013,0.8159825735787936,0.6769618612043867,0.040854887781872885,-8.326672684688674e-17,-0.6691883649379355,-0.46181269904119887,-0.08831911609832428,-0.1694357979840585,-1.388755978061518,-7.771561172376096e-16,3.44405036140083e-06,2.129741214479397e-05,0.1353663151635882,0.6658275603842712,0.263616892757297,0.9184677659124012
12.0,3.24,0.0397447073594672,0.2033633873147403,0.3554793714957137,0.8157985695979579,0.6739213162415882,0.03974470735946721,-6.938893903907228e-18,-0.6917272329198442,-0.4491855963562059,-0.08841706049999604,-0.17139080660546546,-1.4007206963815118,-1.6653345369377348e-16,1.029936111701657e-06,6.770491998403516e-06,0.1446435501863265,0.6655273061580742,0.324701506182844,0.8771174845952986
12.8,3.24,0.0372231469396952,0.2100711557195202,0.3023840820031647,0.8089906009688057,0.7243429885165643,0.03722314693969519,1.3877787807814457e-17,-0.6776335752562322,-0.519441074546968,-0.09205652408747468,-0.14005573940026245,-1.4291869132909372,1.6653345369377348e-16,3.8647187899573665e-08,2.966392279001029e-07,0.1006380909200492,0.6544657924558694,0.1142870052001219,0.7916628871580557
13.6,3.24,0.0375173476666834,0.2082773251008593,0.2988704261474397,0.8080174710674759,0.7459100220066474,0.03751734766668342,-2.0816681711721685e-17,-0.6813580085909113,-0.5245170571802344,-0.09257924874748413,-0.12731355765173782,-1.425767872170368,-1.942890293094024e-16,3.4221898000130497e-09,2.812792180000457e-08,0.0980848135726996,0.6528922335502793,0.1152775579450587,0.6820495117427807
14.4,3.24,0.0362877989972872,0.1981620938639441,0.31143214686360643,0.808762853811893,0.7270351514553071,0.03628779899728719,6.938893903907228e-18,-0.7029794174600048,-0.5066365604098594,-0.09217880394894244,-0.13844459090985556,-1.4402393727286622,0.0,6.079484436013961e-10,4.6898593931705545e-09,0.1074074264709029,0.6540973537059573,0.1959995823623919,0.6958612317982025
15.2,3.24,0.0371163932052477,0.205104029139777,0.3226380950411735,0.8094961468609972,0.6928849757296197,0.03711639320524769,6.938893903907228e-18,-0.6880258081056236,-0.49128435520682556,-0.09178521411380637,-0.15933885565095046,-1.430434233077206,5.551115123125783e-17,4.009249276666659e-11,3.5649640736925225e-10,0.1161901986479192,0.6552840117828012,0.2635129579283289,0.8194316042526251
16.0,3.24,0.0378412903832029,0.2036891577435576,0.33285771202960807,0.8102663179182363,0.6888293053445773,0.037841290383202976,-7.632783294297951e-17,-0.6910320876295052,-0.47774137636259545,-0.09137221396994494,-0.16188838466893943,-1.422034062630986,-9.71445146547012e-16,7.565142760646295e-12,2.5825466431374905e-11,0.1245991237260836,0.6565315059527764,0.3217878591111364,0.7857567184443418
16.8,3.24,0.0367272259066131,0.1940657427146949,0.3422610674663284,0.8107494385165076,0.6820168279826567,0.03672722590661318,-8.326672684688674e-17,-0.7120511212991004,-0.46564249947785463,-0.0911133434249765,-0.16620490949330602,-1.4350118736952384,-8.326672684688674e-16,2.9294368637911295e-12,1.917108719026944e-11,0.1326858033760381,0.6573146520548323,0.3729068193667717,0.776951396729753
17.6,3.24,0.0361969336619947,0.2011363173486186,0.31092929648788725,0.8055925106536013,0.7184626954744153,0.03619693366199474,-3.469446951953614e-17,-0.6965095057330672,-0.5073383557837621,-0.09388457993821833,-0.14359577668801288,-1.441328218143061,-3.608224830031759e-16,4.034350757563207e-12,3.332516858239867e-11,0.1070237670782771,0.6489792932211726,0.2679119024066777,0.6693643435866846
18.4,3.24,0.0360817095016701,0.1999781067668977,0.2934342948281214,0.8056874198342772,0.7631803861321128,0.03608170950167016,-6.245004513516506e-17,-0.6990175474898864,-0.5324891298103454,-0.09383341746456339,-0.1173727996038182,-1.442712894368614,-6.800116025829084e-16,4.034350757563207e-12,3.332516858239867e-11,0.0942160330487811,0.6491322184792149,0.20297833384972,0.5139240325215797
