mode,family,layer,D,eta,mu_cf,base_mu,delta_mu_cf,delta_log_mu_cf,acceptance_mismatch_cf
release_fullsumanchor,current,1,4.8,2.0,0.971443515060823,3.4396534987011966,-2.4682099836403735,-1.264342893030969,0.0
release_fullsumanchor,width_anchor,1,4.8,2.0,0.5764150864351582,3.4396534987011966,-2.8632384122660386,-1.7862979808379085,0.0
release_fullsumanchor,partial_anchor,1,4.8,2.0,5.796914695683336,3.4396534987011966,2.3572611969821393,0.5219550878069393,0.0
tailm2_detlin,current,1,4.8,2.0,3.665248860776578,3.4396534987011966,0.22559536207538144,0.06352549582855847,0.0
tailm2_detlin,width_anchor,1,4.8,2.0,0.5764150864351582,3.4396534987011966,-2.8632384122660386,-1.7862979808379085,0.0
tailm2_detlin,partial_anchor,1,4.8,2.0,21.871714263327032,3.4396534987011966,18.432060764625835,1.849823476666467,0.0
release_tuned,current,2,4.8,2.0,13.779005411373829,13.855641930084023,-0.07663651871019361,-0.0055464225199620696,0.0
release_tuned,width_anchor,2,4.8,2.0,13.843130479062097,13.855641930084023,-0.012511451021925524,-0.0009033939618709312,0.0
release_tuned,partial_anchor,2,4.8,2.0,13.791458906022026,13.855641930084023,-0.06418302406199672,-0.004643028558090917,0.0
release_fullsumanchor,current,2,4.8,2.0,21.141139569787182,13.855641930084026,7.285497639703156,0.42252837558699724,0.0
release_fullsumanchor,width_anchor,2,4.8,2.0,12.544292697958499,13.855641930084026,-1.3113492321255276,-0.09942671221994226,0.0
release_fullsumanchor,partial_anchor,2,4.8,2.0,23.351181842286994,13.855641930084026,9.495539912202968,0.5219550878069393,0.0
tailm2_detlin,current,2,4.8,2.0,79.76535590834587,13.855641930084026,65.90971397826183,1.7503967644465248,0.0
tailm2_detlin,width_anchor,2,4.8,2.0,12.544292697958499,13.855641930084026,-1.3113492321255276,-0.09942671221994226,0.0
tailm2_detlin,partial_anchor,2,4.8,2.0,88.1038282909021,13.855641930084026,74.24818636081807,1.849823476666467,0.0
release_tuned,current,3,4.8,2.0,15.666201007711937,15.665194816734438,0.0010061909774989886,6.422892765337806e-05,0.0
release_tuned,width_anchor,3,4.8,2.0,15.739108751779467,15.665194816734438,0.07391393504502908,0.00470725748574469,0.0
release_tuned,partial_anchor,3,4.8,2.0,15.592629461702039,15.665194816734438,-0.07256535503239903,-0.004643028558090917,0.0
release_fullsumanchor,current,3,4.8,2.0,15.530489010574655,15.665194816734436,-0.134705806159781,-0.008636235971126381,0.0
release_fullsumanchor,width_anchor,3,4.8,2.0,9.21516076500873,15.665194816734436,-6.450034051725707,-0.5305913237780658,0.0
release_fullsumanchor,partial_anchor,3,4.8,2.0,26.40085638805182,15.665194816734436,10.735661571317385,0.5219550878069394,0.0
tailm2_detlin,current,3,4.8,2.0,58.59641478974504,15.665194816734436,42.931219973010606,1.3192321528884012,0.0
tailm2_detlin,width_anchor,3,4.8,2.0,9.21516076500873,15.665194816734436,-6.450034051725707,-0.5305913237780658,0.0
tailm2_detlin,partial_anchor,3,4.8,2.0,99.61022673950774,15.665194816734436,83.9450319227733,1.849823476666467,0.0
release_tuned,current,1,4.8,4.0,3.242972657406529,3.518247972780893,-0.27527531537436367,-0.08147273466908556,0.0
release_tuned,width_anchor,1,4.8,4.0,3.258063098784178,3.518247972780893,-0.26018487399671475,-0.07683025336401124,0.0
release_tuned,partial_anchor,1,4.8,4.0,3.501952427490473,3.518247972780893,-0.016295545290419877,-0.004642481305074412,0.0
release_fullsumanchor,current,1,4.8,4.0,0.993568489076341,3.5182479727808937,-2.5246794837045528,-1.264415412891782,0.0
release_fullsumanchor,width_anchor,1,4.8,4.0,0.5895859016312474,3.5182479727808937,-2.9286620711496463,-1.7862979808379083,0.0
release_fullsumanchor,partial_anchor,1,4.8,4.0,5.928941504266373,3.5182479727808937,2.410693531485479,0.5218825679461264,0.0
tailm2_detlin,current,1,4.8,4.0,3.70813962130928,3.5182479727808933,0.1898916485283868,0.05256717037609922,0.0
tailm2_detlin,width_anchor,1,4.8,4.0,0.5895859016312472,3.5182479727808933,-2.9286620711496463,-1.7862979808379083,0.0
tailm2_detlin,partial_anchor,1,4.8,4.0,22.127657173219728,3.5182479727808933,18.609409200438833,1.8388651512140077,0.0
release_tuned,current,2,4.8,4.0,13.907840012695718,13.985185434428539,-0.07734542173282044,-0.005545875266946351,0.0
release_tuned,width_anchor,2,4.8,4.0,13.972557007432624,13.985185434428539,-0.012628426995915376,-0.0009033939618720424,0.0
release_tuned,partial_anchor,2,4.8,4.0,13.920409948332965,13.985185434428539,-0.0647754860955736,-0.004642481305074412,0.0
release_fullsumanchor,current,2,4.8,4.0,21.337251498405525,13.985185434428539,7.352066063976986,0.42245585572618355,0.0
release_fullsumanchor,width_anchor,2,4.8,4.0,12.661575725610103,13.985185434428539,-1.3236097088184362,-0.09942671221994262,0.0
release_fullsumanchor,partial_anchor,2,4.8,4.0,23.56779482530487,13.985185434428539,9.58260939087633,0.5218825679461263,0.0
tailm2_detlin,current,2,4.8,4.0,79.63367252581922,13.985185434428539,65.64848709139068,1.7394384389940645,0.0
tailm2_detlin,width_anchor,2,4.8,4.0,12.6615757256101,13.985185434428539,-1.3236097088184398,-0.09942671221994287,0.0
tailm2_detlin,partial_anchor,2,4.8,4.0,87.95837905431598,13.985185434428539,73.97319361988744,1.8388651512140073,0.0
release_tuned,current,3,4.8,4.0,15.664446557568054,15.663431907410686,0.0010146501573675692,6.477618066968798e-05,0.0
release_tuned,width_anchor,3,4.8,4.0,15.7373375244254,15.663431907410686,0.07390561701471299,0.004707257485744028,0.0
release_tuned,partial_anchor,3,4.8,4.0,15.590883250799404,15.663431907410686,-0.07254865661128207,-0.004642481305074412,0.0
release_fullsumanchor,current,3,4.8,4.0,15.527615159275769,15.663431907410683,-0.13581674813491418,-0.008708755831939974,0.0
release_fullsumanchor,width_anchor,3,4.8,4.0,9.214123721229663,15.663431907410683,-6.449308186181019,-0.5305913237780661,0.0
release_fullsumanchor,partial_anchor,3,4.8,4.0,26.395971021250382,15.663431907410683,10.7325391138397,0.5218825679461263,0.0
tailm2_detlin,current,3,4.8,4.0,57.9512792822972,15.663431907410684,42.28784737488652,1.3082738274359411,0.0
tailm2_detlin,width_anchor,3,4.8,4.0,9.214123721229662,15.663431907410684,-6.449308186181023,-0.5305913237780662,0.0
tailm2_detlin,partial_anchor,3,4.8,4.0,98.51353687537237,15.663431907410684,82.85010496796168,1.8388651512140073,0.0
release_tuned,current,1,5.6,0.2,13.073713703390576,13.310527686370461,-0.23681398297988565,-0.01795165069342701,0.0
release_tuned,width_anchor,1,5.6,0.2,13.329280955439598,13.310527686370461,0.01875326906913699,0.0014079134290374531,0.0
release_tuned,partial_anchor,1,5.6,0.2,13.055319997711162,13.310527686370461,-0.2552076886592989,-0.019359564122464607,0.0
release_fullsumanchor,current,1,5.6,0.2,5.432252106237351,13.310527686370461,-7.87827558013311,-0.8962014769894932,0.0
release_fullsumanchor,width_anchor,1,5.6,0.2,28.95799169524988,13.310527686370461,15.64746400887942,0.7772909400939697,0.0
release_fullsumanchor,partial_anchor,1,5.6,0.2,2.4969322051182594,13.310527686370461,-10.813595481252202,-1.6734924170834626,0.0
tailm2_detlin,current,1,5.6,0.2,32.950357789968486,13.310527686370465,19.639830103598023,0.9064468419830218,0.0
tailm2_detlin,width_anchor,1,5.6,0.2,28.957991695249877,13.310527686370465,15.647464008879412,0.7772909400939693,0.0
tailm2_detlin,partial_anchor,1,5.6,0.2,15.145616942459846,13.310527686370465,1.8350892560893808,0.12915590188905224,0.0
release_tuned,current,2,5.6,0.2,56.95775766959348,57.97139610037368,-1.0136384307802047,-0.017639818641451414,0.0
release_tuned,width_anchor,2,5.6,0.2,58.071177921921404,57.97139610037368,0.09978182154772242,0.0017197454810131021,0.0
release_tuned,partial_anchor,2,5.6,0.2,56.85988900195276,57.97139610037368,-1.1115070984209225,-0.019359564122464493,0.0
release_fullsumanchor,current,2,5.6,0.2,8.775431073169464,57.97139610037369,-49.195965027204224,-1.887993824921702,0.0
release_fullsumanchor,width_anchor,2,5.6,0.2,46.779651453822986,57.97139610037369,-11.191744646550703,-0.21450140783823934,0.0
release_fullsumanchor,partial_anchor,2,5.6,0.2,10.874899125668021,57.97139610037369,-47.096496974705666,-1.6734924170834629,0.0
tailm2_detlin,current,2,5.6,0.2,53.22904533280638,57.971396100373674,-4.742350767567295,-0.08534550594918676,0.0
tailm2_detlin,width_anchor,2,5.6,0.2,46.77965145382298,57.971396100373674,-11.191744646550696,-0.2145014078382392,0.0
tailm2_detlin,partial_anchor,2,5.6,0.2,65.96376790192367,57.971396100373674,7.99237180155,0.12915590188905263,0.0
release_tuned,current,3,5.6,0.2,14.725281643769184,14.703193979385336,0.02208766438384835,0.0015011085734953824,0.0
release_tuned,width_anchor,3,5.6,0.2,15.013134036037039,14.703193979385336,0.309940056651703,0.020860672695959932,0.0
release_tuned,partial_anchor,3,5.6,0.2,14.421284182884143,14.703193979385336,-0.28190979650119274,-0.019359564122464267,0.0
release_fullsumanchor,current,3,5.6,0.2,15.660899320086797,14.703193979385338,0.9577053407014589,0.06310236906836074,0.0
release_fullsumanchor,width_anchor,3,5.6,0.2,83.48437877735765,14.703193979385338,68.78118479797232,1.7365947861518234,0.0
release_fullsumanchor,partial_anchor,3,5.6,0.2,2.758183554422183,14.703193979385338,-11.945010424963154,-1.6734924170834624,0.0
tailm2_detlin,current,3,5.6,0.2,94.99416187202029,14.703193979385336,80.29096789263495,1.865750688040876,0.0
tailm2_detlin,width_anchor,3,5.6,0.2,83.48437877735765,14.703193979385336,68.78118479797232,1.7365947861518236,0.0
tailm2_detlin,partial_anchor,3,5.6,0.2,16.730286664027474,14.703193979385336,2.027092684642138,0.12915590188905263,0.0
release_tuned,current,1,5.6,0.6,13.07806001829074,13.314950290153941,-0.2368902718632011,-0.017951467502473176,0.0
release_tuned,width_anchor,1,5.6,0.6,13.33370979025168,13.314950290153941,0.018759500097738524,0.0014079134290372315,0.0
release_tuned,partial_anchor,1,5.6,0.6,13.059660197681872,13.314950290153941,-0.2552900924720696,-0.019359380931510434,0.0
release_fullsumanchor,current,1,5.6,0.6,5.43410011109702,13.314950290153943,-7.880850179056923,-0.8961935519578557,0.0
release_fullsumanchor,width_anchor,1,5.6,0.6,28.967613381681172,13.314950290153943,15.652663091527229,0.777290940093969,0.0
release_fullsumanchor,partial_anchor,1,5.6,0.6,2.4977816397098596,13.314950290153943,-10.817168650444083,-1.6734844920518246,0.0
tailm2_detlin,current,1,5.6,0.6,32.97134869277398,13.314950290153945,19.656398402620034,0.9067514770257761,0.0
tailm2_detlin,width_anchor,1,5.6,0.6,28.967613381681172,13.314950290153945,15.652663091527227,0.777290940093969,0.0
tailm2_detlin,partial_anchor,1,5.6,0.6,15.155265401368707,13.314950290153945,1.8403151112147622,0.1294605369318073,0.0
release_tuned,current,2,5.6,0.6,56.96396756087169,57.977705883866435,-1.0137383229947474,-0.017639635450497362,0.0
release_tuned,width_anchor,2,5.6,0.6,58.07749856597182,57.977705883866435,0.09979268210538805,0.0017197454810131021,0.0
release_tuned,partial_anchor,2,5.6,0.6,56.8660882229762,57.977705883866435,-1.1116176608902322,-0.019359380931510323,0.0
release_fullsumanchor,current,2,5.6,0.6,8.776455771255746,57.97770588386645,-49.2012501126107,-1.8879858998900645,0.0
release_fullsumanchor,width_anchor,2,5.6,0.6,46.784743093707384,57.97770588386645,-11.192962790159065,-0.2145014078382399,0.0
release_fullsumanchor,partial_anchor,2,5.6,0.6,10.87616897648557,57.97770588386645,-47.101536907380876,-1.673484492051825,0.0
tailm2_detlin,current,2,5.6,0.6,53.2510586122353,57.97770588386644,-4.726647271631144,-0.08504087090643238,0.0
tailm2_detlin,width_anchor,2,5.6,0.6,46.784743093707384,57.97770588386644,-11.192962790159058,-0.21450140783823976,0.0
tailm2_detlin,partial_anchor,2,5.6,0.6,65.99104772341835,57.97770588386644,8.013341839551906,0.1294605369318073,0.0
release_tuned,current,3,5.6,0.6,14.725141689325133,14.703051541404228,0.022090147920904357,0.0015012917644483847,0.0
release_tuned,width_anchor,3,5.6,0.6,15.012988595494974,14.703051541404228,0.3099370540907458,0.020860672695958846,0.0
release_tuned,partial_anchor,3,5.6,0.6,14.421147117742775,14.703051541404228,-0.2819044236614534,-0.019359380931510774,0.0
release_fullsumanchor,current,3,5.6,0.6,15.6608717166958,14.703051541404223,0.9578201752915767,0.06311029409999816,0.0
release_fullsumanchor,width_anchor,3,5.6,0.6,83.48357001795578,14.703051541404223,68.78051847655156,1.736594786151823,0.0
release_fullsumanchor,partial_anchor,3,5.6,0.6,2.758178692937697,14.703051541404223,-11.944872848466526,-1.6734844920518246,0.0
tailm2_detlin,current,3,5.6,0.6,95.0221842894495,14.703051541404227,80.31913274804528,1.86605532308363,0.0
tailm2_detlin,width_anchor,3,5.6,0.6,83.48357001795578,14.703051541404227,68.78051847655156,1.7365947861518227,0.0
tailm2_detlin,partial_anchor,3,5.6,0.6,16.73522194707405,14.703051541404227,2.032170405669822,0.12946053693180712,0.0
release_tuned,current,1,5.6,1.0,13.082407328800127,13.319373905863529,-0.23696657706340218,-0.017951284304300458,0.0
release_tuned,width_anchor,1,5.6,1.0,13.338139638415578,13.319373905863529,0.018765732552049386,0.0014079134290372315,0.0
release_tuned,partial_anchor,1,5.6,1.0,13.064001391861055,13.319373905863529,-0.25537251400247385,-0.019359197733337576,0.0
release_fullsumanchor,current,1,5.6,1.0,5.435948559860968,13.319373905863527,-7.883425346002559,-0.8961856265649936,0.0
release_fullsumanchor,width_anchor,1,5.6,1.0,28.977237269629097,13.319373905863527,15.65786336376557,0.7772909400939698,0.0
release_fullsumanchor,partial_anchor,1,5.6,1.0,2.4986312783418554,13.319373905863527,-10.820742627521671,-1.6734765666589633,0.0
tailm2_detlin,current,1,5.6,1.0,32.99234907898532,13.319373905863525,19.672975173121795,0.9070560285514488,0.0
tailm2_detlin,width_anchor,1,5.6,1.0,28.977237269629093,13.319373905863525,15.657863363765568,0.7772909400939698,0.0
tailm2_detlin,partial_anchor,1,5.6,1.0,15.164918219320722,13.319373905863525,1.8455443134571965,0.1297650884574792,0.0
release_tuned,current,2,5.6,1.0,56.97017718248813,57.984015390166256,-1.013838207678127,-0.017639452252325105,0.0
release_tuned,width_anchor,2,5.6,1.0,58.08381893235217,57.984015390166256,0.09980354218591714,0.0017197454810126587,0.0
release_tuned,partial_anchor,2,5.6,1.0,56.872287174801244,57.984015390166256,-1.1117282153650123,-0.01935919773333769,0.0
release_fullsumanchor,current,2,5.6,1.0,8.777480446242299,57.98401539016625,-49.20653494392395,-1.8879779744972032,0.0
release_fullsumanchor,width_anchor,2,5.6,1.0,46.78983450991271,57.98401539016625,-11.19418088025354,-0.21450140783823976,0.0
release_fullsumanchor,partial_anchor,2,5.6,1.0,10.877438798676923,57.98401539016625,-47.10657659148933,-1.6734765666589633,0.0
tailm2_detlin,current,2,5.6,1.0,53.273075660561524,57.98401539016624,-4.710939729604718,-0.08473631938076065,0.0
tailm2_detlin,width_anchor,2,5.6,1.0,46.789834509912694,57.98401539016624,-11.194180880253548,-0.2145014078382399,0.0
tailm2_detlin,partial_anchor,2,5.6,1.0,66.01833221549589,57.98401539016624,8.034316825329647,0.1297650884574794,0.0
release_tuned,current,3,5.6,1.0,14.725001729489795,14.702909097985458,0.02209263150433749,0.0015014749626215621,0.0
release_tuned,width_anchor,3,5.6,1.0,15.012843149400647,14.702909097985458,0.3099340514151887,0.02086067269595928,0.0
release_tuned,partial_anchor,3,5.6,1.0,14.421010047321406,14.702909097985458,-0.28189905066405174,-0.01935919773333803,0.0
release_fullsumanchor,current,3,5.6,1.0,15.66084411174882,14.702909097985456,0.9579350137633647,0.06311821949285974,0.0
release_fullsumanchor,width_anchor,3,5.6,1.0,83.48276122767912,14.702909097985456,68.77985212969367,1.7365947861518232,0.0
release_fullsumanchor,partial_anchor,3,5.6,1.0,2.7581738311791715,14.702909097985456,-11.944735266806285,-1.6734765666589633,0.0
tailm2_detlin,current,3,5.6,1.0,95.05020699084834,14.70290909798545,80.34729789286288,1.8663598746093024,0.0
tailm2_detlin,width_anchor,3,5.6,1.0,83.48276122767909,14.70290909798545,68.77985212969364,1.7365947861518232,0.0
tailm2_detlin,partial_anchor,3,5.6,1.0,16.740157280133086,14.70290909798545,2.0372481821476356,0.1297650884574792,0.0
release_tuned,current,1,5.6,2.0,13.093279961076371,13.330437372526672,-0.23715741145030123,-0.017950826277320073,0.0
release_tuned,width_anchor,1,5.6,2.0,13.349218692452263,13.330437372526672,0.018781319925590623,0.0014079134290367879,0.0
release_tuned,partial_anchor,1,5.6,2.0,13.074858727183237,13.330437372526672,-0.25557864534343544,-0.019358739706356556,0.0
release_fullsumanchor,current,1,5.6,2.0,5.440571624010282,13.330437372526674,-7.889865748516392,-0.8961658115040123,0.0
release_fullsumanchor,width_anchor,1,5.6,2.0,29.001306621596243,13.330437372526674,15.670869249069568,0.7772909400939688,0.0
release_fullsumanchor,partial_anchor,1,5.6,2.0,2.500756267671328,13.330437372526674,-10.829681104855347,-1.6734567515979812,0.0
tailm2_detlin,current,1,5.6,2.0,33.04489154453889,13.330437372526674,19.714454172012218,0.9078170420688036,0.0
tailm2_detlin,width_anchor,1,5.6,2.0,29.001306621596243,13.330437372526674,15.670869249069568,0.7772909400939688,0.0
tailm2_detlin,partial_anchor,1,5.6,2.0,15.18906933966848,13.330437372526674,1.8586319671418057,0.13052610197483494,0.0
release_tuned,current,2,5.6,2.0,56.98570005502502,57.999787941433695,-1.0140878864086744,-0.01763899422534395,0.0
release_tuned,width_anchor,2,5.6,2.0,58.09961863173063,57.999787941433695,0.09983069029693326,0.0017197454810128805,0.0
release_tuned,partial_anchor,2,5.6,2.0,56.88778337488971,57.999787941433695,-1.1120045665439875,-0.019358739706356782,0.0
release_fullsumanchor,current,2,5.6,2.0,8.780042032369067,57.999787941433695,-49.21974590906463,-1.887958159436221,0.0
release_fullsumanchor,width_anchor,2,5.6,2.0,46.80256207040739,57.999787941433695,-11.197225871026305,-0.21450140783823976,0.0
release_fullsumanchor,partial_anchor,2,5.6,2.0,10.880613228570796,57.999787941433695,-47.1191747128629,-1.673456751597981,0.0
tailm2_detlin,current,2,5.6,2.0,53.328134756227655,57.999787941433695,-4.67165318520604,-0.0839753058634049,0.0
tailm2_detlin,width_anchor,2,5.6,2.0,46.80256207040739,57.999787941433695,-11.197225871026305,-0.21450140783823976,0.0
tailm2_detlin,partial_anchor,2,5.6,2.0,66.08656386204716,57.999787941433695,8.086775920613462,0.13052610197483494,0.0
release_tuned,current,3,5.6,2.0,14.724651806342365,14.702552965677144,0.02209884066522072,0.0015019329896023101,0.0
release_tuned,width_anchor,3,5.6,2.0,15.012479509902535,14.702552965677144,0.3099265442253909,0.020860672695959065,0.0
release_tuned,partial_anchor,3,5.6,2.0,14.420667348195286,14.702552965677144,-0.2818856174818585,-0.019358739706356896,0.0
release_fullsumanchor,current,3,5.6,2.0,15.66077509257899,14.70255296567714,0.95822212690185,0.06313803455384248,0.0
release_fullsumanchor,width_anchor,3,5.6,2.0,83.4807391170708,14.70255296567714,68.77818615139365,1.7365947861518234,0.0
