family,peak2,center2_D,sigma2_D,D,eta,target_mu,cur_mu,mu_new,delta_mu,delta_log_mu,beta2
partial2,0.75,6.17,0.2,6.711864406779661,3.0500000000000003,24.022777460554764,21.41980997237992,21.47536734896923,-2.5474101115855348,-0.11209586751772917,0.019103284141384843
partial2,0.75,6.17,0.2,6.711864406779661,3.24,24.022796514904933,21.419845232740684,21.475402883761443,-2.547393631143489,-0.11209500602046171,0.019103284141384843
partial2,0.75,6.17,0.2,6.711864406779661,3.43,24.022815569163555,21.419880493234228,21.47543841868884,-2.5473771504747162,-0.11209414451519768,0.019103284141384843
partial2,0.75,6.17,0.2,6.711864406779661,3.62,24.022834623332585,21.419915753857577,21.47547395374785,-2.5473606695847337,-0.11209328300218414,0.019103284141384843
partial2,0.75,6.17,0.2,6.711864406779661,3.81,24.022853677482853,21.41995101462513,21.475509488953573,-2.54734418852928,-0.11209242148366709,0.019103284141384843
partial2,0.75,6.17,0.2,6.711864406779661,4.0,24.02287273152609,21.41998627553064,21.475545024299343,-2.5473277072267457,-0.11209155995628221,0.019103284141384843
partial2,1.0,5.9,0.08,5.898305084745763,0.2,90.79702562735869,60.251653720638146,68.33989175320403,-22.457133874154664,-0.28413286492179884,0.9997755925488192
partial2,1.0,5.9,0.08,5.898305084745763,0.39,90.79862216474444,60.25448559082204,68.34310377627521,-22.45551838846923,-0.28410344875386184,0.9997755925488192
partial2,1.0,5.9,0.08,5.898305084745763,0.5800000000000001,90.80021867571749,60.257317741395916,68.34631611737615,-22.45390255834134,-0.28407402954151384,0.9997755925488192
partial2,1.0,5.9,0.08,5.898305084745763,0.77,90.80181516046262,60.26014963122751,68.34952816273257,-22.452286997730056,-0.28404461626719874,0.9997755925488192
partial2,1.0,5.9,0.08,5.898305084745763,0.96,90.80341161896216,60.26298173779924,68.35274045392447,-22.45067116503769,-0.2840152010066197,0.9997755925488192
partial2,1.0,5.9,0.08,5.898305084745763,1.15,90.80500805110192,60.26581328900283,68.35595211519505,-22.44905593590687,-0.28398579657055717,0.9997755925488192
partial2,1.0,5.9,0.08,5.898305084745763,1.34,90.8066044569945,60.268644897635,68.3591638416036,-22.447440615390903,-0.2839563927910149,0.9997755925488192
partial2,1.0,5.9,0.08,5.898305084745763,1.53,90.80820083658355,60.27147678658714,68.36237588596241,-22.445824950621144,-0.28392698596920507,0.9997755925488192
partial2,1.0,5.9,0.08,5.898305084745763,1.72,90.80979718986694,60.27430895591068,68.3655882483301,-22.444208941536843,-0.28389757610472105,0.9997755925488192
partial2,1.0,5.9,0.08,5.898305084745763,1.91,90.81139351683984,60.27714140564782,68.36880092875431,-22.44259258808553,-0.2838681631972872,0.9997755925488192
partial2,1.0,5.9,0.08,5.898305084745763,2.1,90.81298981754493,60.27997294177464,68.37201257292426,-22.44097724462067,-0.28383876705581795,0.9997755925488192
partial2,1.0,5.9,0.08,5.898305084745763,2.29,90.81458609192988,60.28280368338697,68.37522331592326,-22.439362776006618,-0.283809385701802,0.9997755925488192
partial2,1.0,5.9,0.08,5.898305084745763,2.4800000000000004,90.81618234001765,60.28563470510325,68.37843437662772,-22.437747963389924,-0.28378000130800357,0.9997755925488192
partial2,1.0,5.9,0.08,5.898305084745763,2.6700000000000004,90.81777856178608,60.288466006961094,68.38164575508027,-22.436132806705814,-0.2837506138740292,0.9997755925488192
partial2,1.0,5.9,0.08,5.898305084745763,2.8600000000000003,90.8193747572609,60.291297589012885,68.38485745134022,-22.43451730592068,-0.283721223399768,0.9997755925488192
partial2,1.0,5.9,0.08,5.898305084745763,3.0500000000000003,90.82097092640565,60.29412945129645,68.38806946545053,-22.432901460955122,-0.2836918298846648,0.9997755925488192
partial2,1.0,5.9,0.08,5.898305084745763,3.24,90.82256706925467,60.29696159386269,68.39128179746884,-22.43128527178584,-0.28366243332872815,0.9997755925488192
partial2,1.0,5.9,0.08,5.898305084745763,3.43,90.8241631857692,60.29979401674245,68.39449444743033,-22.42966873833886,-0.2836330337314908,0.9997755925488192
partial2,1.0,5.9,0.08,5.898305084745763,3.62,90.82575927598117,60.30262671999676,68.39770741540399,-22.428051860577185,-0.28360363109277015,0.9997755925488192
partial2,1.0,5.9,0.08,5.898305084745763,3.81,90.82735533987562,60.30545970366357,68.40092070143302,-22.4264346384426,-0.28357422541224325,0.9997755925488192
partial2,1.0,5.9,0.08,5.898305084745763,4.0,90.82895137743073,60.30829296778385,68.40413430556403,-22.4248170718667,-0.2835448166894631,0.9997755925488192
partial2,1.0,5.9,0.08,6.169491525423729,0.2,86.94702113806258,72.06646393780726,72.04237528087334,-14.904645857189237,-0.18804448927295847,0.003434508574444952
partial2,1.0,5.9,0.08,6.169491525423729,0.39,86.94756859275853,72.06898766877671,72.04489816827017,-14.902670424488363,-0.18801576679106796,0.003434508574444952
partial2,1.0,5.9,0.08,6.169491525423729,0.5800000000000001,86.94811604148249,72.07151158782115,72.04742124367928,-14.900694797803212,-0.18798704281756445,0.003434508574444952
partial2,1.0,5.9,0.08,6.169491525423729,0.77,86.94866348396428,72.07403523754775,72.04994404986051,-14.898719434103768,-0.18795832369568638,0.003434508574444952
partial2,1.0,5.9,0.08,6.169491525423729,0.96,86.9492109206282,72.07655902161699,72.05246699033948,-14.896743930288721,-0.18792960382939577,0.003434508574444952
partial2,1.0,5.9,0.08,6.169491525423729,1.15,86.94975835121514,72.07908228759027,72.05498941289558,-14.894768938319558,-0.18790089226753046,0.003434508574444952
partial2,1.0,5.9,0.08,6.169491525423729,1.34,86.95030577588408,72.08160555328314,72.05751183517151,-14.892793940712565,-0.18787218182733642,0.003434508574444952
partial2,1.0,5.9,0.08,6.169491525423729,1.53,86.95085319449171,72.08412900692889,72.06003444533737,-14.890818749154349,-0.18784346989578476,0.003434508574444952
partial2,1.0,5.9,0.08,6.169491525423729,1.72,86.95140060719876,72.08665264862424,72.06255724348999,-14.888843363708773,-0.18781475647356988,0.003434508574444952
partial2,1.0,5.9,0.08,6.169491525423729,1.91,86.95194801392257,72.08917647833813,72.06508022959841,-14.886867784324167,-0.18778604156036108,0.003434508574444952
partial2,1.0,5.9,0.08,6.169491525423729,2.1,86.952495414569,72.09169948741895,72.06760239534793,-14.884893019221067,-0.18775733914649922,0.003434508574444952
partial2,1.0,5.9,0.08,6.169491525423729,2.29,86.95304280930395,72.0942217766158,72.07012384145422,-14.882918967849733,-0.1877286478351458,0.003434508574444952
partial2,1.0,5.9,0.08,6.169491525423729,2.4800000000000004,86.9535901979959,72.09674425360394,72.0726454752889,-14.880944722707,-0.1876999550339751,0.003434508574444952
partial2,1.0,5.9,0.08,6.169491525423729,2.6700000000000004,86.95413758073872,72.09926691843275,72.07516729690163,-14.878970283837091,-0.1876712607435673,0.003434508574444952
partial2,1.0,5.9,0.08,6.169491525423729,2.8600000000000003,86.95468495748898,72.10178977111475,72.0776893063047,-14.876995651184274,-0.18764256496344162,0.003434508574444952
partial2,1.0,5.9,0.08,6.169491525423729,3.0500000000000003,86.9552323282378,72.10431281166733,72.08021150351549,-14.875020824722313,-0.18761386769344499,0.003434508574444952
partial2,1.0,5.9,0.08,6.169491525423729,3.24,86.9557796930088,72.10683604012569,72.08273388856922,-14.87304580443957,-0.1875851689335497,0.003434508574444952
partial2,1.0,5.9,0.08,6.169491525423729,3.43,86.95632705178399,72.10935945649784,72.08525646147406,-14.871070590309927,-0.18755646868362533,0.003434508574444952
partial2,1.0,5.9,0.08,6.169491525423729,3.62,86.95687440455882,72.11188306081768,72.08777922226363,-14.869095182295183,-0.18752776694334286,0.003434508574444952
partial2,1.0,5.9,0.08,6.169491525423729,3.81,86.95742175137232,72.11440685309975,72.09030217095267,-14.867119580419654,-0.1874990637131365,0.003434508574444952
partial2,1.0,5.9,0.08,6.169491525423729,4.0,86.95796909219014,72.11693083336483,72.09282530756198,-14.86514378462816,-0.1874703589925121,0.003434508574444952
partial2,1.0,5.9,0.08,6.4406779661016955,0.2,53.17603232822576,58.121276937101605,58.12127693478986,4.945244606564103,0.08892403443448363,1.2060633559597466e-10
partial2,1.0,5.9,0.08,6.4406779661016955,0.39,53.1761539878905,58.12143315039051,58.12143314807873,4.945279160188228,0.08892443427956452,1.2060633559597466e-10
partial2,1.0,5.9,0.08,6.4406779661016955,0.5800000000000001,53.17627564694484,58.121589364558325,58.121589362246574,4.945313715301737,0.08892483414925806,1.2060633559597466e-10
partial2,1.0,5.9,0.08,6.4406779661016955,0.77,53.176397305291836,58.1217455764471,58.121745574135325,4.945348268843489,0.08892523399105114,1.2060633559597466e-10
partial2,1.0,5.9,0.08,6.4406779661016955,0.96,53.17651896289371,58.121901788668005,58.121901786356176,4.945382823462467,0.08892563385058097,1.2060633559597466e-10
partial2,1.0,5.9,0.08,6.4406779661016955,1.15,53.17664061967282,58.122057996842834,58.122057994531,4.945417374858181,0.08892603365398105,1.2060633559597466e-10
partial2,1.0,5.9,0.08,6.4406779661016955,1.34,53.17676227557025,58.12221420443112,58.12221420211932,4.945451926549076,0.08892643346188138,1.2060633559597466e-10
partial2,1.0,5.9,0.08,6.4406779661016955,1.53,53.1768839308222,58.122370412752076,58.12237041044027,4.945486479618069,0.08892683329253571,1.2060633559597466e-10
partial2,1.0,5.9,0.08,6.4406779661016955,1.72,53.17700558523319,58.12252662179833,58.122526619486536,4.945521034253346,0.08892723314949409,1.2060633559597466e-10
partial2,1.0,5.9,0.08,6.4406779661016955,1.91,53.17712723881674,58.122682831552225,58.12268282924036,4.9455555904236235,0.088927633032197,1.2060633559597466e-10
partial2,1.0,5.9,0.08,6.4406779661016955,2.1,53.17724889163355,58.1228390351841,58.12283903287224,4.945590141238689,0.08892803282200092,1.2060633559597466e-10
partial2,1.0,5.9,0.08,6.4406779661016955,2.29,53.17737054371819,58.122995233471165,58.122995231159344,4.945624687441153,0.08892843253162805,1.2060633559597466e-10
partial2,1.0,5.9,0.08,6.4406779661016955,2.4800000000000004,53.1774921949914,58.123151432434526,58.12315143012272,4.945659235131316,0.08892883226616079,1.2060633559597466e-10
partial2,1.0,5.9,0.08,6.4406779661016955,2.6700000000000004,53.17761384546962,58.12330763212621,58.123307629814384,4.945693784344762,0.0889292320261846,1.2060633559597466e-10
partial2,1.0,5.9,0.08,6.4406779661016955,2.8600000000000003,53.177735495178766,58.12346383255956,58.123463830247736,4.945728335068971,0.08892963181144244,1.2060633559597466e-10
partial2,1.0,5.9,0.08,6.4406779661016955,3.0500000000000003,53.177857144103946,58.12362003370544,58.12362003139356,4.945762887289611,0.08893003162171145,1.2060633559597466e-10
partial2,1.0,5.9,0.08,6.4406779661016955,3.24,53.17797879225753,58.123776235591045,58.12377623327914,4.945797441021611,0.08893043145722866,1.2060633559597466e-10
partial2,1.0,5.9,0.08,6.4406779661016955,3.43,53.178100439580184,58.12393243818266,58.123932435870806,4.945831996290622,0.08893083131852975,1.2060633559597466e-10
partial2,1.0,5.9,0.08,6.4406779661016955,3.62,53.1782220861386,58.124088641509616,58.124088639197765,4.945866553059169,0.08893123120486345,1.2060633559597466e-10
partial2,1.0,5.9,0.08,6.4406779661016955,3.81,53.17834373193131,58.12424484555507,58.1242448432432,4.9459011113118905,0.08893163111596744,1.2060633559597466e-10
partial2,1.0,5.9,0.08,6.4406779661016955,4.0,53.178465376946676,58.12440105035036,58.12440104803844,4.9459356710917675,0.08893203105259967,1.2060633559597466e-10
partial2,1.0,5.9,0.08,6.711864406779661,0.2,24.022491636014024,21.419281039655687,21.419281039655687,-2.6032105963583376,-0.11469904344863129,4.329313967196181e-23
partial2,1.0,5.9,0.08,6.711864406779661,0.39,24.022510691807305,21.41931630433541,21.419316304335418,-2.6031943874718877,-0.11469819029881236,4.329313967196181e-23
partial2,1.0,5.9,0.08,6.711864406779661,0.5800000000000001,24.02252974733178,21.419351569161954,21.419351569161957,-2.6031781781698236,-0.11469733713303114,4.329313967196181e-23
partial2,1.0,5.9,0.08,6.711864406779661,0.77,24.022548802487066,21.419386833152384,21.419386833152384,-2.603161969334682,-0.11469648399299802,4.329313967196181e-23
partial2,1.0,5.9,0.08,6.711864406779661,0.96,24.022567857789728,21.419422097201007,21.419422097201007,-2.6031457605887205,-0.11469563085846429,4.329313967196181e-23
partial2,1.0,5.9,0.08,6.711864406779661,1.15,24.022586912972304,21.419457360064094,21.41945736006409,-2.6031295529082144,-0.11469477777636161,4.329313967196181e-23
partial2,1.0,5.9,0.08,6.711864406779661,1.34,24.02260596800885,21.419492622670344,21.419492622670344,-2.6031133453385067,-0.11469392470225176,4.329313967196181e-23
partial2,1.0,5.9,0.08,6.711864406779661,1.53,24.022625023057742,21.41952788542647,21.41952788542647,-2.6030971376312735,-0.11469307162373987,4.329313967196181e-23
partial2,1.0,5.9,0.08,6.711864406779661,1.72,24.0226440780572,21.419563148331342,21.419563148331342,-2.6030809297258592,-0.1146922185383068,4.329313967196181e-23
partial2,1.0,5.9,0.08,6.711864406779661,1.91,24.022663132903386,21.41959841134778,21.41959841134778,-2.6030647215556044,-0.11469136544336576,4.329313967196181e-23
partial2,1.0,5.9,0.08,6.711864406779661,2.1,24.02268218768798,21.419633672593505,21.419633672593505,-2.603048515094475,-0.11469051243060997,4.329313967196181e-23
partial2,1.0,5.9,0.08,6.711864406779661,2.29,24.02270124244546,21.419668932300887,21.41966893230089,-2.6030323101445703,-0.11468965949062529,4.329313967196181e-23
partial2,1.0,5.9,0.08,6.711864406779661,2.4800000000000004,24.022720297033377,21.419704192103506,21.419704192103502,-2.603016104929875,-0.11468880654121696,4.329313967196181e-23
partial2,1.0,5.9,0.08,6.711864406779661,2.6700000000000004,24.0227393516132,21.41973945205817,21.419739452058177,-2.602999899555023,-0.11468795358645316,4.329313967196181e-23
partial2,1.0,5.9,0.08,6.711864406779661,2.8600000000000003,24.022758406111414,21.419774712151366,21.419774712151366,-2.6029836939600486,-0.11468710062390622,4.329313967196181e-23
partial2,1.0,5.9,0.08,6.711864406779661,3.0500000000000003,24.022777460554764,21.41980997237992,21.419809972379923,-2.6029674881748406,-0.11468624765483638,4.329313967196181e-23
partial2,1.0,5.9,0.08,6.711864406779661,3.24,24.022796514904933,21.419845232740684,21.419845232740684,-2.6029512821642484,-0.11468539467779619,4.329313967196181e-23
partial2,1.0,5.9,0.08,6.711864406779661,3.43,24.022815569163555,21.419880493234228,21.41988049323423,-2.6029350759293237,-0.11468454169282676,4.329313967196181e-23
partial2,1.0,5.9,0.08,6.711864406779661,3.62,24.022834623332585,21.419915753857577,21.419915753857577,-2.6029188694750083,-0.11468368870014885,4.329313967196181e-23
partial2,1.0,5.9,0.08,6.711864406779661,3.81,24.022853677482853,21.41995101462513,21.419951014625127,-2.6029026628577263,-0.1146828357020385,4.329313967196181e-23
partial2,1.0,5.9,0.08,6.711864406779661,4.0,24.02287273152609,21.41998627553064,21.41998627553064,-2.602886455995449,-0.11468198269511254,4.329313967196181e-23
partial2,1.0,5.9,0.12,5.898305084745763,0.2,90.79702562735869,60.251653720638146,68.34096515789082,-22.45606046946787,-0.28411715819137473,0.9999002571371832
partial2,1.0,5.9,0.12,5.898305084745763,0.39,90.79862216474444,60.25448559082204,68.34417723141276,-22.454444933331686,-0.2840877420234382,0.9999002571371832
partial2,1.0,5.9,0.12,5.898305084745763,0.5800000000000001,90.80021867571749,60.257317741395916,68.34738962296949,-22.452829052748,-0.28405832281108984,0.9999002571371832
partial2,1.0,5.9,0.12,5.898305084745763,0.77,90.80181516046262,60.26014963122751,68.35060171877701,-22.45121344168561,-0.284028909536775,0.9999002571371832
partial2,1.0,5.9,0.12,5.898305084745763,0.96,90.80341161896216,60.26298173779924,68.35381406042386,-22.4495975585383,-0.28399949427619664,0.9999002571371832
partial2,1.0,5.9,0.12,5.898305084745763,1.15,90.80500805110192,60.26581328900283,68.35702577213952,-22.4479822789624,-0.2839700898401342,0.9999002571371832
partial2,1.0,5.9,0.12,5.898305084745763,1.34,90.8066044569945,60.268644897635,68.36023754899419,-22.446366908000314,-0.283940686060592,0.9999002571371832
partial2,1.0,5.9,0.12,5.898305084745763,1.53,90.80820083658355,60.27147678658714,68.36344964380413,-22.44475119277942,-0.28391127923878184,0.9999002571371832
partial2,1.0,5.9,0.12,5.898305084745763,1.72,90.80979718986694,60.27430895591068,68.3666620566279,-22.44313513323904,-0.28388186937429816,0.9999002571371832
partial2,1.0,5.9,0.12,5.898305084745763,1.91,90.81139351683984,60.27714140564782,68.36987478751328,-22.44151872932656,-0.28385245646686336,0.9999002571371832
partial2,1.0,5.9,0.12,5.898305084745763,2.1,90.81298981754493,60.27997294177464,68.373086482128,-22.43990333541693,-0.28382306032539495,0.9999002571371832
partial2,1.0,5.9,0.12,5.898305084745763,2.29,90.81458609192988,60.28280368338697,68.37629727555769,-22.438288816372193,-0.28379367897137864,0.9999002571371832
partial2,1.0,5.9,0.12,5.898305084745763,2.4800000000000004,90.81618234001765,60.28563470510325,68.37950838669785,-22.436673953319797,-0.28376429457757973,0.9999002571371832
partial2,1.0,5.9,0.12,5.898305084745763,2.6700000000000004,90.81777856178608,60.288466006961094,68.38271981559099,-22.435058746195097,-0.2837349071436063,0.9999002571371832
partial2,1.0,5.9,0.12,5.898305084745763,2.8600000000000003,90.8193747572609,60.291297589012885,68.38593156229665,-22.433443194964255,-0.28370551666934424,0.9999002571371832
partial2,1.0,5.9,0.12,5.898305084745763,3.0500000000000003,90.82097092640565,60.29412945129645,68.38914362685759,-22.43182729954806,-0.28367612315424084,0.9999002571371832
partial2,1.0,5.9,0.12,5.898305084745763,3.24,90.82256706925467,60.29696159386269,68.39235600933146,-22.43021105992321,-0.28364672659830514,0.9999002571371832
partial2,1.0,5.9,0.12,5.898305084745763,3.43,90.8241631857692,60.29979401674245,68.39556870975359,-22.428594476015604,-0.2836173270010676,0.9999002571371832
partial2,1.0,5.9,0.12,5.898305084745763,3.62,90.82575927598117,60.30262671999676,68.39878172819286,-22.42697754778831,-0.28358792436234703,0.9999002571371832
partial2,1.0,5.9,0.12,5.898305084745763,3.81,90.82735533987562,60.30545970366357,68.40199506469251,-22.42536027518311,-0.28355851868182025,0.9999002571371832
partial2,1.0,5.9,0.12,5.898305084745763,4.0,90.82895137743073,60.30829296778385,68.40520871929913,-22.4237426581316,-0.28352910995904,0.9999002571371832
partial2,1.0,5.9,0.12,6.169491525423729,0.2,86.94702113806258,72.06646393780726,71.50521871551186,-15.441802422550722,-0.19552854466715086,0.08032092722251856
partial2,1.0,5.9,0.12,6.169491525423729,0.39,86.94756859275853,72.06898766877671,71.50772279195863,-15.439845800799901,-0.1954998221852591,0.08032092722251856
partial2,1.0,5.9,0.12,6.169491525423729,0.5800000000000001,86.94811604148249,72.07151158782115,71.5102270550157,-15.437888986466788,-0.19547109821175654,0.08032092722251856
partial2,1.0,5.9,0.12,6.169491525423729,0.77,86.94866348396428,72.07403523754775,71.51273105085234,-15.435932433111944,-0.1954423790898787,0.08032092722251856
partial2,1.0,5.9,0.12,6.169491525423729,0.96,86.9492109206282,72.07655902161699,71.51523517998545,-15.433975740642751,-0.19541365922358722,0.08032092722251856
partial2,1.0,5.9,0.12,6.169491525423729,1.15,86.94975835121514,72.07908228759027,71.51773879505734,-15.432019556157798,-0.19538494766172165,0.08032092722251856
partial2,1.0,5.9,0.12,6.169491525423729,1.34,86.95030577588408,72.08160555328314,71.52024240985106,-15.43006336603301,-0.19535623722152856,0.08032092722251856
partial2,1.0,5.9,0.12,6.169491525423729,1.53,86.95085319449171,72.08412900692889,71.52274621113392,-15.428106983357793,-0.19532752528997602,0.08032092722251856
partial2,1.0,5.9,0.12,6.169491525423729,1.72,86.95140060719876,72.08665264862424,71.5252501990019,-15.426150408196861,-0.19529881186776019,0.08032092722251856
partial2,1.0,5.9,0.12,6.169491525423729,1.91,86.95194801392257,72.08917647833813,71.5277543734241,-15.424193640498473,-0.19527009695455239,0.08032092722251856
partial2,1.0,5.9,0.12,6.169491525423729,2.1,86.952495414569,72.09169948741895,71.53025773360419,-15.422237680964813,-0.19524139454069042,0.08032092722251856
partial2,1.0,5.9,0.12,6.169491525423729,2.29,86.95304280930395,72.0942217766158,71.53276037950671,-15.42028242979724,-0.195212703229338,0.08032092722251856
partial2,1.0,5.9,0.12,6.169491525423729,2.4800000000000004,86.9535901979959,72.09674425360394,71.5352632117381,-15.418326986257796,-0.1951840104281654,0.08032092722251856
partial2,1.0,5.9,0.12,6.169491525423729,2.6700000000000004,86.95413758073872,72.09926691843275,71.53776623034717,-15.416371350391543,-0.19515531613775947,0.08032092722251856
partial2,1.0,5.9,0.12,6.169491525423729,2.8600000000000003,86.95468495748898,72.10178977111475,71.54026943534654,-15.414415522142434,-0.19512662035763378,0.08032092722251856
partial2,1.0,5.9,0.12,6.169491525423729,3.0500000000000003,86.9552323282378,72.10431281166733,71.54277282675336,-15.412459501484435,-0.19509792308763638,0.08032092722251856
partial2,1.0,5.9,0.12,6.169491525423729,3.24,86.9557796930088,72.10683604012569,71.54527640460257,-15.410503288406218,-0.19506922432773996,0.08032092722251856
partial2,1.0,5.9,0.12,6.169491525423729,3.43,86.95632705178399,72.10935945649784,71.54778016890204,-15.40854688288195,-0.1950405240778175,0.08032092722251856
partial2,1.0,5.9,0.12,6.169491525423729,3.62,86.95687440455882,72.11188306081768,71.5502841196856,-15.406590284873218,-0.1950118223375333,0.08032092722251856
partial2,1.0,5.9,0.12,6.169491525423729,3.81,86.95742175137232,72.11440685309975,71.55278825696752,-15.404633494404806,-0.19498311910732674,0.08032092722251856
partial2,1.0,5.9,0.12,6.169491525423729,4.0,86.95796909219014,72.11693083336483,71.5552925807684,-15.402676511421745,-0.19495441438670427,0.08032092722251856
partial2,1.0,5.9,0.12,6.4406779661016955,0.2,53.17603232822576,58.121276937101605,58.12052826519728,4.944495936971521,0.08891115318937058,3.905890414989449e-05
partial2,1.0,5.9,0.12,6.4406779661016955,0.39,53.1761539878905,58.12143315039051,58.12068447647395,4.944530488583446,0.08891155303445142,3.905890414989449e-05
partial2,1.0,5.9,0.12,6.4406779661016955,0.5800000000000001,53.17627564694484,58.121589364558325,58.120840688629514,4.944565041684676,0.08891195290414382,3.905890414989449e-05
partial2,1.0,5.9,0.12,6.4406779661016955,0.77,53.176397305291836,58.1217455764471,58.12099689850607,4.944599593214235,0.08891235274593702,3.905890414989449e-05
partial2,1.0,5.9,0.12,6.4406779661016955,0.96,53.17651896289371,58.121901788668005,58.121153108714836,4.9446341458211265,0.08891275260546884,3.905890414989449e-05
partial2,1.0,5.9,0.12,6.4406779661016955,1.15,53.17664061967282,58.122057996842834,58.12130931487751,4.94466869520469,0.08891315240886875,3.905890414989449e-05
partial2,1.0,5.9,0.12,6.4406779661016955,1.34,53.17676227557025,58.12221420443112,58.12146552045365,4.944703244883399,0.08891355221676817,3.905890414989449e-05
partial2,1.0,5.9,0.12,6.4406779661016955,1.53,53.1768839308222,58.122370412752076,58.12162172676245,4.944737795940249,0.08891395204742228,3.905890414989449e-05
partial2,1.0,5.9,0.12,6.4406779661016955,1.72,53.17700558523319,58.12252662179833,58.12177793379656,4.944772348563369,0.0889143519043808,3.905890414989449e-05
partial2,1.0,5.9,0.12,6.4406779661016955,1.91,53.17712723881674,58.122682831552225,58.12193414153823,4.944806902721496,0.08891475178708376,3.905890414989449e-05
partial2,1.0,5.9,0.12,6.4406779661016955,2.1,53.17724889163355,58.1228390351841,58.12209034315807,4.944841451524518,0.08891515157688855,3.905890414989449e-05
partial2,1.0,5.9,0.12,6.4406779661016955,2.29,53.17737054371819,58.122995233471165,58.12224653943311,4.944875995714916,0.08891555128651493,3.905890414989449e-05
partial2,1.0,5.9,0.12,6.4406779661016955,2.4800000000000004,53.1774921949914,58.123151432434526,58.12240273638446,4.944910541393057,0.08891595102104746,3.905890414989449e-05
partial2,1.0,5.9,0.12,6.4406779661016955,2.6700000000000004,53.17761384546962,58.12330763212621,58.12255893406409,4.944945088594466,0.08891635078107137,3.905890414989449e-05
partial2,1.0,5.9,0.12,6.4406779661016955,2.8600000000000003,53.177735495178766,58.12346383255956,58.1227151324854,4.944979637306638,0.08891675056632925,3.905890414989449e-05
partial2,1.0,5.9,0.12,6.4406779661016955,3.0500000000000003,53.177857144103946,58.12362003370544,58.122871331619216,4.9450141875152696,0.08891715037659902,3.905890414989449e-05
partial2,1.0,5.9,0.12,6.4406779661016955,3.24,53.17797879225753,58.123776235591045,58.123027531492745,4.945048739235219,0.08891755021211649,3.905890414989449e-05
partial2,1.0,5.9,0.12,6.4406779661016955,3.43,53.178100439580184,58.12393243818266,58.123183732072285,4.9450832924921,0.08891795007341657,3.905890414989449e-05
partial2,1.0,5.9,0.12,6.4406779661016955,3.62,53.1782220861386,58.124088641509616,58.123339933387165,4.945117847248568,0.08891834995975038,3.905890414989449e-05
partial2,1.0,5.9,0.12,6.4406779661016955,3.81,53.17834373193131,58.12424484555507,58.12349613542051,4.945152403489203,0.08891874987085441,3.905890414989449e-05
partial2,1.0,5.9,0.12,6.4406779661016955,4.0,53.178465376946676,58.12440105035036,58.12365233820371,4.945186961257036,0.08891914980748761,3.905890414989449e-05
partial2,1.0,5.9,0.12,6.711864406779661,0.2,24.022491636014024,21.419281039655687,21.419281039989617,-2.6032105960244074,-0.1146990434330412,1.1498222367654104e-10
partial2,1.0,5.9,0.12,6.711864406779661,0.39,24.022510691807305,21.41931630433541,21.41931630466935,-2.603194387137954,-0.11469819028322203,1.1498222367654104e-10
partial2,1.0,5.9,0.12,6.711864406779661,0.5800000000000001,24.02252974733178,21.419351569161954,21.419351569495895,-2.6031781778358862,-0.1146973371174407,1.1498222367654104e-10
partial2,1.0,5.9,0.12,6.711864406779661,0.77,24.022548802487066,21.419386833152384,21.41938683348633,-2.603161969000734,-0.1146964839774071,1.1498222367654104e-10
partial2,1.0,5.9,0.12,6.711864406779661,0.96,24.022567857789728,21.419422097201007,21.419422097534955,-2.6031457602547725,-0.11469563084287339,1.1498222367654104e-10
partial2,1.0,5.9,0.12,6.711864406779661,1.15,24.022586912972304,21.419457360064094,21.41945736039804,-2.603129552574263,-0.1146947777607706,1.1498222367654104e-10
partial2,1.0,5.9,0.12,6.711864406779661,1.34,24.02260596800885,21.419492622670344,21.419492623004295,-2.603113345004555,-0.11469392468666076,1.1498222367654104e-10
partial2,1.0,5.9,0.12,6.711864406779661,1.53,24.022625023057742,21.41952788542647,21.41952788576042,-2.603097137297322,-0.11469307160814889,1.1498222367654104e-10
partial2,1.0,5.9,0.12,6.711864406779661,1.72,24.0226440780572,21.419563148331342,21.419563148665297,-2.603080929391904,-0.11469221852271558,1.1498222367654104e-10
partial2,1.0,5.9,0.12,6.711864406779661,1.91,24.022663132903386,21.41959841134778,21.419598411681715,-2.6030647212216707,-0.11469136542777568,1.1498222367654104e-10
partial2,1.0,5.9,0.12,6.711864406779661,2.1,24.02268218768798,21.419633672593505,21.419633672927457,-2.6030485147605233,-0.11469051241501901,1.1498222367654104e-10
partial2,1.0,5.9,0.12,6.711864406779661,2.29,24.02270124244546,21.419668932300887,21.419668932634846,-2.603032309810615,-0.11468965947503423,1.1498222367654104e-10
partial2,1.0,5.9,0.12,6.711864406779661,2.4800000000000004,24.022720297033377,21.419704192103506,21.41970419243746,-2.603016104595916,-0.1146888065256258,1.1498222367654104e-10
partial2,1.0,5.9,0.12,6.711864406779661,2.6700000000000004,24.0227393516132,21.41973945205817,21.419739452392136,-2.6029998992210643,-0.11468795357086199,1.1498222367654104e-10
partial2,1.0,5.9,0.12,6.711864406779661,2.8600000000000003,24.022758406111414,21.419774712151366,21.41977471248532,-2.6029836936260935,-0.11468710060831531,1.1498222367654104e-10
partial2,1.0,5.9,0.12,6.711864406779661,3.0500000000000003,24.022777460554764,21.41980997237992,21.41980997271388,-2.602967487840882,-0.11468624763924525,1.1498222367654104e-10
