D,eta,parent_fixedpoint_k11,parent_fixedpoint_k_bg,parent_fixedpoint_k22,parent_fixedpoint_e_part,parent_fixedpoint_e_tree,parent_fixedpoint_c_parent,parent_fixedpoint_xi_target,parent_fixedpoint_e_part_log,parent_fixedpoint_e_tree_log,eymh_parented_prefactor_diag
12.8,0.96,1.5279625403338808,1.114287005200122,1.9059531293162422,0.5279625403338808,0.7916661241161203,0.6465060386296668,0.14352258500110138,0.42393517495552135,0.5981130173621185,0.0392926591888531
13.6,0.96,1.5316525975284934,1.1152775579450587,1.7973107958928498,0.5316525975284934,0.6820332379477911,0.60216670661513,0.13171948536529038,0.42634728158820895,0.5321973357231566,0.0396209321162301
14.4,0.96,1.5288357578038267,1.195999582362392,1.8918122709877074,0.5288357578038267,0.6958126886253155,0.606605827930038,0.1272255353275658,0.42450650312868254,0.5484291209653209,0.0396853396081698
15.2,0.96,1.526039502079597,1.2635129579283289,2.0827416815827564,0.5260395020795969,0.8192287236544276,0.6564652845965876,0.1355883403526745,0.4226758185557972,0.6314901791163221,0.0417233426671605
16.0,0.96,1.523206631144559,1.3217878591111365,2.10810627092401,0.5232066311445589,0.7863184118128737,0.6414101708357559,0.12812101266373432,0.42081773847547643,0.6170168956248632,0.0434992485240455
16.8,0.96,1.5196995369161035,1.3729068193667717,2.156636846175469,0.5196995369161035,0.7837300268086973,0.6382038326426169,0.12427508358902128,0.41851264223677553,0.620031813383726,0.0429892169332644
17.6,0.96,1.53334510636259,1.2679119024066776,1.946628624197221,0.53334510636259,0.6787167217905434,0.6016562491767586,0.1212757159530251,0.42745169286002216,0.5435888137598568,0.0407600933091185
18.4,0.96,1.5405182049703174,1.20297833384972,1.7169023663713,0.5405182049703174,0.5139240325215799,0.5270534086311096,0.10502599838694988,0.43211885655718146,0.42792500554231283,0.0395745521139277
19.200000000000003,0.96,1.0,1.2685122027208124,1.2685122027208124,0.0,0.0,0.0,0.0,0.0,0.0,0.0580670617382019
20.0,0.96,1.0,1.3261537967964965,1.3261537967964965,0.0,0.0,0.0,0.0,0.0,0.0,0.0622911350603241
