D,D_eff,gate,theta,notch,suppress,boost_gaussian,compensate,two_lobe_factor,residual_d8,residual_d72,residual_d96,residual_total
5.053772405168821,4.631858918353031,5.6573237775018874e-08,-15.918576979660113,0.9889513981332767,0.9999999272673653,9.729173892088951e-132,1.0,0.9999999272673653,1.0,1.0,1.0,1.0
5.060441850771155,4.637971566216248,6.173552766861316e-08,-15.832999909575072,0.9960965491391489,0.9999999200570933,1.945197460512945e-130,1.0,0.9999999200570933,1.0,1.0,1.0,1.0
5.067111296373489,4.6440842140794665,6.73688748358992e-08,-15.747422839490017,0.9996107860597642,0.9999999124545538,3.8314269518219085e-129,1.0,0.9999999124545538,1.0,1.0,1.0,1.0
5.073780741975823,4.650196861942684,7.35162630938269e-08,-15.66184576940498,0.9994683883123918,0.9999999044796692,7.43475281013299e-128,1.0,0.9999999044796692,1.0,1.0,1.0,1.0
5.080450187578157,4.656309509805901,8.022459851695574e-08,-15.576268699319936,0.9956703981013928,0.9999998961595701,1.4212865470962572e-126,1.0,0.9999998961595701,1.0,1.0,1.0,1.0
5.087119633180492,4.662422157669119,8.754506734180765e-08,-15.490691629234885,0.9882446127903576,0.9999998875292828,2.676738125485804e-125,1.0,0.9999998875292828,1.0,1.0,1.0,1.0
5.093789078782827,4.668534805532336,9.553352652979797e-08,-15.405114559149844,0.9772453814541335,0.9999998786324005,4.966372059713966e-124,1.0,0.9999998786324005,1.0,1.0,1.0,1.0
5.100458524385161,4.674647453395553,1.0425092996882421e-07,-15.319537489064803,0.9627532070997559,0.9999998695217162,9.077823760545777e-123,1.0,0.9999998695217162,1.0,1.0,1.0,1.0
5.107127969987495,4.680760101258771,1.1376379356549377e-07,-15.23396041897975,0.9448741574676254,0.9999998602598006,1.6346823361153186e-121,1.0,0.9999998602598006,1.0,1.0,1.0,1.0
5.113797415589829,4.686872749121989,1.2414470277673309e-07,-15.14838334889471,0.9237390887252674,0.9999998509195022,2.8999741082565462e-120,1.0,0.9999998509195022,1.0,1.0,1.0,1.0
5.120466861192163,4.692985396985206,1.354728664533481e-07,-15.062806278809669,0.8995026877353935,0.9999998415843429,5.068319668488984e-119,1.0,0.9999998415843429,1.0,1.0,1.0,1.0
5.1271363067944975,4.699098044848423,1.478347212214284e-07,-14.977229208724628,0.872342339907926,0.9999998323487814,8.726558513679305e-118,1.0,0.9999998323487814,1.0,1.0,1.0,1.0
5.133805752396832,4.70521069271164,1.6132459101314354e-07,-14.891652138639587,0.8424568309221006,0.9999998233183108,1.480236602870626e-116,1.0,0.9999998233183108,1.0,1.0,1.0,1.0
5.140475197999166,4.711323340574857,1.7604540677923987e-07,-14.806075068554547,0.8100648918207156,0.9999998146093527,2.4735938983366055e-115,1.0,0.9999998146093527,1.0,1.0,1.0,1.0
5.147144643601501,4.717435988438076,1.9210949187475832e-07,-14.720497998469481,0.7754035981249189,0.9999998063489102,4.072253362744608e-114,1.0,0.9999998063489102,1.0,1.0,1.0,1.0
5.153814089203835,4.7235486363012935,2.096394191105389e-07,-14.63492092838444,0.7387266346864226,0.999999798673931,6.604657604504592e-113,1.0,0.999999798673931,1.0,1.0,1.0,1.0
5.160483534806169,4.729661284164511,2.2876894600999382e-07,-14.5493438582994,0.7003024389764803,0.9999997917303356,1.0552976069193778e-111,1.0,0.9999997917303356,1.0,1.0,1.0,1.0
5.1671529804085035,4.735773932027728,2.496440354071656e-07,-14.46376678821436,0.6604122364010333,0.9999997856716545,1.6611495250241984e-110,1.0,0.9999997856716545,1.0,1.0,1.0,1.0
5.173822426010838,4.741886579890945,2.724239691734103e-07,-14.378189718129319,0.6193479820213422,0.9999997806572178,2.5760342159862747e-109,1.0,0.9999997806572178,1.0,1.0,1.0,1.0
5.180491871613173,4.747999227754163,2.9728256357050645e-07,-14.292612648044265,0.5774102237446309,0.9999997768498359,3.935533883576615e-108,1.0,0.9999997768498359,1.0,1.0,1.0,1.0
5.187161317215507,4.75411187561738,3.2440949550340973e-07,-14.207035577959225,0.5349059026240094,0.9999997744129052,5.923314774152931e-107,1.0,0.9999997744129052,1.0,1.0,1.0,1.0
5.193830762817841,4.760224523480598,3.5401174979208335e-07,-14.121458507874172,0.49214610636710815,0.9999997735068701,8.782842537489525e-106,1.0,0.9999997735068701,1.0,1.0,1.0,1.0
