beta_peak,sigma_D,beta_eff,D,eta,effective_ref_amp,effective_ref_vs_raw_ratio,base_mu,cur_mu,mu_cf,delta_mu_cf,delta_log_mu_cf,acceptance_mismatch_cf
0.0,0.1,0.0,5.898305084745763,1.15,4.519295341069158e-05,0.9850124022215598,90.80500805110192,48.99043442309266,48.99043442309268,-41.81457362800924,-0.6170893756358191,0.0
0.25,0.1,1.0236597216554897e-07,5.898305084745763,1.15,4.519295341069158e-05,0.9850124022215598,90.80500805110192,48.99043442309266,48.99043440856829,-41.81457364253363,-0.6170893759322931,0.0
0.5,0.1,2.0473194433109794e-07,5.898305084745763,1.15,4.519295341069158e-05,0.9850124022215598,90.80500805110192,48.99043442309266,48.990434394043994,-41.81457365705793,-0.6170893762287651,0.0
0.75,0.1,3.070979164966469e-07,5.898305084745763,1.15,4.519295341069158e-05,0.9850124022215598,90.80500805110192,48.99043442309266,48.99043437951969,-41.81457367158223,-0.6170893765252374,0.0
1.0,0.1,4.094638886621959e-07,5.898305084745763,1.15,4.519295341069158e-05,0.9850124022215598,90.80500805110192,48.99043442309266,48.990434364995224,-41.8145736861067,-0.6170893768217128,0.0
0.0,0.15,0.0,5.898305084745763,1.15,4.519295341069158e-05,0.9850124022215598,90.80500805110192,48.99043442309266,48.99043442309268,-41.81457362800924,-0.6170893756358191,0.0
0.25,0.15,0.00036218021542526696,5.898305084745763,1.15,4.519295341069158e-05,0.9850124022215598,90.80500805110192,48.99043442309266,48.99038303459906,-41.81462501650286,-0.6170904245859085,0.0
0.5,0.15,0.0007243604308505339,5.898305084745763,1.15,4.519295341069158e-05,0.9850124022215598,90.80500805110192,48.99043442309266,48.990331646159525,-41.8146764049424,-0.6170914735359944,0.0
0.75,0.15,0.0010865406462758009,5.898305084745763,1.15,4.519295341069158e-05,0.9850124022215598,90.80500805110192,48.99043442309266,48.99028025777372,-41.8147277933282,-0.6170925224860836,0.0
1.0,0.15,0.0014487208617010678,5.898305084745763,1.15,4.519295341069158e-05,0.9850124022215598,90.80500805110192,48.99043442309266,48.990228869441886,-41.814779181660036,-0.6170935714361716,0.0
0.0,0.2,0.0,5.898305084745763,1.15,4.519295341069158e-05,0.9850124022215598,90.80500805110192,48.99043442309266,48.99043442309268,-41.81457362800924,-0.6170893756358191,0.0
0.25,0.2,0.006324029837561282,5.898305084745763,1.15,4.519295341069158e-05,0.9850124022215598,90.80500805110192,48.99043442309266,48.98953713619799,-41.81547091490393,-0.6171076913564799,0.0
0.5,0.2,0.012648059675122563,5.898305084745763,1.15,4.519295341069158e-05,0.9850124022215598,90.80500805110192,48.99043442309266,48.98863986573741,-41.81636818536451,-0.6171260070771446,0.0
0.75,0.2,0.018972089512683844,5.898305084745763,1.15,4.519295341069158e-05,0.9850124022215598,90.80500805110192,48.99043442309266,48.987742611710935,-41.81726543939099,-0.6171443227978073,0.0
1.0,0.2,0.025296119350245127,5.898305084745763,1.15,4.519295341069158e-05,0.9850124022215598,90.80500805110192,48.99043442309266,48.98684537411825,-41.81816267698367,-0.6171626385184681,0.0
0.0,0.3,0.0,5.898305084745763,1.15,4.519295341069158e-05,0.9850124022215598,90.80500805110192,48.99043442309266,48.99043442309268,-41.81457362800924,-0.6170893756358191,0.0
0.25,0.3,0.04877375441437493,5.898305084745763,1.15,4.519295341069158e-05,0.9850124022215598,90.80500805110192,48.99043442309266,48.9835145695122,-41.82149348158972,-0.6172306346881107,0.0
0.5,0.3,0.09754750882874987,5.898305084745763,1.15,4.519295341069158e-05,0.9850124022215598,90.80500805110192,48.99043442309266,48.97659569335465,-41.82841235774727,-0.6173718937404022,0.0
0.75,0.3,0.1463212632431248,5.898305084745763,1.15,4.519295341069158e-05,0.9850124022215598,90.80500805110192,48.99043442309266,48.969677794481946,-41.835330256619976,-0.6175131527926943,0.0
1.0,0.3,0.19509501765749973,5.898305084745763,1.15,4.519295341069158e-05,0.9850124022215598,90.80500805110192,48.99043442309266,48.96276087275616,-41.842247178345765,-0.6176544118449843,0.0
0.0,0.05,0.0,5.898305084745763,1.34,4.5192953410691565e-05,0.9850124022215595,90.8066044569945,48.99251148659918,48.99251148659921,-41.81409297039529,-0.6170645596452796,0.0
0.25,0.05,7.027525579117002e-27,5.898305084745763,1.34,4.5192953410691565e-05,0.9850124022215595,90.8066044569945,48.99251148659918,48.99251148659921,-41.81409297039529,-0.6170645596452796,0.0
0.5,0.05,1.4055051158234003e-26,5.898305084745763,1.34,4.5192953410691565e-05,0.9850124022215595,90.8066044569945,48.99251148659918,48.99251148659921,-41.81409297039529,-0.6170645596452796,0.0
0.75,0.05,2.1082576737351005e-26,5.898305084745763,1.34,4.5192953410691565e-05,0.9850124022215595,90.8066044569945,48.99251148659918,48.99251148659921,-41.81409297039529,-0.6170645596452796,0.0
1.0,0.05,2.8110102316468006e-26,5.898305084745763,1.34,4.5192953410691565e-05,0.9850124022215595,90.8066044569945,48.99251148659918,48.99251148659921,-41.81409297039529,-0.6170645596452796,0.0
0.0,0.1,0.0,5.898305084745763,1.34,4.5192953410691565e-05,0.9850124022215595,90.8066044569945,48.99251148659918,48.99251148659921,-41.81409297039529,-0.6170645596452796,0.0
0.25,0.1,1.0236597216554897e-07,5.898305084745763,1.34,4.5192953410691565e-05,0.9850124022215595,90.8066044569945,48.99251148659918,48.99251147207421,-41.81409298492029,-0.6170645599417536,0.0
0.5,0.1,2.0473194433109794e-07,5.898305084745763,1.34,4.5192953410691565e-05,0.9850124022215595,90.8066044569945,48.99251148659918,48.99251145754918,-41.81409299944533,-0.6170645602382282,0.0
0.75,0.1,3.070979164966469e-07,5.898305084745763,1.34,4.5192953410691565e-05,0.9850124022215595,90.8066044569945,48.99251148659918,48.992511443024284,-41.81409301397022,-0.6170645605346999,0.0
1.0,0.1,4.094638886621959e-07,5.898305084745763,1.34,4.5192953410691565e-05,0.9850124022215595,90.8066044569945,48.99251148659918,48.99251142849937,-41.81409302849514,-0.617064560831172,0.0
0.0,0.15,0.0,5.898305084745763,1.34,4.5192953410691565e-05,0.9850124022215595,90.8066044569945,48.99251148659918,48.99251148659921,-41.81409297039529,-0.6170645596452796,0.0
0.25,0.15,0.00036218021542526696,5.898305084745763,1.34,4.5192953410691565e-05,0.9850124022215595,90.8066044569945,48.99251148659918,48.99246009592684,-41.81414436106767,-0.6170656085953695,0.0
0.5,0.15,0.0007243604308505339,5.898305084745763,1.34,4.5192953410691565e-05,0.9850124022215595,90.8066044569945,48.99251148659918,48.99240870530858,-41.81419575168593,-0.6170666575454552,0.0
0.75,0.15,0.0010865406462758009,5.898305084745763,1.34,4.5192953410691565e-05,0.9850124022215595,90.8066044569945,48.99251148659918,48.99235731474403,-41.81424714225048,-0.617067706495545,0.0
1.0,0.15,0.0014487208617010678,5.898305084745763,1.34,4.5192953410691565e-05,0.9850124022215595,90.8066044569945,48.99251148659918,48.99230592423357,-41.81429853276094,-0.6170687554456308,0.0
0.0,0.2,0.0,5.898305084745763,1.34,4.5192953410691565e-05,0.9850124022215595,90.8066044569945,48.99251148659918,48.99251148659921,-41.81409297039529,-0.6170645596452796,0.0
0.25,0.2,0.006324029837561282,5.898305084745763,1.34,4.5192953410691565e-05,0.9850124022215595,90.8066044569945,48.99251148659918,48.991614161661836,-41.81499029533267,-0.6170828753659429,0.0
0.5,0.2,0.012648059675122563,5.898305084745763,1.34,4.5192953410691565e-05,0.9850124022215595,90.8066044569945,48.99251148659918,48.99071685315949,-41.815887603835016,-0.6171011910866055,0.0
0.75,0.2,0.018972089512683844,5.898305084745763,1.34,4.5192953410691565e-05,0.9850124022215595,90.8066044569945,48.99251148659918,48.989819561091835,-41.81678489590267,-0.6171195068072685,0.0
1.0,0.2,0.025296119350245127,5.898305084745763,1.34,4.5192953410691565e-05,0.9850124022215595,90.8066044569945,48.99251148659918,48.98892228545867,-41.817682171535836,-0.6171378225279295,0.0
0.0,0.3,0.0,5.898305084745763,1.34,4.5192953410691565e-05,0.9850124022215595,90.8066044569945,48.99251148659918,48.99251148659921,-41.81409297039529,-0.6170645596452796,0.0
0.25,0.3,0.04877375441437493,5.898305084745763,1.34,4.5192953410691565e-05,0.9850124022215595,90.8066044569945,48.99251148659918,48.98559133963542,-41.82101311735909,-0.6172058186975716,0.0
0.5,0.3,0.09754750882874987,5.898305084745763,1.34,4.5192953410691565e-05,0.9850124022215595,90.8066044569945,48.99251148659918,48.97867217013607,-41.827932286858434,-0.6173470777498621,0.0
0.75,0.3,0.1463212632431248,5.898305084745763,1.34,4.5192953410691565e-05,0.9850124022215595,90.8066044569945,48.99251148659918,48.97175397796288,-41.83485047903163,-0.6174883368021552,0.0
1.0,0.3,0.19509501765749973,5.898305084745763,1.34,4.5192953410691565e-05,0.9850124022215595,90.8066044569945,48.99251148659918,48.964836762978095,-41.84176769401641,-0.6176295958544451,0.0
0.0,0.05,0.0,5.898305084745763,1.53,4.5192953410689715e-05,0.9850124022215192,90.80820083658357,48.994588732534616,48.994588732534616,-41.81361210404895,-0.6170397411299453,0.0
0.25,0.05,7.027525579117002e-27,5.898305084745763,1.53,4.5192953410689715e-05,0.9850124022215192,90.80820083658357,48.994588732534616,48.994588732534616,-41.81361210404895,-0.6170397411299453,0.0
0.5,0.05,1.4055051158234003e-26,5.898305084745763,1.53,4.5192953410689715e-05,0.9850124022215192,90.80820083658357,48.994588732534616,48.994588732534616,-41.81361210404895,-0.6170397411299453,0.0
0.75,0.05,2.1082576737351005e-26,5.898305084745763,1.53,4.5192953410689715e-05,0.9850124022215192,90.80820083658357,48.994588732534616,48.994588732534616,-41.81361210404895,-0.6170397411299453,0.0
1.0,0.05,2.8110102316468006e-26,5.898305084745763,1.53,4.5192953410689715e-05,0.9850124022215192,90.80820083658357,48.994588732534616,48.994588732534616,-41.81361210404895,-0.6170397411299453,0.0
0.0,0.1,0.0,5.898305084745763,1.53,4.5192953410689715e-05,0.9850124022215192,90.80820083658357,48.994588732534616,48.994588732534616,-41.81361210404895,-0.6170397411299453,0.0
0.25,0.1,1.0236597216554897e-07,5.898305084745763,1.53,4.5192953410689715e-05,0.9850124022215192,90.80820083658357,48.994588732534616,48.994588718009,-41.81361211857457,-0.6170397414264192,0.0
0.5,0.1,2.0473194433109794e-07,5.898305084745763,1.53,4.5192953410689715e-05,0.9850124022215192,90.80820083658357,48.994588732534616,48.99458870348339,-41.81361213310018,-0.617039741722893,0.0
0.75,0.1,3.070979164966469e-07,5.898305084745763,1.53,4.5192953410689715e-05,0.9850124022215192,90.80820083658357,48.994588732534616,48.99458868895785,-41.81361214762572,-0.6170397420193654,0.0
1.0,0.1,4.094638886621959e-07,5.898305084745763,1.53,4.5192953410689715e-05,0.9850124022215192,90.80820083658357,48.994588732534616,48.99458867443223,-41.81361216215134,-0.6170397423158392,0.0
0.0,0.15,0.0,5.898305084745763,1.53,4.5192953410689715e-05,0.9850124022215192,90.80820083658357,48.994588732534616,48.994588732534616,-41.81361210404895,-0.6170397411299453,0.0
0.25,0.15,0.00036218021542526696,5.898305084745763,1.53,4.5192953410689715e-05,0.9850124022215192,90.80820083658357,48.994588732534616,48.994537339683355,-41.81366349690021,-0.6170407900800343,0.0
0.5,0.15,0.0007243604308505339,5.898305084745763,1.53,4.5192953410689715e-05,0.9850124022215192,90.80820083658357,48.994588732534616,48.99448594688615,-41.813714889697415,-0.6170418390301204,0.0
0.75,0.15,0.0010865406462758009,5.898305084745763,1.53,4.5192953410689715e-05,0.9850124022215192,90.80820083658357,48.994588732534616,48.994434554142686,-41.81376628244088,-0.6170428879802099,0.0
1.0,0.15,0.0014487208617010678,5.898305084745763,1.53,4.5192953410689715e-05,0.9850124022215192,90.80820083658357,48.994588732534616,48.994383161453214,-41.81381767513035,-0.6170439369302977,0.0
0.0,0.2,0.0,5.898305084745763,1.53,4.5192953410689715e-05,0.9850124022215192,90.80820083658357,48.994588732534616,48.994588732534616,-41.81361210404895,-0.6170397411299453,0.0
0.25,0.2,0.006324029837561282,5.898305084745763,1.53,4.5192953410689715e-05,0.9850124022215192,90.80820083658357,48.994588732534616,48.99369136955145,-41.81450946703212,-0.6170580568506061,0.0
0.5,0.2,0.012648059675122563,5.898305084745763,1.53,4.5192953410689715e-05,0.9850124022215192,90.80820083658357,48.994588732534616,48.99279402300397,-41.8154068135796,-0.6170763725712671,0.0
0.75,0.2,0.018972089512683844,5.898305084745763,1.53,4.5192953410689715e-05,0.9850124022215192,90.80820083658357,48.994588732534616,48.9918966928918,-41.81630414369177,-0.6170946882919299,0.0
1.0,0.2,0.025296119350245127,5.898305084745763,1.53,4.5192953410689715e-05,0.9850124022215192,90.80820083658357,48.994588732534616,48.990999379214905,-41.81720145736866,-0.6171130040125894,0.0
0.0,0.3,0.0,5.898305084745763,1.53,4.5192953410689715e-05,0.9850124022215192,90.80820083658357,48.994588732534616,48.994588732534616,-41.81361210404895,-0.6170397411299453,0.0
0.25,0.3,0.04877375441437493,5.898305084745763,1.53,4.5192953410689715e-05,0.9850124022215192,90.80820083658357,48.994588732534616,48.98766829216221,-41.820532544421354,-0.6171810001822281,0.0
0.5,0.3,0.09754750882874987,5.898305084745763,1.53,4.5192953410689715e-05,0.9850124022215192,90.80820083658357,48.994588732534616,48.980748829295585,-41.82745200728798,-0.6173222592345112,0.0
0.75,0.3,0.1463212632431248,5.898305084745763,1.53,4.5192953410689715e-05,0.9850124022215192,90.80820083658357,48.994588732534616,48.97383034379671,-41.83437049278685,-0.617463518286794,0.0
1.0,0.3,0.19509501765749973,5.898305084745763,1.53,4.5192953410689715e-05,0.9850124022215192,90.80820083658357,48.994588732534616,48.966912835527694,-41.84128800105587,-0.6176047773390734,0.0
0.0,0.05,0.0,5.898305084745763,1.72,4.519295341069074e-05,0.9850124022215415,90.80979718986694,48.99666616093123,48.99666616093124,-41.8131310289357,-0.6170149200894793,0.0
0.25,0.05,7.027525579117002e-27,5.898305084745763,1.72,4.519295341069074e-05,0.9850124022215415,90.80979718986694,48.99666616093123,48.99666616093124,-41.8131310289357,-0.6170149200894793,0.0
0.5,0.05,1.4055051158234003e-26,5.898305084745763,1.72,4.519295341069074e-05,0.9850124022215415,90.80979718986694,48.99666616093123,48.99666616093124,-41.8131310289357,-0.6170149200894793,0.0
0.75,0.05,2.1082576737351005e-26,5.898305084745763,1.72,4.519295341069074e-05,0.9850124022215415,90.80979718986694,48.99666616093123,48.99666616093124,-41.8131310289357,-0.6170149200894793,0.0
1.0,0.05,2.8110102316468006e-26,5.898305084745763,1.72,4.519295341069074e-05,0.9850124022215415,90.80979718986694,48.99666616093123,48.99666616093124,-41.8131310289357,-0.6170149200894793,0.0
0.0,0.1,0.0,5.898305084745763,1.72,4.519295341069074e-05,0.9850124022215415,90.80979718986694,48.99666616093123,48.99666616093124,-41.8131310289357,-0.6170149200894793,0.0
0.25,0.1,1.0236597216554897e-07,5.898305084745763,1.72,4.519295341069074e-05,0.9850124022215415,90.80979718986694,48.99666616093123,48.99666614640502,-41.81313104346192,-0.617014920385953,0.0
0.5,0.1,2.0473194433109794e-07,5.898305084745763,1.72,4.519295341069074e-05,0.9850124022215415,90.80979718986694,48.99666616093123,48.99666613187877,-41.81313105798817,-0.617014920682427,0.0
0.75,0.1,3.070979164966469e-07,5.898305084745763,1.72,4.519295341069074e-05,0.9850124022215415,90.80979718986694,48.99666616093123,48.99666611735263,-41.81313107251431,-0.6170149209788991,0.0
1.0,0.1,4.094638886621959e-07,5.898305084745763,1.72,4.519295341069074e-05,0.9850124022215415,90.80979718986694,48.99666616093123,48.99666610282647,-41.813131087040475,-0.6170149212753715,0.0
0.0,0.15,0.0,5.898305084745763,1.72,4.519295341069074e-05,0.9850124022215415,90.80979718986694,48.99666616093123,48.99666616093124,-41.8131310289357,-0.6170149200894793,0.0
0.25,0.15,0.00036218021542526696,5.898305084745763,1.72,4.519295341069074e-05,0.9850124022215415,90.80979718986694,48.99666616093123,48.99661476590095,-41.81318242396599,-0.6170159690395665,0.0
0.5,0.15,0.0007243604308505339,5.898305084745763,1.72,4.519295341069074e-05,0.9850124022215415,90.80979718986694,48.99666616093123,48.996563370924534,-41.81323381894241,-0.6170170179896545,0.0
0.75,0.15,0.0010865406462758009,5.898305084745763,1.72,4.519295341069074e-05,0.9850124022215415,90.80979718986694,48.99666616093123,48.99651197600196,-41.81328521386498,-0.6170180669397438,0.0
1.0,0.15,0.0014487208617010678,5.898305084745763,1.72,4.519295341069074e-05,0.9850124022215415,90.80979718986694,48.99666616093123,48.996460581133455,-41.813336608733486,-0.6170191158898302,0.0
0.0,0.2,0.0,5.898305084745763,1.72,4.519295341069074e-05,0.9850124022215415,90.80979718986694,48.99666616093123,48.99666616093124,-41.8131310289357,-0.6170149200894793,0.0
0.25,0.2,0.006324029837561282,5.898305084745763,1.72,4.519295341069074e-05,0.9850124022215415,90.80979718986694,48.99666616093123,48.99576875989883,-41.81402842996811,-0.61703323581014,0.0
0.5,0.2,0.012648059675122563,5.898305084745763,1.72,4.519295341069074e-05,0.9850124022215415,90.80979718986694,48.99666616093123,48.9948713753027,-41.81492581456424,-0.6170515515308029,0.0
0.75,0.2,0.018972089512683844,5.898305084745763,1.72,4.519295341069074e-05,0.9850124022215415,90.80979718986694,48.99666616093123,48.99397400714268,-41.81582318272426,-0.6170698672514657,0.0
1.0,0.2,0.025296119350245127,5.898305084745763,1.72,4.519295341069074e-05,0.9850124022215415,90.80979718986694,48.99666616093123,48.993076655418456,-41.816720534448486,-0.6170881829721284,0.0
0.0,0.3,0.0,5.898305084745763,1.72,4.519295341069074e-05,0.9850124022215415,90.80979718986694,48.99666616093123,48.99666616093124,-41.8131310289357,-0.6170149200894793,0.0
0.25,0.3,0.04877375441437493,5.898305084745763,1.72,4.519295341069074e-05,0.9850124022215415,90.80979718986694,48.99666616093123,48.989745427123644,-41.8200517627433,-0.6171561791417691,0.0
0.5,0.3,0.09754750882874987,5.898305084745763,1.72,4.519295341069074e-05,0.9850124022215415,90.80979718986694,48.99666616093123,48.982825670863384,-41.82697151900356,-0.6172974381940572,0.0
0.75,0.3,0.1463212632431248,5.898305084745763,1.72,4.519295341069074e-05,0.9850124022215415,90.80979718986694,48.99666616093123,48.9759068920122,-41.833890297854744,-0.6174386972463474,0.0
1.0,0.3,0.19509501765749973,5.898305084745763,1.72,4.519295341069074e-05,0.9850124022215415,90.80979718986694,48.99666616093123,48.96898909043223,-41.84080809943471,-0.6175799562986356,0.0
0.0,0.05,0.0,5.898305084745763,1.91,4.519295341069137e-05,0.9850124022215553,90.81139351683984,48.99874377181465,48.99874377181464,-41.812649745025205,-0.6169900965236546,0.0
0.25,0.05,7.027525579117002e-27,5.898305084745763,1.91,4.519295341069137e-05,0.9850124022215553,90.81139351683984,48.99874377181465,48.99874377181464,-41.812649745025205,-0.6169900965236546,0.0
0.5,0.05,1.4055051158234003e-26,5.898305084745763,1.91,4.519295341069137e-05,0.9850124022215553,90.81139351683984,48.99874377181465,48.99874377181464,-41.812649745025205,-0.6169900965236546,0.0
0.75,0.05,2.1082576737351005e-26,5.898305084745763,1.91,4.519295341069137e-05,0.9850124022215553,90.81139351683984,48.99874377181465,48.99874377181464,-41.812649745025205,-0.6169900965236546,0.0
1.0,0.05,2.8110102316468006e-26,5.898305084745763,1.91,4.519295341069137e-05,0.9850124022215553,90.81139351683984,48.99874377181465,48.99874377181464,-41.812649745025205,-0.6169900965236546,0.0
0.0,0.1,0.0,5.898305084745763,1.91,4.519295341069137e-05,0.9850124022215553,90.81139351683984,48.99874377181465,48.99874377181464,-41.812649745025205,-0.6169900965236546,0.0
0.25,0.1,1.0236597216554897e-07,5.898305084745763,1.91,4.519295341069137e-05,0.9850124022215553,90.81139351683984,48.99874377181465,48.99874375728778,-41.812649759552066,-0.6169900968201286,0.0
0.5,0.1,2.0473194433109794e-07,5.898305084745763,1.91,4.519295341069137e-05,0.9850124022215553,90.81139351683984,48.99874377181465,48.99874374276092,-41.81264977407892,-0.6169900971166028,0.0
0.75,0.1,3.070979164966469e-07,5.898305084745763,1.91,4.519295341069137e-05,0.9850124022215553,90.81139351683984,48.99874377181465,48.99874372823426,-41.81264978860558,-0.6169900974130729,0.0
1.0,0.1,4.094638886621959e-07,5.898305084745763,1.91,4.519295341069137e-05,0.9850124022215553,90.81139351683984,48.99874377181465,48.998743713707405,-41.81264980313244,-0.6169900977095469,0.0
0.0,0.15,0.0,5.898305084745763,1.91,4.519295341069137e-05,0.9850124022215553,90.81139351683984,48.99874377181465,48.99874377181464,-41.812649745025205,-0.6169900965236546,0.0
0.25,0.15,0.00036218021542526696,5.898305084745763,1.91,4.519295341069137e-05,0.9850124022215553,90.81139351683984,48.99874377181465,48.99869237460492,-41.81270114223492,-0.6169911454737442,0.0
