peak2,center2_D,sigma2_D,D,eta,target_mu,mu_new,delta_mu,extra_refamp2_beta
0.5,5.95,0.08,6.169491525423729,1.72,86.95140060719876,72.16215653168703,-14.789244075511732,0.011597814939035236
0.5,5.95,0.08,6.169491525423729,1.91,86.95194801392257,72.16468300487148,-14.787265009051097,0.011597814939035236
0.5,5.95,0.08,6.169491525423729,2.1,86.952495414569,72.16720865656332,-14.785286758005682,0.011597814939035236
0.5,5.95,0.08,6.169491525423729,2.29,86.95304280930395,72.16973358761716,-14.783309221686793,0.011597814939035236
0.5,5.95,0.08,6.169491525423729,2.4800000000000004,86.9535901979959,72.17225870665904,-14.781331491336857,0.011597814939035236
0.5,5.95,0.08,6.169491525423729,2.6700000000000004,86.95413758073872,72.17478401373828,-14.779353567000442,0.011597814939035236
0.5,5.95,0.08,6.169491525423729,2.8600000000000003,86.95468495748898,72.1773095088675,-14.777375448621484,0.011597814939035236
0.5,5.95,0.08,6.169491525423729,3.0500000000000003,86.9552323282378,72.17983519206403,-14.775397136173765,0.011597814939035236
0.5,5.95,0.08,6.169491525423729,3.24,86.9557796930088,72.1823610633632,-14.77341862964559,0.011597814939035236
0.5,5.95,0.08,6.169491525423729,3.43,86.95632705178399,72.18488712277296,-14.771439929011024,0.011597814939035236
0.5,5.95,0.08,6.169491525423729,3.62,86.95687440455882,72.18741337032728,-14.76946103423154,0.011597814939035236
0.5,5.95,0.08,6.169491525423729,3.81,86.95742175137232,72.1899398060407,-14.767481945331625,0.011597814939035236
0.5,5.95,0.08,6.169491525423729,4.0,86.95796909219014,72.19246642993403,-14.765502662256111,0.011597814939035236
0.5,5.95,0.08,6.4406779661016955,0.2,53.17603232822576,75.98182892054975,22.805796592323986,3.388419090057693e-09
0.5,5.95,0.08,6.4406779661016955,0.39,53.1761539878905,75.98202646954914,22.80587248165864,3.388419090057693e-09
0.5,5.95,0.08,6.4406779661016955,0.5800000000000001,53.17627564694484,75.9822240199766,22.80594837303176,3.388419090057693e-09
0.5,5.95,0.08,6.4406779661016955,0.77,53.176397305291836,75.9824215670186,22.80602426172677,3.388419090057693e-09
0.5,5.95,0.08,6.4406779661016955,0.96,53.17651896289371,75.98261911468163,22.806100151787916,3.388419090057693e-09
0.5,5.95,0.08,6.4406779661016955,1.15,53.17664061967282,75.98281665628825,22.806176036615433,3.388419090057693e-09
0.5,5.95,0.08,6.4406779661016955,1.34,53.17676227557025,75.98301419715303,22.806251921582778,3.388419090057693e-09
0.5,5.95,0.08,6.4406779661016955,1.53,53.1768839308222,75.98321173922291,22.80632780840071,3.388419090057693e-09
0.5,5.95,0.08,6.4406779661016955,1.72,53.17700558523319,75.98340928254966,22.80640369731647,3.388419090057693e-09
0.5,5.95,0.08,6.4406779661016955,1.91,53.17712723881674,75.98360682710046,22.80647958828372,3.388419090057693e-09
0.5,5.95,0.08,6.4406779661016955,2.1,53.17724889163355,75.98380436239184,22.806555470758283,3.388419090057693e-09
0.5,5.95,0.08,6.4406779661016955,2.29,53.17737054371819,75.98400188960981,22.806631345891624,3.388419090057693e-09
0.5,5.95,0.08,6.4406779661016955,2.4800000000000004,53.1774921949914,75.98419941799658,22.806707223005176,3.388419090057693e-09
0.5,5.95,0.08,6.4406779661016955,2.6700000000000004,53.17761384546962,75.98439694763003,22.80678310216041,3.388419090057693e-09
0.5,5.95,0.08,6.4406779661016955,2.8600000000000003,53.177735495178766,75.98459447852308,22.806858983344313,3.388419090057693e-09
0.5,5.95,0.08,6.4406779661016955,3.0500000000000003,53.177857144103946,75.98479201063405,22.806934866530106,3.388419090057693e-09
0.5,5.95,0.08,6.4406779661016955,3.24,53.17797879225753,75.98498954400235,22.80701075174482,3.388419090057693e-09
0.5,5.95,0.08,6.4406779661016955,3.43,53.178100439580184,75.98518707859333,22.807086639013143,3.388419090057693e-09
0.5,5.95,0.08,6.4406779661016955,3.62,53.1782220861386,75.98538461443225,22.807162528293652,3.388419090057693e-09
0.5,5.95,0.08,6.4406779661016955,3.81,53.17834373193131,75.98558215149265,22.807238419561344,3.388419090057693e-09
0.5,5.95,0.08,6.4406779661016955,4.0,53.178465376946676,75.98577968982839,22.807314312881715,3.388419090057693e-09
0.5,5.95,0.08,6.711864406779661,0.2,24.022491636014024,21.08261248034347,-2.9398791556705532,1.011955715731025e-20
0.5,5.95,0.08,6.711864406779661,0.39,24.022510691807305,21.082652381055027,-2.939858310752278,1.011955715731025e-20
0.5,5.95,0.08,6.711864406779661,0.5800000000000001,24.02252974733178,21.082692281998636,-2.939837465333145,1.011955715731025e-20
0.5,5.95,0.08,6.711864406779661,0.77,24.022548802487066,21.082732182026014,-2.939816620461052,1.011955715731025e-20
0.5,5.95,0.08,6.711864406779661,0.96,24.022567857789728,21.082772082127686,-2.9397957756620414,1.011955715731025e-20
0.5,5.95,0.08,6.711864406779661,1.15,24.022586912972304,21.082811980898406,-2.939774932073899,1.011955715731025e-20
0.5,5.95,0.08,6.711864406779661,1.34,24.02260596800885,21.082851879402607,-2.939754088606243,1.011955715731025e-20
0.5,5.95,0.08,6.711864406779661,1.53,24.022625023057742,21.082891778107975,-2.9397332449497675,1.011955715731025e-20
0.5,5.95,0.08,6.711864406779661,1.72,24.0226440780572,21.082931677018543,-2.9397124010386584,1.011955715731025e-20
0.5,5.95,0.08,6.711864406779661,1.91,24.022663132903386,21.08297157609898,-2.939691556804405,1.011955715731025e-20
0.5,5.95,0.08,6.711864406779661,2.1,24.02268218768798,21.083011473153505,-2.9396707145344756,1.011955715731025e-20
0.5,5.95,0.08,6.711864406779661,2.29,24.02270124244546,21.083051368448782,-2.9396498739966788,1.011955715731025e-20
0.5,5.95,0.08,6.711864406779661,2.4800000000000004,24.022720297033377,21.083091263897504,-2.9396290331358728,1.011955715731025e-20
0.5,5.95,0.08,6.711864406779661,2.6700000000000004,24.0227393516132,21.083131159548962,-2.939608192064238,1.011955715731025e-20
0.5,5.95,0.08,6.711864406779661,2.8600000000000003,24.022758406111414,21.083171055395507,-2.9395873507159074,1.011955715731025e-20
0.5,5.95,0.08,6.711864406779661,3.0500000000000003,24.022777460554764,21.083210951431088,-2.939566509123676,1.011955715731025e-20
0.5,5.95,0.08,6.711864406779661,3.24,24.022796514904933,21.08325084765382,-2.9395456672511138,1.011955715731025e-20
0.5,5.95,0.08,6.711864406779661,3.43,24.022815569163555,21.083290744068968,-2.939524825094587,1.011955715731025e-20
0.5,5.95,0.08,6.711864406779661,3.62,24.022834623332585,21.083330640667587,-2.9395039826649985,1.011955715731025e-20
0.5,5.95,0.08,6.711864406779661,3.81,24.022853677482853,21.08337053746165,-2.9394831400212027,1.011955715731025e-20
0.5,5.95,0.08,6.711864406779661,4.0,24.02287273152609,21.083410434453693,-2.939462297072396,1.011955715731025e-20
0.5,5.95,0.12,5.898305084745763,0.2,90.79702562735869,61.968474332132715,-28.828551295225978,0.4556922414767892
0.5,5.95,0.12,5.898305084745763,0.39,90.79862216474444,61.97138689409519,-28.827235270649254,0.4556922414767892
0.5,5.95,0.12,5.898305084745763,0.5800000000000001,90.80021867571749,61.974299744437104,-28.825918931280384,0.4556922414767892
0.5,5.95,0.12,5.898305084745763,0.77,90.80181516046262,61.97721232660712,-28.8246028338555,0.4556922414767892
0.5,5.95,0.12,5.898305084745763,0.96,90.80341161896216,61.980125131693086,-28.823286487269073,0.4556922414767892
0.5,5.95,0.12,5.898305084745763,1.15,90.80500805110192,61.983037365586185,-28.821970685515737,0.4556922414767892
0.5,5.95,0.12,5.898305084745763,1.34,90.8066044569945,61.98594965854423,-28.820654798450278,0.4556922414767892
0.5,5.95,0.12,5.898305084745763,1.53,90.80820083658355,61.98886223980971,-28.81933859677384,0.4556922414767892
0.5,5.95,0.12,5.898305084745763,1.72,90.80979718986694,61.9917751094356,-28.81802208043134,0.4556922414767892
0.5,5.95,0.12,5.898305084745763,1.91,90.81139351683984,61.99468826746518,-28.816705249374664,0.4556922414767892
0.5,5.95,0.12,5.898305084745763,2.1,90.81298981754493,61.99760048585189,-28.81538933169304,0.4556922414767892
0.5,5.95,0.12,5.898305084745763,2.29,90.81458609192988,62.0005118870851,-28.81407420484478,0.4556922414767892
0.5,5.95,0.12,5.898305084745763,2.4800000000000004,90.81618234001765,62.00342357640359,-28.812758763614056,0.4556922414767892
0.5,5.95,0.12,5.898305084745763,2.6700000000000004,90.81777856178608,62.00633555384602,-28.811443007940063,0.4556922414767892
0.5,5.95,0.12,5.898305084745763,2.8600000000000003,90.8193747572609,62.0092478194663,-28.8101269377946,0.4556922414767892
0.5,5.95,0.12,5.898305084745763,3.0500000000000003,90.82097092640565,62.01216037330334,-28.80881055310231,0.4556922414767892
0.5,5.95,0.12,5.898305084745763,3.24,90.82256706925467,62.015073215409465,-28.80749385384521,0.4556922414767892
0.5,5.95,0.12,5.898305084745763,3.43,90.8241631857692,62.017986345816404,-28.80617683995279,0.4556922414767892
0.5,5.95,0.12,5.898305084745763,3.62,90.82575927598117,62.02089976458693,-28.80485951139424,0.4556922414767892
0.5,5.95,0.12,5.898305084745763,3.81,90.82735533987562,62.02381347176007,-28.803541868115552,0.4556922414767892
0.5,5.95,0.12,5.898305084745763,4.0,90.82895137743073,62.02672746737799,-28.80222391005274,0.4556922414767892
0.5,5.95,0.12,6.169491525423729,0.2,86.94702113806258,72.67961712505841,-14.267404013004167,0.09386071491340338
0.5,5.95,0.12,6.169491525423729,0.39,86.94756859275853,72.6821623283411,-14.265406264417436,0.09386071491340338
0.5,5.95,0.12,6.169491525423729,0.5800000000000001,86.94811604148249,72.68470772129895,-14.263408320183544,0.09386071491340338
0.5,5.95,0.12,6.169491525423729,0.77,86.94866348396428,72.68725284264755,-14.26141064131673,0.09386071491340338
0.5,5.95,0.12,6.169491525423729,0.96,86.9492109206282,72.68979809948182,-14.259412821146384,0.09386071491340338
0.5,5.95,0.12,6.169491525423729,1.15,86.94975835121514,72.69234283381206,-14.257415517403075,0.09386071491340338
0.5,5.95,0.12,6.169491525423729,1.34,86.95030577588408,72.69488756785954,-14.255418208024537,0.09386071491340338
0.5,5.95,0.12,6.169491525423729,1.53,86.95085319449171,72.69743249145903,-14.253420703032688,0.09386071491340338
0.5,5.95,0.12,6.169491525423729,1.72,86.95140060719876,72.69997760470804,-14.251423002490725,0.09386071491340338
0.5,5.95,0.12,6.169491525423729,1.91,86.95194801392257,72.70252290757529,-14.249425106347289,0.09386071491340338
0.5,5.95,0.12,6.169491525423729,2.1,86.952495414569,72.7050673828274,-14.247428031741606,0.09386071491340338
0.5,5.95,0.12,6.169491525423729,2.29,86.95304280930395,72.70761113207065,-14.245431677233299,0.09386071491340338
0.5,5.95,0.12,6.169491525423729,2.4800000000000004,86.9535901979959,72.71015507070298,-14.243435127292912,0.09386071491340338
0.5,5.95,0.12,6.169491525423729,2.6700000000000004,86.95413758073872,72.71269919877412,-14.241438381964599,0.09386071491340338
0.5,5.95,0.12,6.169491525423729,2.8600000000000003,86.95468495748898,72.71524351629675,-14.239441441192227,0.09386071491340338
0.5,5.95,0.12,6.169491525423729,3.0500000000000003,86.9552323282378,72.71778802328836,-14.237444304949435,0.09386071491340338
0.5,5.95,0.12,6.169491525423729,3.24,86.9557796930088,72.72033271978452,-14.23544697322427,0.09386071491340338
0.5,5.95,0.12,6.169491525423729,3.43,86.95632705178399,72.72287760579326,-14.233449445990729,0.09386071491340338
0.5,5.95,0.12,6.169491525423729,3.62,86.95687440455882,72.72542268134879,-14.231451723210029,0.09386071491340338
0.5,5.95,0.12,6.169491525423729,3.81,86.95742175137232,72.72796794646577,-14.229453804906555,0.09386071491340338
0.5,5.95,0.12,6.169491525423729,4.0,86.95796909219014,72.73051340116514,-14.227455691025,0.09386071491340338
0.5,5.95,0.12,6.4406779661016955,0.2,53.17603232822576,75.98264562490688,22.80661329668112,0.00011703490016726304
0.5,5.95,0.12,6.4406779661016955,0.39,53.1761539878905,75.98284317602963,22.80668918813913,0.00011703490016726304
0.5,5.95,0.12,6.4406779661016955,0.5800000000000001,53.17627564694484,75.98304072858052,22.80676508163568,0.00011703490016726304
0.5,5.95,0.12,6.4406779661016955,0.77,53.176397305291836,75.98323827774588,22.806840972454047,0.00011703490016726304
0.5,5.95,0.12,6.4406779661016955,0.96,53.17651896289371,75.98343582753228,22.806916864638566,0.00011703490016726304
0.5,5.95,0.12,6.4406779661016955,1.15,53.17664061967282,75.9836333712622,22.806992751589384,0.00011703490016726304
0.5,5.95,0.12,6.4406779661016955,1.34,53.17676227557025,75.98383091425026,22.807068638680015,0.00011703490016726304
0.5,5.95,0.12,6.4406779661016955,1.53,53.1768839308222,75.98402845844348,22.807144527621276,0.00011703490016726304
0.5,5.95,0.12,6.4406779661016955,1.72,53.17700558523319,75.98422600389357,22.80722041866038,0.00011703490016726304
0.5,5.95,0.12,6.4406779661016955,1.91,53.17712723881674,75.98442355056771,22.807296311750974,0.00011703490016726304
0.5,5.95,0.12,6.4406779661016955,2.1,53.17724889163355,75.98462108798232,22.807372196348766,0.00011703490016726304
0.5,5.95,0.12,6.4406779661016955,2.29,53.17737054371819,75.98481861732348,22.807448073605293,0.00011703490016726304
0.5,5.95,0.12,6.4406779661016955,2.4800000000000004,53.1774921949914,75.9850161478334,22.807523952842004,0.00011703490016726304
0.5,5.95,0.12,6.4406779661016955,2.6700000000000004,53.17761384546962,75.98521367959005,22.807599834120424,0.00011703490016726304
0.5,5.95,0.12,6.4406779661016955,2.8600000000000003,53.177735495178766,75.98541121260631,22.807675717427543,0.00011703490016726304
0.5,5.95,0.12,6.4406779661016955,3.0500000000000003,53.177857144103946,75.98560874684046,22.80775160273651,0.00011703490016726304
0.5,5.95,0.12,6.4406779661016955,3.24,53.17797879225753,75.98580628233196,22.807827490074438,0.00011703490016726304
0.5,5.95,0.12,6.4406779661016955,3.43,53.178100439580184,75.9860038190462,22.80790337946602,0.00011703490016726304
0.5,5.95,0.12,6.4406779661016955,3.62,53.1782220861386,75.98620135700834,22.807979270869744,0.00011703490016726304
0.5,5.95,0.12,6.4406779661016955,3.81,53.17834373193131,75.986398896192,22.808055164260693,0.00011703490016726304
0.5,5.95,0.12,6.4406779661016955,4.0,53.178465376946676,75.98659643665103,22.80813105970435,0.00011703490016726304
0.5,5.95,0.12,6.711864406779661,0.2,24.022491636014024,21.082612482054262,-2.9398791539597617,8.834179677109499e-10
0.5,5.95,0.12,6.711864406779661,0.39,24.022510691807305,21.08265238276584,-2.9398583090414654,8.834179677109499e-10
0.5,5.95,0.12,6.711864406779661,0.5800000000000001,24.02252974733178,21.082692283709445,-2.939837463622336,8.834179677109499e-10
0.5,5.95,0.12,6.711864406779661,0.77,24.022548802487066,21.082732183736823,-2.9398166187502426,8.834179677109499e-10
0.5,5.95,0.12,6.711864406779661,0.96,24.022567857789728,21.0827720838385,-2.9397957739512286,8.834179677109499e-10
0.5,5.95,0.12,6.711864406779661,1.15,24.022586912972304,21.08281198260922,-2.939774930363086,8.834179677109499e-10
0.5,5.95,0.12,6.711864406779661,1.34,24.02260596800885,21.082851881113427,-2.939754086895423,8.834179677109499e-10
0.5,5.95,0.12,6.711864406779661,1.53,24.022625023057742,21.082891779818798,-2.939733243238944,8.834179677109499e-10
0.5,5.95,0.12,6.711864406779661,1.72,24.0226440780572,21.082931678729373,-2.939712399327828,8.834179677109499e-10
0.5,5.95,0.12,6.711864406779661,1.91,24.022663132903386,21.082971577809808,-2.939691555093578,8.834179677109499e-10
0.5,5.95,0.12,6.711864406779661,2.1,24.02268218768798,21.083011474864332,-2.9396707128236486,8.834179677109499e-10
0.5,5.95,0.12,6.711864406779661,2.29,24.02270124244546,21.083051370159623,-2.9396498722858375,8.834179677109499e-10
0.5,5.95,0.12,6.711864406779661,2.4800000000000004,24.022720297033377,21.083091265608342,-2.939629031425035,8.834179677109499e-10
0.5,5.95,0.12,6.711864406779661,2.6700000000000004,24.0227393516132,21.083131161259814,-2.939608190353386,8.834179677109499e-10
0.5,5.95,0.12,6.711864406779661,2.8600000000000003,24.022758406111414,21.08317105710635,-2.9395873490050626,8.834179677109499e-10
0.5,5.95,0.12,6.711864406779661,3.0500000000000003,24.022777460554764,21.08321095314194,-2.939566507412824,8.834179677109499e-10
0.5,5.95,0.12,6.711864406779661,3.24,24.022796514904933,21.083250849364674,-2.9395456655402583,8.834179677109499e-10
0.5,5.95,0.12,6.711864406779661,3.43,24.022815569163555,21.083290745779827,-2.939524823383728,8.834179677109499e-10
0.5,5.95,0.12,6.711864406779661,3.62,24.022834623332585,21.08333064237845,-2.939503980954136,8.834179677109499e-10
0.5,5.95,0.12,6.711864406779661,3.81,24.022853677482853,21.083370539172506,-2.9394831383103472,8.834179677109499e-10
0.5,5.95,0.12,6.711864406779661,4.0,24.02287273152609,21.083410436164556,-2.9394622953615333,8.834179677109499e-10
0.5,5.95,0.16,5.898305084745763,0.2,90.79702562735869,62.04064997450369,-28.756375652855006,0.47457206582151
0.5,5.95,0.16,5.898305084745763,0.39,90.79862216474444,62.043565928772225,-28.75505623597222,0.47457206582151
0.5,5.95,0.16,5.898305084745763,0.5800000000000001,90.80021867571749,62.04648217175606,-28.753736503961427,0.47457206582151
0.5,5.95,0.16,5.898305084745763,0.77,90.80181516046262,62.04939814625569,-28.752417014206934,0.47457206582151
0.5,5.95,0.16,5.898305084745763,0.96,90.80341161896216,62.05231434393087,-28.75109727503129,0.47457206582151
0.5,5.95,0.16,5.898305084745763,1.15,90.80500805110192,62.0552299697479,-28.749778081354023,0.47457206582151
0.5,5.95,0.16,5.898305084745763,1.34,90.8066044569945,62.058145654698684,-28.748458802295822,0.47457206582151
0.5,5.95,0.16,5.898305084745763,1.53,90.80820083658355,62.06106162829271,-28.74713920829084,0.47457206582151
0.5,5.95,0.16,5.898305084745763,1.72,90.80979718986694,62.06397789058298,-28.74581929928396,0.47457206582151
0.5,5.95,0.16,5.898305084745763,1.91,90.81139351683984,62.06689444161287,-28.744499075226976,0.47457206582151
0.5,5.95,0.16,5.898305084745763,2.1,90.81298981754493,62.06981005190548,-28.743179765639454,0.47457206582151
0.5,5.95,0.16,5.898305084745763,2.29,90.81458609192988,62.07272484409281,-28.741861247837072,0.47457206582151
0.5,5.95,0.16,5.898305084745763,2.4800000000000004,90.81618234001765,62.075639924700965,-28.740542415316682,0.47457206582151
0.5,5.95,0.16,5.898305084745763,2.6700000000000004,90.81777856178608,62.078555293768645,-28.73922326801744,0.47457206582151
